 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | PDF90403_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0163289 / -0.0163289 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90406_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0323384 / -0.0323384 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90407_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0606079 / -0.0606079 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90408_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0376423 / -0.0376423 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90409_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0432925 / -0.0432925 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90410_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0188257 / -0.0188257 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0138708 / 0.0138708 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90413_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0117416 / -0.0117416 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0512818 / -0.0512818 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90416_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.023875 / -0.023875 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90418_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0250516 / -0.0250516 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90420_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0384985 / -0.0384985 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90422_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0228802 / 0.0228802 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90425_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0257856 / -0.0257856 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90426_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0129184 / -0.0129184 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90427_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0196323 / -0.0196323 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90428_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0152795 / -0.0152795 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0195383 / -0.0195383 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.046 / -0.067 | 0.046 / -0.067 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.032 / -0.032 | 0.032 / -0.032 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0186265 / 0.0186265 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0131981 / 0.0131981 | 0.0716726 / -0.0716726 | 0 / 0 | -5.55112e-16 / 4.44089e-16 | 0.101158 / -0.101158 | 0.186613 / -0.0710379 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0182009 / -0.00513127 | 0.0665806 / -0.0665807 | 0 / 0 | 0 / 0 | -0.0158486 / 0.0241027 | 0.528437 / -0.176469 | 0.017375 / -0.0173751 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0148997 / -0.0148997 | -0.031143 / 0.0311431 | 0 / 0 | 0.0106067 / -0.010113 | 0.0571623 / -0.0489676 | 0.0191665 / 0.0634124 | -0.0193609 / 0.0207159 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0475788 / -0.0346544 | -0.0222396 / 0.0253598 | 0 / 0 | 0 / 4.44089e-16 | -0.0430465 / 0.0571043 | 0.156813 / 0.0510473 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0210061 / 0.0210061 | -0.0538887 / 0.0538887 | 0 / 0 | -2.22045e-16 / 4.44089e-16 | 0.0389298 / -0.0328969 | 0.139014 / 0.0557489 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0163439 / -0.0163439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0163439 / -0.0163439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0163439 / -0.0163439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0163439 / 0.0163439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0163439 / -0.0163439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0163439 / -0.0163439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0163439 / -0.0163439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_ttBBSR2_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zBBSR2_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wBBSR2_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0109528 / 0.0109527 | -0.0103892 / 0.0103892 | 0 / 0 | 0 / 0 |
 | dmu_biasBBSR2_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_0 | 0 / 0 | 0.000260228 / -0.000260228 | 0 / 0 | 1.36118e-07 / -1.36118e-07 | 4.28044e-05 / -4.28044e-05 | 1.26195e-07 / -1.26195e-07 | 0.00134616 / -0.00134616 | 0.00018331 / -0.00018331 | 0.000834413 / -0.000834413 | 0.0261357 / -0.0261357 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_1 | 0 / 0 | 0.000395841 / -0.000395841 | 0 / 0 | 1.05521e-07 / -1.05521e-07 | 3.31826e-05 / -3.31826e-05 | 9.78286e-08 / -9.78286e-08 | 0.0015118 / -0.0015118 | 9.39905e-06 / -9.39905e-06 | 0.00200737 / -0.00200737 | 0.00366789 / -0.00366789 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_2 | 0 / 0 | 0.000540218 / -0.000540218 | 0.00214422 / -0.00214422 | 0.00010609 / -0.00010609 | 0.000748597 / -0.000748597 | 0.00143357 / -0.00143357 | 0.00566062 / -0.00566062 | 0.00813649 / -0.00813649 | 0.00320926 / -0.00320926 | 0.00607884 / -0.00607884 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_3 | 0 / 0 | 0.000658477 / -0.000658477 | 0.00278702 / -0.00278702 | 1.0614e-07 / -1.0614e-07 | 3.33774e-05 / -3.33774e-05 | 9.84028e-08 / -9.84028e-08 | 0.00944839 / -0.00944839 | 0.000119546 / -0.000119546 | 0.0777211 / -0.0777211 | 0.0163432 / -0.0163432 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_4 | 0 / 0 | 0.000687431 / -0.000687431 | 0 / 0 | 6.18838e-08 / -6.18838e-08 | 1.94604e-05 / -1.94604e-05 | 0.0092361 / -0.0092361 | 0.0110121 / -0.0110121 | 0.00976847 / -0.00976847 | 0.000881572 / -0.000881572 | 0.0178064 / -0.0178064 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_5 | 0 / 0 | 0.000646355 / -0.000646355 | 0.00302157 / -0.00302157 | 5.17204e-08 / -5.17204e-08 | 1.62643e-05 / -1.62643e-05 | 4.79502e-08 / -4.79502e-08 | 0.0162479 / -0.0162479 | 0.0135629 / -0.0135629 | 0.0348552 / -0.0348552 | 0.0290573 / -0.0290573 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_6 | 0 / 0 | 0.00112964 / -0.00112964 | 0 / 0 | 2.39428e-07 / -2.39428e-07 | 1.36704e-05 / -1.36704e-05 | 4.0303e-08 / -4.0303e-08 | 0.0206222 / -0.0206222 | 0.0216271 / -0.0216271 | 0.0337819 / -0.0337819 | 0.027817 / -0.027817 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_7 | 0 / 0 | 0.00169396 / -0.00169396 | 0.00133913 / -0.00133913 | 0.00288857 / -0.00288857 | 1.06195e-05 / -1.06195e-05 | 0.00188641 / -0.00188641 | 0.022117 / -0.022117 | 0.017815 / -0.017815 | 0.000832093 / -0.000832093 | 0.0157718 / -0.0157718 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_8 | 0 / 0 | 0.00252146 / -0.00252146 | 0 / 0 | 0.00307455 / -0.00307455 | 0.00217674 / -0.00217674 | 0.00334077 / -0.00334077 | 0.0198528 / -0.0198528 | 0.0132265 / -0.0132265 | 0.00298404 / -0.00298404 | 0.0150291 / -0.0150291 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_9 | 0 / 0 | 0.00528068 / -0.00528068 | 0 / 0 | 0.00683215 / -0.00683215 | 0.00718222 / -0.00718222 | 0.000543112 / -0.000543112 | 0.0162814 / -0.0162814 | 0.0142085 / -0.0142085 | 0.000601554 / -0.000601554 | 0.00359641 / -0.00359641 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_10 | 0 / 0 | 0.00650944 / -0.00650944 | 0.00182147 / -0.00182147 | 0.00175021 / -0.00175021 | 1.05755e-05 / -1.05755e-05 | 0.00802293 / -0.00802293 | 0.00787662 / -0.00787662 | 0.00907942 / -0.00907942 | 0.000692058 / -0.000692058 | 0.00181382 / -0.00181382 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_11 | 0 / 0 | 0.00833311 / -0.00833311 | 0.00436837 / -0.00436837 | 0.00248124 / -0.00248124 | 0.0183243 / -0.0183243 | 0.00120054 / -0.00120054 | 0.00253363 / -0.00253363 | 0.00524244 / -0.00524244 | 0.000718783 / -0.000718783 | 0.00109293 / -0.00109293 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_12 | 0 / 0 | 0.00668134 / -0.00668134 | 0.00609781 / -0.00609781 | 0.0139284 / -0.0139284 | 5.52828e-06 / -5.52828e-06 | 0.00120998 / -0.00120998 | 0.00102077 / -0.00102077 | 0.00147416 / -0.00147416 | 0.000160494 / -0.000160494 | 0.000402138 / -0.000402138 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR2_run3_bin_15 | 0 / 0 | 0.00884081 / -0.00884081 | 0.00562392 / -0.00562392 | 0.00656875 / -0.00656875 | 0.00933713 / -0.00933713 | 0.00499737 / -0.00499737 | 6.88331e-05 / -6.88331e-05 | 0.00226223 / -0.00226223 | 0.0011174 / -0.0011174 | 0.000406051 / -0.000406051 | 0 / 0 | 0 / 0 |
