 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 8.16669e-06 / -8.13133e-06 | 0.0388456 / -0.0388036 | 0.0248981 / -0.0248807 | 0.0981572 / -0.0871819 | 0 / 0 | -5.15509e-05 / 5.04954e-05 | 0 / 0 | 0.171419 / -0.0985859 | -0.0676469 / 0.0677803 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | -1.47405e-05 / 1.47405e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 1.06358e-06 / -1.06358e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0.0149122 / -0.0149152 | 0.020267 / -0.0202726 | -0.0140788 / 0.0141314 | 0 / 0 | -1.80409e-05 / 1.78815e-05 | -0.0157786 / 0.0157751 | 0.0700547 / -0.0701186 | 0.060705 / -0.0607533 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0.0771296 / -0.0771831 | -0.0127391 / 0.0127374 | 0.043461 / -0.0434792 | 0 / 0 | 0 / 0 | 0 / 0 | 0.11108 / -0.111184 | 0.079481 / -0.0795376 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -0.0672687 / 0.0673034 | -0.0445578 / 0.0519393 | -0.0107622 / 0.0220875 | 0 / 0 | 0 / 0 | 0.0268662 / -0.0268581 | 0.0145702 / -0.0145679 | 0.0650004 / -0.0649465 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | -0.0266966 / 0.0267001 | -0.0338077 / 0.0406893 | -0.0315017 / 0.0397643 | 0 / 0 | -0.0227012 / 0.0227039 | -0.0141805 / 0.0141816 | 0.0869104 / -0.0868357 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | -0.0153179 / 0.0153194 | 0.0184961 / -0.0078187 | 0.045331 / -0.043774 | 0 / 0 | 0 / 0 | 0.0340174 / -0.0305825 | -0.0475406 / 0.100759 | 0.0727935 / -0.0727475 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | -0.0559936 / 0.055995 | 0.0110216 / -0.000662771 | -0.0317313 / 0.0405055 | 0 / 0 | -0.0109403 / 0.0109402 | -0.0185951 / 0.0185954 | -0.0442401 / 0.0442411 | 0.0807591 / -0.080752 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0.0549641 / -0.0471107 | 0.0773381 / -0.0439518 | 0.0564819 / -0.0483906 | 0 / 0 | 0.0181634 / -0.0181416 | 0.0117233 / -0.00454417 | -0.0386611 / 0.107766 | 0.0596704 / -0.0595832 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.019245 / -0.0192353 | 0 / 0 | -0.0772278 / 0.0846066 | 0 / 0 | 0 / 0 | -0.014371 / 0.0143759 | 0.014177 / 0.015873 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0235422 / 0.0235421 | -0.0613755 / 0.0613696 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0195306 / 0.0195305 | 0.107014 / -0.106965 | -0.0559621 / 0.0559578 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0536431 / -0.0535566 | 0.0600369 / -0.037667 | 0 / 0 | 0 / 0 | 0.0111508 / -0.0111322 | 0 / 0 | 0.10073 / 0.0226848 | -0.0746802 / 0.0748834 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_0_run3 | 0 / 0 | 0 / 0 | -0.0268079 / 0.0268031 | 0 / 0 | -0.0581255 / 0.0581029 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0119032 / 0.0119022 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0541231 / 0.0541235 | 0 / 0 | -0.109773 / 0.10979 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0209659 / 0.0209656 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0.0129118 / -0.0129129 | 0 / 0 | 0.0216874 / -0.0216904 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90401_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0290744 / 0.0290686 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90402_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0323893 / 0.0323822 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90403_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0316481 / 0.0316413 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.022903 / 0.0228995 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90406_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0213023 / 0.0212993 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90407_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0266736 / 0.0266689 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90408_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0266558 / 0.026651 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90409_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0329844 / 0.0329772 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90410_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0159239 / 0.0159222 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90411_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0321921 / 0.0321851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0626407 / 0.062613 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90413_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0250867 / 0.0250825 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90417_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0331178 / 0.0331104 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90418_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0216858 / 0.0216826 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90419_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0202834 / 0.0202807 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90420_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0360372 / 0.0360284 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90422_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0147682 / 0.0147667 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90423_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0254338 / 0.0254294 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90425_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0220489 / 0.0220457 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90428_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0446251 / 0.0446114 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0131688 / 0.0131677 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90430_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0267361 / 0.0267314 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453794 / -0.0661977 | 0.0453794 / -0.0661977 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317782 / -0.0317851 | 0.0317782 / -0.0317851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | -0.0240169 / 0.024018 | 0.0589338 / -0.0589126 | 0 / 0 | 0 / 0 | 0.0374352 / -0.0374282 | 0.20383 / -0.176519 | -0.0130273 / 0.0924956 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0489222 / 0.0489663 | 0.129141 / -0.128657 | 0 / 0 | -1.11294e-05 / 1.11478e-05 | 0.06092 / -0.0608274 | 0.251283 / -0.24899 | 0.0829038 / -0.0827232 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0178423 / 0.0178397 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00999857 / 0.00999765 | 0 / 0 | 0 / 0 | 0 / 0 | 0.012378 / -0.0123794 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00999733 / 0.00999692 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0439309 / 0.0439207 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0100152 / -0.0100158 | 0 / 0 | 0 / 0 | 0 / 0 | 0.052201 / -0.0276836 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0179303 / -0.0179334 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0202675 / 0.0202639 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0099488 / 0.00994729 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00996675 / 0.00996547 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0117741 / 0.0117723 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0161233 / -0.0161242 | 0 / 0 | 0 / 0 | -0.0103465 / 0.0103461 | 0.076779 / -0.0520053 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00997925 / 0.00997805 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0118948 / 0.0118932 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_ttBBSR4_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.485097 / -0.491312 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zBBSR4_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.428994 / -0.434218 | 0.428994 / -0.434218 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0132761 / 0.0132748 | 0 / 0 | -0.0272388 / 0.0272332 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0179293 / 0.0179282 | 0.0115254 / -0.0115259 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wBBSR4_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.493409 / -0.496292 | 0.493409 / -0.496292 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0204855 / 0.0204811 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0514542 / 0.0514298 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0119724 / 0.0119721 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0118663 / 0.011865 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0234585 / 0.0234565 | 0 / 0 | 0 / 0 |
 | dmu_biasBBSR4_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.646089 / -0.860758 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_0 | 0 / 0 | 0.00038409 / -0.00038409 | 0 / 0 | 6.17857e-07 / -6.17857e-07 | 0.000771577 / -0.000771577 | 0.00144037 / -0.00144037 | 0.00131806 / -0.00131806 | 0.00666008 / -0.00666008 | 0.000869835 / -0.000869835 | 0.00235064 / -0.00235064 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_1 | 0 / 0 | 0.000498789 / -0.000498789 | 0.0130759 / -0.0130759 | 3.64785e-05 / -3.64785e-05 | 0.000561388 / -0.000561388 | 0.00561437 / -0.00561437 | 0.00451794 / -0.00451794 | 0.00034882 / -0.00034882 | 0.0286462 / -0.0286462 | 0.00379115 / -0.00379115 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_2 | 0 / 0 | 0.000480459 / -0.000480459 | 0 / 0 | 0.00496333 / -0.00496333 | 7.55007e-06 / -7.55007e-06 | 0.0122377 / -0.0122377 | 0.00566367 / -0.00566367 | 0.00765403 / -0.00765403 | 0.0153273 / -0.0153273 | 0.0496158 / -0.0496158 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_3 | 0 / 0 | 0.000588593 / -0.000588593 | 0.00155745 / -0.00155745 | 9.85605e-08 / -9.85605e-08 | 0.000824779 / -0.000824779 | 0.000965134 / -0.000965134 | 0.00916646 / -0.00916646 | 0.00950324 / -0.00950324 | 0.012769 / -0.012769 | 0.0366539 / -0.0366539 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_4 | 0 / 0 | 0.0006633 / -0.0006633 | 0.00126663 / -0.00126663 | 0.00346011 / -0.00346011 | 0.00384175 / -0.00384175 | 0.00391036 / -0.00391036 | 0.0121453 / -0.0121453 | 0.0139939 / -0.0139939 | 0.0180731 / -0.0180731 | 0.0765301 / -0.0765301 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_5 | 0 / 0 | 0.000981305 / -0.000981305 | 0.00107006 / -0.00107006 | 2.10805e-05 / -2.10805e-05 | 5.32731e-06 / -5.32731e-06 | 0.00161825 / -0.00161825 | 0.0133633 / -0.0133633 | 0.0116517 / -0.0116517 | 0.00216324 / -0.00216324 | 0.00636767 / -0.00636767 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_6 | 0 / 0 | 0.00108504 / -0.00108504 | 0.00099705 / -0.00099705 | 0.00221058 / -0.00221058 | 0.000114366 / -0.000114366 | 0.00468373 / -0.00468373 | 0.0180114 / -0.0180114 | 0.0123931 / -0.0123931 | 0.00962203 / -0.00962203 | 0.00974019 / -0.00974019 | 0 / 0 | 0 / 0 |
