 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_InSitu_NonClosure_PreRec_run3 | 0 / 0 | -0.037072 / 0.0372558 | -0.0833203 / 0.0841895 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0.0206283 / -0.0174046 | 0.0244241 / -0.0243023 | 0.240855 / -0.160866 | -0.0539543 / 0.0543318 | 0 / 0 | 0.0463237 / -0.0443949 | -0.035908 / 0.0524587 | -0.0205405 / 0.0258131 | 0.0475842 / -0.0473302 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_0p2_PreRec | 0 / 0 | 0.0380365 / -0.0372174 | 0.0922288 / -0.0919197 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_FCal_MC23_NonClosure_PreRec | 0 / 0 | 0.0400839 / -0.0400954 | 0.032742 / -0.0327494 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0.0126378 / -0.0126372 | 0 / 0 | -0.0175856 / 0.0251313 | 0.144185 / -0.0811005 | 0 / 0 | -0.0219764 / 0.02312 | 0.0184112 / -0.0112 | -0.0941875 / 0.0971508 | -0.0180953 / 0.0198609 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.0473708 / -0.0462582 | -0.0139236 / 0.0139474 | 0.512655 / -0.239713 | -0.292872 / 0.328598 | 0 / 0 | -0.0211551 / 0.0220437 | -0.0752103 / 0.0859444 | -0.150838 / 0.166019 | 0.0667628 / -0.0659682 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0.0357246 / -0.0337145 | -0.0157451 / 0.0157728 | 0.735196 / -0.293386 | -0.0922104 / 0.0932421 | 0 / 0 | -0.0315669 / 0.0324003 | -0.045658 / 0.0781308 | 0.134121 / -0.102866 | 0.0262689 / -0.0229369 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | -0.0173917 / 0.0174003 | 2.32672e-06 / -2.33646e-06 | 0.0226947 / 0.0253403 | 0.115659 / -0.115299 | 0 / 0 | 8.71727e-07 / -3.57047e-07 | 0.023106 / -0.0121506 | -0.0901941 / 0.0904338 | -0.0168921 / 0.0190008 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | -0.0144614 / 0.0144626 | 0 / 0 | 0.0394599 / 0.160951 | 0.02157 / 0.0259716 | 0 / 0 | -0.0126945 / 0.0132515 | 0.0428158 / -0.029995 | 0.0405508 / -0.032078 | -0.0113552 / 0.0190773 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | -0.0173372 / 0.0173391 | 0 / 0 | 0.501387 / -0.441378 | -0.00103072 / 0.0571397 | 0 / 0 | 0.0384367 / -0.0375659 | 0.0178708 / -0.0078512 | -0.101139 / 0.111919 | 0.0312918 / -0.0285749 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | -0.0125095 / 0.0125095 | 0 / 0 | 0.364024 / -0.308186 | -0.0798847 / 0.120449 | 0 / 0 | 0.0461139 / -0.0434559 | 0.0804346 / -0.0647169 | 0.0919203 / -0.081329 | -0.0532427 / 0.0578415 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.030965 / -0.0309389 | 0 / 0 | 0.0409217 / -0.0408748 | -0.217783 / 0.218144 | 0 / 0 | -0.0155459 / 0.0155521 | -0.155224 / 0.162765 | 0.105452 / -0.0616303 | -0.0639525 / 0.0682785 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.0154713 / -0.015471 | 0 / 0 | -0.0446034 / 0.067519 | 0 / 0 | 0 / 0 | 0.0157614 / -0.0157605 | 0.198447 / -0.167603 | 0.0333841 / -0.0279515 | -0.0132252 / 0.0132252 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run3 | 0 / 0 | 0.0384012 / -0.0383983 | 0 / 0 | 0.0907982 / -0.0908044 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run3 | 0 / 0 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0326094 / 0.0326025 | -0.029372 / 0.0293663 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90403_vbfhcc_2223 | 0 / 0 | -0.0103508 / 0.0103501 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90425_vbfhcc_2223 | 0 / 0 | 0.0192393 / -0.0192418 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | 0 / 0 | 0 / 0 | 0.0112631 / -0.0112212 | 0.0331843 / 0.0338733 | 0.143685 / -0.107099 | 0 / 0 | 0.0208352 / -0.019103 | -0.00291845 / 0.0111757 | 0.0372208 / -0.0337357 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 0.0163877 / -0.0163837 | 0.174021 / -0.0892462 | 0.118638 / -0.101655 | 0 / 0 | -0.0296137 / 0.0304185 | 0.180804 / -0.160027 | 0.124802 / -0.104864 | 0.0199058 / -0.0196297 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0.0154277 / -0.0154285 | 0.0778789 / -0.0554053 | 0 / 0 | 0 / 0 | 0 / 0 | -0.059204 / 0.0706897 | -0.0427793 / 0.0570598 | -0.0158151 / 0.0227014 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | -0.0276142 / 0.0276233 | -0.0560742 / 0.0885908 | -0.201664 / 0.218358 | 0 / 0 | -1.64158e-06 / 1.38969e-06 | -0.162996 / 0.163008 | 0.0179329 / -0.0179278 | -0.0155951 / 0.0155983 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0.0177964 / -0.0177921 | 0.153991 / -0.119937 | -0.109478 / 0.126443 | 0 / 0 | 0.0304129 / -0.030055 | 0.0162778 / -0.00925242 | 0.050084 / -0.045674 | 0.016865 / -0.0154175 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0208697 / 0.0208694 | 0 / 0 | -0.126851 / 0.126881 | 0 / 0 | -0.119833 / 0.119857 | -0.116901 / 0.116923 | -0.102411 / 0.102424 | -0.0842574 / 0.0842635 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0194335 / 0.019431 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0250369 / -0.0250412 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90427_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0124191 / -0.0124202 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90428_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0191987 / 0.0191962 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0119633 / -0.0119642 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | -4.2864e-07 / 4.24809e-07 | 0.249584 / -0.124293 | 0.150208 / -0.15026 | 0 / 0 | -0.0189276 / 0.0197895 | -0.061456 / 0.0624373 | -5.28657e-05 / 0.0104797 | -0.0463717 / 0.0488309 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | -6.22154e-07 / 6.2934e-07 | 0.017555 / 0.00590571 | -0.0150599 / 0.0150581 | 0 / 0 | 0.0346625 / -0.034096 | -0.0353591 / 0.0475479 | -0.0613061 / 0.0740746 | -0.0172815 / 0.0175128 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | -4.63556e-07 / 4.65016e-07 | 0.0799324 / -0.0096419 | 0.021486 / -0.0214916 | 0 / 0 | 0.0140378 / -0.0132636 | -0.0968549 / 0.100084 | -0.00766968 / 0.0148806 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -7.3136e-06 / 7.36547e-06 | 0.112874 / -0.0587372 | 0.146338 / -0.121107 | 0 / 0 | 0.023592 / -0.0223323 | 0.0439829 / -0.035406 | -0.0277241 / 0.027725 | 0.018768 / -0.0187684 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 3.05158e-06 / -3.07953e-06 | 0.0281215 / 0.0509255 | 0.143922 / -0.135339 | 0 / 0 | -0.013613 / 0.0140268 | -0.122844 / 0.13922 | -0.0340453 / 0.0555123 | -0.0326647 / 0.0337183 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 4.67077e-06 / -4.69925e-06 | 0.238624 / -0.0943686 | -0.142889 / 0.195936 | 0 / 0 | 0.0481618 / -0.0472325 | -0.0974347 / 0.097978 | 0 / 0 | 0.0850107 / -0.0815306 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | -1.05499e-05 / 1.05499e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | -4.15979e-06 / 4.15979e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90415_vbfhcc_2223 | 0 / 0 | 0 / 0 | -7.45938e-07 / 7.44594e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90420_vbfhcc_2223 | 0 / 0 | 0 / 0 | -7.92302e-07 / 7.82566e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90426_vbfhcc_2223 | 0 / 0 | 0 / 0 | -8.55599e-07 / 8.5912e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453794 / -0.0661977 | 0.0453794 / -0.0661977 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317782 / -0.0317851 | 0.0317782 / -0.0317851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.351346 / 0.0505765 | 0.0148427 / 0.0277292 | 0 / 0 | -0.0122825 / 0.0142093 | 0 / 0 | 0.0781538 / -0.0506099 | -0.0439563 / 0.0441828 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0.193209 / -0.101447 | -0.0847207 / 0.13519 | 0 / 0 | 0 / 0 | -0.0100466 / 0.0268313 | 0.123005 / -0.10247 | 0.0558069 / -0.0454825 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.064165 / 0.127911 | 0.110597 / -0.108847 | 0 / 0 | 0.0158253 / -0.0147827 | 0.0711102 / -0.0680296 | 0.0610669 / -0.0473345 | -0.0293294 / 0.0313324 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | -0.288211 / 0.287048 | 0.0275286 / 0.000431547 | 0 / 0 | 0.0113583 / -0.0110332 | 0.0364576 / -0.0170567 | 0.0509851 / -0.034215 | -0.0315238 / 0.0330616 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00964267 / 0.0510482 | -0.0351096 / 0.0351035 | 0 / 0 | -0.00848493 / 0.00994399 | -0.0787067 / 0.0959203 | 0.0181774 / -0.00775025 | -0.0439947 / 0.0441612 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0349231 / 0.145286 | 0.121359 / -0.0994348 | 0 / 0 | 0.0141291 / -0.0132231 | 0 / 0 | -0.0315898 / 0.0370926 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.19576 / 0.0465762 | 0.0110392 / 0.0392306 | 0 / 0 | -0.0298818 / 0.0313312 | 0.076592 / -0.0755345 | -0.0253239 / 0.0359262 | 0.028604 / -0.0260032 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0306122 / -0.0306268 | -0.0173402 / 0.0232657 | 0 / 0 | 1.49766e-05 / -1.49134e-05 | -0.0979157 / 0.101666 | -0.047884 / 0.0509674 | -0.0339528 / 0.034854 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0444282 / 0.133068 | 0.0991246 / -0.0705274 | 0 / 0 | 0.0114193 / -0.0113557 | 0.0451548 / -0.0449611 | 0.0211582 / -0.0131185 | -0.0549825 / 0.0582602 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0577802 / -0.0240706 | -0.159826 / 0.165084 | 0 / 0 | 0.0254912 / -0.0250134 | -0.0441748 / 0.0537662 | -0.0543268 / 0.0667154 | 0.0359611 / -0.0292643 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0461551 / 0.0461355 | -0.121061 / 0.146439 | 0 / 0 | 0.0105642 / -0.0100445 | 0 / 0 | 0 / 0 | 0.034133 / -0.0261285 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.649559 / -0.253189 | 0.204703 / -0.186015 | 0 / 0 | 1.88247e-05 / -1.79916e-05 | 0.0240916 / -0.024094 | 0.0517739 / -0.0236629 | 0.0367965 / -0.0316665 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.375546 / 0.0064243 | -0.157204 / 0.15692 | 0 / 0 | 9.15471e-06 / -8.90834e-06 | 0.0545364 / -0.0396696 | 0 / 0 | 0.0147432 / -0.0134926 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0.135817 / -0.0940886 | -0.035223 / 0.0352364 | 0 / 0 | -3.72997e-06 / 5.10438e-06 | -0.0436479 / 0.0478749 | -0.0111633 / 0.0309905 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.129219 / 0.177008 | -0.0454388 / 0.045511 | 0 / 0 | 6.63119e-06 / -6.20066e-06 | 0.0636343 / -0.0560236 | 0.0120143 / 0.012862 | -0.0397855 / 0.0400466 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.073639 / 0.00298375 | -0.060033 / 0.0600968 | 0 / 0 | 0.0116533 / -0.00982385 | -0.0243269 / 0.0361774 | 0.112666 / -0.112146 | -0.0438579 / 0.0534696 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0193059 / 0.0193034 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0185982 / 0.018596 | 0 / 0 | -0.0174444 / 0.0174424 | -0.0174401 / 0.0174383 | -0.015791 / 0.0157894 | -0.0126318 / 0.0126308 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.490764 / -0.494785 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.451858 / -0.463475 | 0.451858 / -0.463475 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.493784 / -0.496433 | 0.493784 / -0.496433 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.760947 / -0.976682 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_0 | 0 / 0 | 2.81374e-07 / -2.81374e-07 | 9.38976e-05 / -9.38976e-05 | 6.36462e-06 / -6.36462e-06 | 2.68458e-07 / -2.68458e-07 | 4.27759e-07 / -4.27759e-07 | 0.000541109 / -0.000541109 | 0.000110733 / -0.000110733 | 0.000806397 / -0.000806397 | 0.00218793 / -0.00218793 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_1 | 0 / 0 | 4.18467e-07 / -4.18467e-07 | 0.000259815 / -0.000259815 | 0.0051028 / -0.0051028 | 3.99258e-07 / -3.99258e-07 | 6.36174e-07 / -6.36174e-07 | 0.00115326 / -0.00115326 | 0.00265206 / -0.00265206 | 0.00730942 / -0.00730942 | 0.00271624 / -0.00271624 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_2 | 0 / 0 | 3.99273e-07 / -3.99273e-07 | 0.000384649 / -0.000384649 | 9.03146e-06 / -9.03146e-06 | 0.000901641 / -0.000901641 | 6.06994e-07 / -6.06994e-07 | 0.00205501 / -0.00205501 | 0.00182424 / -0.00182424 | 0.0160149 / -0.0160149 | 0.00933963 / -0.00933963 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_3 | 0 / 0 | 2.97351e-07 / -2.97351e-07 | 0.00047272 / -0.00047272 | 6.72601e-06 / -6.72601e-06 | 2.83701e-07 / -2.83701e-07 | 4.52047e-07 / -4.52047e-07 | 0.00566068 / -0.00566068 | 0.000766774 / -0.000766774 | 0.025921 / -0.025921 | 0.0149499 / -0.0149499 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_4 | 0 / 0 | 1.51944e-07 / -1.51944e-07 | 0.000249957 / -0.000249957 | 3.43694e-06 / -3.43694e-06 | 0.00201584 / -0.00201584 | 2.30993e-07 / -2.30993e-07 | 0.00508384 / -0.00508384 | 0.00572233 / -0.00572233 | 0.00316057 / -0.00316057 | 0.0178291 / -0.0178291 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_5 | 0 / 0 | 0.00171437 / -0.00171437 | 0.000371677 / -0.000371677 | 2.97362e-06 / -2.97362e-06 | 1.25426e-07 / -1.25426e-07 | 1.99853e-07 / -1.99853e-07 | 0.00836608 / -0.00836608 | 0.00512487 / -0.00512487 | 0.00896852 / -0.00896852 | 0.0241601 / -0.0241601 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_6 | 0 / 0 | 0.000287311 / -0.000287311 | 0.000508786 / -0.000508786 | 2.6825e-06 / -2.6825e-06 | 1.13147e-07 / -1.13147e-07 | 1.80288e-07 / -1.80288e-07 | 0.0141612 / -0.0141612 | 0.0114323 / -0.0114323 | 0.0128161 / -0.0128161 | 0.0227927 / -0.0227927 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_7 | 0 / 0 | 0.00165866 / -0.00165866 | 0.00068174 / -0.00068174 | 2.82524e-06 / -2.82524e-06 | 1.19168e-07 / -1.19168e-07 | 0.0123968 / -0.0123968 | 0.0185765 / -0.0185765 | 0.0228135 / -0.0228135 | 0.00525102 / -0.00525102 | 0.0212743 / -0.0212743 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_8 | 0 / 0 | 0.00380069 / -0.00380069 | 0.00116277 / -0.00116277 | 0.00571273 / -0.00571273 | 1.07613e-07 / -1.07613e-07 | 1.7147e-07 / -1.7147e-07 | 0.0225684 / -0.0225684 | 0.0150642 / -0.0150642 | 0.00322851 / -0.00322851 | 0.00444753 / -0.00444753 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_9 | 0 / 0 | 0.00720794 / -0.00720794 | 0.00183779 / -0.00183779 | 0.00500217 / -0.00500217 | 0.00030432 / -0.00030432 | 0.0234407 / -0.0234407 | 0.0183654 / -0.0183654 | 0.00616701 / -0.00616701 | 0.00195157 / -0.00195157 | 0.00225627 / -0.00225627 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_10 | 0 / 0 | 0.0150701 / -0.0150701 | 0.00437685 / -0.00437685 | 0.00536546 / -0.00536546 | 0.000450375 / -0.000450375 | 2.50625e-07 / -2.50625e-07 | 0.0116293 / -0.0116293 | 0.00467545 / -0.00467545 | 0.00943008 / -0.00943008 | 0.000993756 / -0.000993756 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_11 | 0 / 0 | 0.009451 / -0.009451 | 0.00486558 / -0.00486558 | 2.19742e-06 / -2.19742e-06 | 0.00627143 / -0.00627143 | 1.47686e-07 / -1.47686e-07 | 0.00328343 / -0.00328343 | 0.00275421 / -0.00275421 | 0.00318916 / -0.00318916 | 0.000289173 / -0.000289173 | 0 / 0 | 0 / 0 |
