 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.0282469 / -0.0282219 | -6.07237e-06 / 6.09364e-06 | -0.025536 / 0.0329694 | 0.0914806 / -0.0912448 | 0 / 0 | 0.0146995 / -0.0145725 | 0 / 0 | 0.0384913 / -0.0384458 | 0.0351508 / -0.0244225 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run2 | 0 / 0 | -0.038263 / 0.0382532 | 0 / 0 | -0.079264 / 0.0792224 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run2 | 0 / 0 | 0.0311428 / -0.0311492 | 0 / 0 | 0.0592898 / -0.0593132 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run2 | 0 / 0 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0399491 / 0.0399386 | -0.0274359 / 0.0274309 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | 0 / 0 | 0 / 0 | 0.0141077 / -0.0141092 | -0.00943356 / 0.0205797 | 0.0333769 / -0.0329145 | 0 / 0 | -0.0149771 / 0.0157886 | -0.0128071 / 0.012806 | 1.51064e-08 / -1.50877e-08 | -0.00992951 / 0.00992885 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 0.0121894 / -0.0121871 | 0.0196822 / 0.00299709 | 0.0128316 / -0.00799902 | 0 / 0 | 0.031073 / -0.0310596 | 0 / 0 | 0.020172 / -0.0201661 | 0.0459622 / -0.0419848 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | -0.0123068 / 0.0123088 | 0.0149605 / 0.0507658 | 0.0605257 / -0.0541249 | 0 / 0 | -5.63369e-06 / 5.65243e-06 | -0.0546136 / 0.0546426 | -0.0561121 / 0.0561423 | -0.0228204 / 0.0258694 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition | 0 / 0 | 0 / 0 | 0.020754 / -0.0207096 | 0.139698 / -0.11679 | -0.0629016 / 0.0665256 | 0 / 0 | 0.0169122 / -0.0165962 | 0.0468171 / -0.0465995 | 0 / 0 | 1.08346e-05 / -9.33546e-06 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0.0109404 / -0.0109378 | -0.0668095 / 0.0842741 | -0.0904866 / 0.096045 | 0 / 0 | -0.0420685 / 0.0425581 | 0 / 0 | 0.0294407 / -0.0294207 | 0.0780811 / -0.076438 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run2 | 0 / 0 | 0 / 0 | 0.0186152 / -0.0186172 | 0 / 0 | 0.0371913 / -0.0371989 | 0 / 0 | 0.0347797 / -0.0347864 | 0.0335661 / -0.0335723 | 0.0282158 / -0.0282202 | 0.0223596 / -0.0223625 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 9.25237e-06 / -9.41284e-06 | 0.037845 / -0.0170728 | -0.0384404 / 0.0438654 | 0 / 0 | 1.31294e-05 / -1.29363e-05 | -0.0276834 / 0.0276807 | 0 / 0 | 0.056098 / -0.0513593 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | 7.00476e-06 / -7.07036e-06 | 0.0249393 / 0.00880195 | 0.0474565 / -0.040181 | 0 / 0 | 0.023205 / -0.0229862 | 0.031664 / -0.0316722 | -0.0268716 / 0.0268669 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -4.30163e-07 / 4.37252e-07 | 0.0589642 / -0.00494533 | -0.0655311 / 0.0842153 | 0 / 0 | 0.0150545 / -0.0148815 | 0.0393426 / -0.0393457 | -0.0384821 / 0.0384846 | 0.0248154 / -0.0209268 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -1.73003e-07 / 1.7249e-07 | 0.0651305 / -0.0197437 | 0.0165822 / -0.0163054 | 0 / 0 | 0.0150285 / -0.0148176 | 0.0859536 / -0.0844399 | -0.0532297 / 0.0573977 | 0.0154122 / -0.0131478 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | 5.26864e-06 / -5.26864e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | 3.18174e-06 / -3.18174e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453794 / -0.0661977 | 0.0453794 / -0.0661977 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317782 / -0.0317851 | 0.0317782 / -0.0317851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.0584494 / -0.025383 | 0.0989102 / -0.0989342 | 0 / 0 | 0.0134357 / -0.0128746 | -0.0301824 / 0.030179 | -0.0880683 / 0.0880341 | -0.041318 / 0.0454131 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | 0 / 0 | 0.0406653 / 0.0141212 | 0 / 0 | 0 / 0 | 3.75476e-06 / -3.47237e-06 | 0 / 0 | 0.017369 / -0.0173682 | -0.0307829 / 0.0334964 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0.00824773 / 0.0103101 | 0.12104 / -0.12116 | 0 / 0 | -0.0152774 / 0.0159433 | 0 / 0 | 0.0261313 / -0.0261369 | -0.00750417 / 0.0122208 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.075643 / -0.0587537 | 0.0275152 / -0.0229257 | 0 / 0 | -0.0230301 / 0.0240408 | -0.012065 / 0.0120638 | 4.09051e-08 / -4.21197e-08 | -0.0210589 / 0.0210547 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0.10417 / -0.0947393 | -0.068437 / 0.0683844 | 0 / 0 | -1.40353e-05 / 1.47923e-05 | -0.0279441 / 0.0296264 | -3.66692e-08 / 3.68336e-08 | 0.0289747 / -0.0243722 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.10009 / -0.0710865 | 0.0522703 / -0.0522749 | 0 / 0 | -2.67753e-06 / 3.14578e-06 | 0 / 0 | 3.85466e-08 / -3.81899e-08 | -0.0172237 / 0.0217429 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.130749 / -0.0578927 | 0.0839169 / -0.0788382 | 0 / 0 | -2.26723e-05 / 2.24106e-05 | -0.019492 / 0.0207244 | -7.64366e-08 / 7.57019e-08 | -0.0189831 / 0.0206215 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0687974 / 0.108075 | 0 / 0 | 0 / 0 | -0.0123783 / 0.0125494 | 0 / 0 | 0 / 0 | 7.9507e-06 / -6.18105e-06 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0486043 / -0.0464733 | 0.0569988 / -0.0570502 | 0 / 0 | -0.0142795 / 0.0162302 | 0.0383311 / -0.0383477 | 0 / 0 | -0.00982129 / 0.0109911 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0812819 / -0.0813751 | -0.0597964 / 0.0656058 | 0 / 0 | 0.029047 / -0.0289921 | 0.012777 / -0.0127791 | -0.0321942 / 0.0321814 | 0.0251904 / -0.0247639 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.083891 / 0.0847963 | -0.0243815 / 0.031495 | 0 / 0 | -1.46992e-05 / 1.54244e-05 | -0.0102096 / 0.0156645 | 0.0289989 / -0.0290019 | -4.21664e-06 / 4.94736e-06 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0451552 / 0.0552179 | -0.0208997 / 0.0318677 | 0 / 0 | -1.08425e-05 / 1.11927e-05 | -0.0278485 / 0.0278414 | 1.64178e-08 / -1.66477e-08 | -2.42054e-06 / 3.25058e-06 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0913442 / 0.113648 | -0.0377672 / 0.0377648 | 0 / 0 | -0.0150826 / 0.0157758 | -0.0693689 / 0.0693672 | -0.0287494 / 0.0287478 | -0.0184793 / 0.0270813 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.122298 / -0.0950594 | 0.0501787 / -0.0502003 | 0 / 0 | 0.0146412 / -0.0126817 | -0.03173 / 0.0317202 | 3.83046e-08 / -3.89954e-08 | -0.0267772 / 0.0382318 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0742577 / 0.10572 | 0.103421 / -0.0919112 | 0 / 0 | 1.11269e-05 / -1.09969e-05 | 0.037394 / -0.0374113 | 1.47039e-08 / -1.49097e-08 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0326604 / -0.0312448 | -0.0587171 / 0.0587872 | 0 / 0 | -0.0348293 / 0.0353601 | -0.0513923 / 0.0514475 | 0.0472659 / -0.0438355 | 0.0383833 / -0.0227603 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.498156 / -0.498835 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.48721 / -0.492708 | 0.48721 / -0.492708 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.538581 / -0.512874 | 0.538581 / -0.512874 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.4036 / -1 | 0 / 0 |
 | gamma_stat_CCSR5_bin_0 | 0 / 0 | 0.00141806 / -0.00141806 | 0.000426039 / -0.000426039 | 2.61983e-06 / -2.61983e-06 | 1.36633e-07 / -1.36633e-07 | 5.46448e-08 / -5.46448e-08 | 0.00130233 / -0.00130233 | 0.00472028 / -0.00472028 | 0.006082 / -0.006082 | 0.00164178 / -0.00164178 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_1 | 0 / 0 | 2.13139e-07 / -2.13139e-07 | 0.000685793 / -0.000685793 | 2.11209e-06 / -2.11209e-06 | 1.10152e-07 / -1.10152e-07 | 4.40541e-08 / -4.40541e-08 | 0.00147591 / -0.00147591 | 0.00596538 / -0.00596538 | 0.00655229 / -0.00655229 | 0.00279362 / -0.00279362 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_2 | 0 / 0 | 1.91987e-07 / -1.91987e-07 | 0.000204676 / -0.000204676 | 1.90249e-06 / -1.90249e-06 | 0.000489197 / -0.000489197 | 3.96823e-08 / -3.96823e-08 | 0.00163068 / -0.00163068 | 0.00522222 / -0.00522222 | 0.00416656 / -0.00416656 | 0.0073406 / -0.0073406 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_3 | 0 / 0 | 1.46288e-07 / -1.46288e-07 | 0.000589918 / -0.000589918 | 0.000657604 / -0.000657604 | 7.56032e-08 / -7.56032e-08 | 3.02367e-08 / -3.02367e-08 | 0.00370973 / -0.00370973 | 0.00346515 / -0.00346515 | 0.00515908 / -0.00515908 | 0.00792868 / -0.00792868 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_4 | 0 / 0 | 0.000943719 / -0.000943719 | 0.000462608 / -0.000462608 | 0.00209526 / -0.00209526 | 6.35412e-08 / -6.35412e-08 | 2.54126e-08 / -2.54126e-08 | 0.00511483 / -0.00511483 | 0.00395481 / -0.00395481 | 0.00674778 / -0.00674778 | 0.0110126 / -0.0110126 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_5 | 0 / 0 | 0.00126308 / -0.00126308 | 0.000394095 / -0.000394095 | 9.03697e-07 / -9.03697e-07 | 4.71307e-08 / -4.71307e-08 | 0.00154815 / -0.00154815 | 0.00696899 / -0.00696899 | 0.00652743 / -0.00652743 | 0.00622006 / -0.00622006 | 0.0158193 / -0.0158193 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_6 | 0 / 0 | 0.00197759 / -0.00197759 | 0.000715617 / -0.000715617 | 8.39336e-07 / -8.39336e-07 | 0.000110489 / -0.000110489 | 0.00760862 / -0.00760862 | 0.0103876 / -0.0103876 | 0.00815841 / -0.00815841 | 0.00753398 / -0.00753398 | 0.0164193 / -0.0164193 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_7 | 0 / 0 | 0.00282221 / -0.00282221 | 0.00107856 / -0.00107856 | 0.00258905 / -0.00258905 | 0.00187431 / -0.00187431 | 0.00284961 / -0.00284961 | 0.0138262 / -0.0138262 | 0.00783963 / -0.00783963 | 0.00495402 / -0.00495402 | 0.0154017 / -0.0154017 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_8 | 0 / 0 | 0.00398195 / -0.00398195 | 0.00151484 / -0.00151484 | 8.49899e-07 / -8.49899e-07 | 4.43249e-08 / -4.43249e-08 | 0.00374998 / -0.00374998 | 0.0162758 / -0.0162758 | 0.0116154 / -0.0116154 | 0.00544632 / -0.00544632 | 0.00764234 / -0.00764234 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_9 | 0 / 0 | 0.00598873 / -0.00598873 | 0.00274098 / -0.00274098 | 9.456e-07 / -9.456e-07 | 0.00370859 / -0.00370859 | 0.00705574 / -0.00705574 | 0.0174005 / -0.0174005 | 0.0107036 / -0.0107036 | 0.00492767 / -0.00492767 | 0.00471643 / -0.00471643 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_10 | 0 / 0 | 0.0126495 / -0.0126495 | 0.00513303 / -0.00513303 | 0.00971566 / -0.00971566 | 0.00452477 / -0.00452477 | 2.1857e-08 / -2.1857e-08 | 0.0102497 / -0.0102497 | 0.0101629 / -0.0101629 | 0.00232389 / -0.00232389 | 0.00185785 / -0.00185785 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_11 | 0 / 0 | 0.0144446 / -0.0144446 | 0.00906274 / -0.00906274 | 0.0105794 / -0.0105794 | 0.00534448 / -0.00534448 | 2.52053e-08 / -2.52053e-08 | 0.00534011 / -0.00534011 | 0.0040602 / -0.0040602 | 0.00538624 / -0.00538624 | 0.00157856 / -0.00157856 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_12 | 0 / 0 | 0.0144408 / -0.0144408 | 0.0117464 / -0.0117464 | 0.00766146 / -0.00766146 | 0.016573 / -0.016573 | 0.00393014 / -0.00393014 | 0.0018475 / -0.0018475 | 0.00274349 / -0.00274349 | 0.00541238 / -0.00541238 | 0.00115837 / -0.00115837 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_13 | 0 / 0 | 0.0141634 / -0.0141634 | 0.0118385 / -0.0118385 | 0.0209339 / -0.0209339 | 0.00789353 / -0.00789353 | 0.00356768 / -0.00356768 | 0.000238836 / -0.000238836 | 0.000987183 / -0.000987183 | 0.00246324 / -0.00246324 | 0.000400843 / -0.000400843 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_14 | 0 / 0 | 0.00985356 / -0.00985356 | 0.0124015 / -0.0124015 | 0.0110155 / -0.0110155 | 0.0145046 / -0.0145046 | 1.61524e-08 / -1.61524e-08 | 0.000612502 / -0.000612502 | 0.00174908 / -0.00174908 | 0.00193309 / -0.00193309 | 0.000252961 / -0.000252961 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_15 | 0 / 0 | 0.00902764 / -0.00902764 | 0.0169217 / -0.0169217 | 0.0168909 / -0.0168909 | 0.0201339 / -0.0201339 | 0.00617461 / -0.00617461 | 0.000910676 / -0.000910676 | 0.00130489 / -0.00130489 | 0.00749938 / -0.00749938 | 0.000259365 / -0.000259365 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_16 | 0 / 0 | 0.00536506 / -0.00536506 | 0.0135466 / -0.0135466 | 0.0105152 / -0.0105152 | 0.0138646 / -0.0138646 | 0.0116132 / -0.0116132 | 0.000621045 / -0.000621045 | 0.0018214 / -0.0018214 | 0.00184115 / -0.00184115 | 0.000445979 / -0.000445979 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_17 | 0 / 0 | 0.00485882 / -0.00485882 | 0.00925482 / -0.00925482 | 0.00407759 / -0.00407759 | 0.00750528 / -0.00750528 | 0.00509798 / -0.00509798 | 7.67315e-05 / -7.67315e-05 | 0.00140336 / -0.00140336 | 0.00311487 / -0.00311487 | 0.00108557 / -0.00108557 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_18 | 0 / 0 | 0.000867196 / -0.000867196 | 0.00701873 / -0.00701873 | 0.00276111 / -0.00276111 | 0.00811866 / -0.00811866 | 0.0211431 / -0.0211431 | 0.000245669 / -0.000245669 | 0.00544036 / -0.00544036 | 0.00541869 / -0.00541869 | 0.00216881 / -0.00216881 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_19 | 0 / 0 | 2.19511e-07 / -2.19511e-07 | 0.00343184 / -0.00343184 | 0.00237439 / -0.00237439 | 0.00661057 / -0.00661057 | 0.0038326 / -0.0038326 | 0.00011494 / -0.00011494 | 0.00431639 / -0.00431639 | 0.00490879 / -0.00490879 | 0.000281991 / -0.000281991 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_20 | 0 / 0 | 0.00121734 / -0.00121734 | 0.00141623 / -0.00141623 | 2.27417e-06 / -2.27417e-06 | 1.18605e-07 / -1.18605e-07 | 0.0111797 / -0.0111797 | 0.0012957 / -0.0012957 | 0.00359232 / -0.00359232 | 0.0038104 / -0.0038104 | 2.27617e-08 / -2.27617e-08 | 0 / 0 | 0 / 0 |
