 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0.0168199 / -0.0168159 | 0.0260746 / -0.0260657 | 0.0570223 / -0.0499335 | 0.0793624 / -0.0793045 | 0 / 0 | 0.0199599 / -0.0196304 | 0 / 0 | 0.046167 / -0.0143034 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec_run3 | 0 / 0 | -0.060887 / 0.0613667 | -0.0220187 / 0.0220848 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0.0358124 / -0.0356652 | 0 / 0 | 0.0290112 / -0.0152926 | 0.0889413 / -0.0867817 | 0 / 0 | 0.049645 / -0.0485796 | 0 / 0 | 0.118505 / -0.0622557 | -0.0147592 / 0.0176891 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_0p2_PreRec | 0 / 0 | 0.0638984 / -0.0637432 | 0.0311869 / -0.0311457 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_FCal_MC23_NonClosure_PreRec | 0 / 0 | 0.0236218 / -0.0236255 | 0.0233275 / -0.0233311 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run3 | 0 / 0 | 0.0173465 / -0.0173456 | 0 / 0 | 0.0282355 / -0.0282336 | 0.0182165 / -0.0182155 | 0 / 0 | 0.0384142 / -0.0384114 | 0.0378598 / -0.0378571 | 0.0305743 / -0.0305722 | 0.019683 / -0.0196819 | 0 / 0 | 0 / 0 |
 | passHLT_run3 | 0 / 0 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0332769 / 0.0332697 | -0.0313188 / 0.0313124 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | -4.5129e-06 / 4.54837e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0545958 / -0.0351492 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | -2.00499e-05 / 2.04133e-05 | 0 / 0 | 0.0113445 / -0.00710611 | 0.0808393 / -0.0800526 | 0 / 0 | 0.0119476 / -0.0116168 | 0 / 0 | 0.0131485 / -0.0131498 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | -1.34737e-05 / 1.37058e-05 | 0 / 0 | 0 / 0 | 0.0915937 / -0.091632 | 0 / 0 | 0.0105175 / -0.0101842 | -0.0161008 / 0.016101 | 0.0961921 / -0.0525192 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 2.2532e-05 / -2.28646e-05 | -0.0189257 / 0.0294895 | -0.128815 / 0.14638 | -0.177548 / 0.196496 | 0 / 0 | -0.0233808 / 0.0238135 | -0.0264189 / 0.0284872 | -0.18217 / 0.32571 | -0.0150172 / 0.0171758 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | -1.63129e-05 / 1.63129e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 1.81616e-05 / -1.81616e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0.0144326 / -0.0144319 | 0.015674 / -0.0156731 | 0.0697278 / -0.0696954 | 0 / 0 | 0.0147611 / -0.0147621 | 0 / 0 | 0.125404 / -0.1129 | 0.0470802 / -0.0463114 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0887665 / 0.0898014 | -0.0911113 / 0.108161 | -0.165471 / 0.18048 | 0 / 0 | -0.0165895 / 0.0170015 | -0.0488526 / 0.0506047 | -0.094118 / 0.225069 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0.0788472 / -0.0789031 | 0.0752841 / -0.0753353 | 0.0777826 / -0.077837 | 0 / 0 | 0 / 0 | 0.0592387 / -0.0568689 | 0.120317 / -0.120436 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0.0373685 / -0.0373297 | -0.0732736 / 0.0739274 | 0.0865297 / -0.0800981 | 0 / 0 | 1.36594e-05 / -1.38089e-05 | 0.0646826 / -0.062411 | -0.161451 / 0.204904 | 0.0700732 / -0.0699385 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0.0140962 / -0.014094 | 0.101258 / -0.0968417 | -0.035327 / 0.0373889 | 0 / 0 | 0 / 0 | -0.00903244 / 0.0113793 | 0.181536 / -0.169789 | -0.02313 / 0.0231351 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0.0239507 / -0.0239466 | 0.109886 / -0.109754 | 0.0865058 / -0.0863725 | 0 / 0 | -4.57375e-05 / 4.61271e-05 | 0 / 0 | 0.0755385 / -0.0754849 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | -0.036985 / 0.0369997 | -0.0837255 / 0.0929533 | -0.097017 / 0.10271 | 0 / 0 | 0 / 0 | -0.0263473 / 0.0282718 | -0.0355069 / 0.08443 | -0.0164611 / 0.0164789 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0271723 / -0.0260278 | 0.0471669 / -0.0429568 | -0.0375222 / 0.0376051 | 0 / 0 | -5.24462e-05 / 5.30893e-05 | -0.0117488 / 0.0117488 | 0.082198 / -0.082175 | 0.0157318 / -0.0157315 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0677325 / 0.067898 | -0.0798928 / 0.0845213 | -0.112271 / 0.1149 | 0 / 0 | 2.79069e-05 / -2.76521e-05 | 0 / 0 | -0.0922114 / 0.109289 | 0.0210081 / -0.0208785 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_0_run3 | 0 / 0 | 0 / 0 | -0.0274801 / 0.027475 | 0 / 0 | -0.0697666 / 0.069734 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0335729 / 0.0335654 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0576274 / 0.0576281 | 0 / 0 | -0.108718 / 0.108735 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0586775 / 0.0586784 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0.0114291 / -0.0114299 | 0 / 0 | 0.0268449 / -0.0268497 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0151832 / -0.0151847 | 0 / 0 | 0 / 0 |
 | PDF90402_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0242013 / -0.0242051 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90403_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0194796 / -0.0194821 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0122307 / -0.0122317 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90409_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0142892 / 0.0142879 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90411_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0166005 / 0.0165987 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0277201 / -0.0277248 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90413_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0456066 / -0.0456201 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0185749 / -0.0185772 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90417_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0337414 / -0.0337491 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90418_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0100942 / 0.0100935 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90423_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.021804 / -0.021807 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90426_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0455749 / -0.0455893 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90427_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0146388 / -0.0146403 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0260734 / -0.026078 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90430_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0356481 / -0.0356559 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453794 / -0.0661977 | 0.0453794 / -0.0661977 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317782 / -0.0317851 | 0.0317782 / -0.0317851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0.0169093 / -0.0169132 | -0.0124321 / 0.01243 | 0 / 0 | 0 / 0 | 0 / 0 | 0.021306 / -0.0213121 | 0.131843 / -0.132057 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0546751 / -0.0503417 | -0.0416018 / 0.0416026 | 0 / 0 | 0 / 0 | 0 / 0 | 0.214752 / -0.214672 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0209221 / 0.0209323 | 0.0766638 / -0.0762806 | 0 / 0 | 0 / 0 | 0.0174635 / -0.0174555 | -0.0307624 / 0.046422 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0643461 / -0.0642418 | 0.0350601 / -0.0350312 | 0 / 0 | 0.0126945 / -0.012691 | 0 / 0 | 0.0247846 / -0.0247705 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.010496 / 0.0104953 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0111513 / 0.0111505 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedExp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0324106 / 0.0571601 | 0 / 0 | 0 / 0 | -0.0119504 / 0.00572544 | -0.0187264 / 0.007689 | -0.0241158 / 0.0218813 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0635561 / 0.0657215 | 0 / 0 | -1.44711e-05 / 1.47785e-05 | -0.0465885 / 0.0466004 | -0.0467627 / 0.0467746 | -0.0313193 / 0.031325 | 0 / 0 | 0 / 0 |
 | dmu_ttBBSR5_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.515645 / -0.506737 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zBBSR5_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.563682 / -0.490948 | 0.563682 / -0.490948 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wBBSR5_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.49502 / -0.497179 | 0.49502 / -0.497179 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0191326 / 0.0191297 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0193768 / -0.0193807 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0197013 / -0.0197024 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0196673 / 0.0196647 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0199272 / -0.019931 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 6.58085e-05 / 0.014893 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0201729 / -0.0201766 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000511544 / 0.0154593 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_biasBBSR5_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 6.72459 / -1 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_0 | 0 / 0 | 0.000513779 / -0.000513779 | 0.00301115 / -0.00301115 | 1.88437e-05 / -1.88437e-05 | 0.000557057 / -0.000557057 | 0.00231502 / -0.00231502 | 0.00188874 / -0.00188874 | 0.00385237 / -0.00385237 | 0.00315726 / -0.00315726 | 0.00225495 / -0.00225495 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_1 | 0 / 0 | 0.000460024 / -0.000460024 | 0.0043613 / -0.0043613 | 4.93281e-08 / -4.93281e-08 | 6.16095e-06 / -6.16095e-06 | 0.00566258 / -0.00566258 | 0.00446901 / -0.00446901 | 0.00544434 / -0.00544434 | 0.000893445 / -0.000893445 | 0.00928246 / -0.00928246 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_2 | 0 / 0 | 0.000313115 / -0.000313115 | 0 / 0 | 3.51156e-08 / -3.51156e-08 | 0.0310097 / -0.0310097 | 0.00894331 / -0.00894331 | 0.00531399 / -0.00531399 | 0.00752633 / -0.00752633 | 0.0197915 / -0.0197915 | 0.00635031 / -0.00635031 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_3 | 0 / 0 | 0.000776787 / -0.000776787 | 0.00137108 / -0.00137108 | 2.92551e-08 / -2.92551e-08 | 1.65918e-08 / -1.65918e-08 | 0.00663814 / -0.00663814 | 0.00755301 / -0.00755301 | 0.0052928 / -0.0052928 | 0.0181904 / -0.0181904 | 0.0427955 / -0.0427955 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_4 | 0 / 0 | 0.00073889 / -0.00073889 | 0.00197578 / -0.00197578 | 0.00715285 / -0.00715285 | 5.08182e-05 / -5.08182e-05 | 0.00310327 / -0.00310327 | 0.00874207 / -0.00874207 | 0.009401 / -0.009401 | 0.010882 / -0.010882 | 0.015421 / -0.015421 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_5 | 0 / 0 | 0.00090256 / -0.00090256 | 0.0012865 / -0.0012865 | 1.5374e-05 / -1.5374e-05 | 2.45602e-06 / -2.45602e-06 | 0.00713295 / -0.00713295 | 0.0130289 / -0.0130289 | 0.00857768 / -0.00857768 | 0.0026611 / -0.0026611 | 0.0142017 / -0.0142017 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_6 | 0 / 0 | 0.00141544 / -0.00141544 | 0.000922687 / -0.000922687 | 4.02184e-06 / -4.02184e-06 | 0.0136823 / -0.0136823 | 0.000540704 / -0.000540704 | 0.0149579 / -0.0149579 | 0.0129994 / -0.0129994 | 0.0149963 / -0.0149963 | 0.0174351 / -0.0174351 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_7 | 0 / 0 | 0.00162449 / -0.00162449 | 0.00150312 / -0.00150312 | 0.00124778 / -0.00124778 | 0.001876 / -0.001876 | 0.00208567 / -0.00208567 | 0.017629 / -0.017629 | 0.0158202 / -0.0158202 | 0.00428373 / -0.00428373 | 0.010416 / -0.010416 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_8 | 0 / 0 | 0.00251709 / -0.00251709 | 0.000896845 / -0.000896845 | 0.00338891 / -0.00338891 | 0.000134558 / -0.000134558 | 0.00173639 / -0.00173639 | 0.018184 / -0.018184 | 0.0184689 / -0.0184689 | 0.00864492 / -0.00864492 | 0.0090896 / -0.0090896 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_9 | 0 / 0 | 0.00406519 / -0.00406519 | 0.00181043 / -0.00181043 | 0.00754445 / -0.00754445 | 0.000617602 / -0.000617602 | 0.00266129 / -0.00266129 | 0.0148715 / -0.0148715 | 0.00902403 / -0.00902403 | 0.000428997 / -0.000428997 | 0.00368594 / -0.00368594 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_10 | 0 / 0 | 0.00663292 / -0.00663292 | 0.00544269 / -0.00544269 | 0.00918417 / -0.00918417 | 0.00229909 / -0.00229909 | 0.00171375 / -0.00171375 | 0.00829695 / -0.00829695 | 0.00795974 / -0.00795974 | 0.0105425 / -0.0105425 | 0.0022385 / -0.0022385 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_11 | 0 / 0 | 0.00814005 / -0.00814005 | 0.00301254 / -0.00301254 | 0.0171004 / -0.0171004 | 0.00460664 / -0.00460664 | 0.002405 / -0.002405 | 0.00390978 / -0.00390978 | 0.00551879 / -0.00551879 | 0.000407928 / -0.000407928 | 0.00471787 / -0.00471787 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_12 | 0 / 0 | 0.00857474 / -0.00857474 | 0.00905394 / -0.00905394 | 0.00382372 / -0.00382372 | 0.00401199 / -0.00401199 | 0.00233291 / -0.00233291 | 0.0016844 / -0.0016844 | 0.00214027 / -0.00214027 | 0.000269794 / -0.000269794 | 0.00110467 / -0.00110467 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_13 | 0 / 0 | 0.00872653 / -0.00872653 | 0.00873379 / -0.00873379 | 0.0101009 / -0.0101009 | 0.00924906 / -0.00924906 | 0.00356697 / -0.00356697 | 0.000429229 / -0.000429229 | 0.00100288 / -0.00100288 | 0.000159319 / -0.000159319 | 0.000347684 / -0.000347684 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_14 | 0 / 0 | 0.010088 / -0.010088 | 0.00459704 / -0.00459704 | 0.00274838 / -0.00274838 | 0.00310633 / -0.00310633 | 0.00320649 / -0.00320649 | 0.000158589 / -0.000158589 | 0.00068431 / -0.00068431 | 0.00254558 / -0.00254558 | 0.000627516 / -0.000627516 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_15 | 0 / 0 | 0.00996321 / -0.00996321 | 0.0101344 / -0.0101344 | 0.00793391 / -0.00793391 | 0.010563 / -0.010563 | 0.00490553 / -0.00490553 | 6.2593e-05 / -6.2593e-05 | 0.000853149 / -0.000853149 | 0.000204926 / -0.000204926 | 0.000486537 / -0.000486537 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_16 | 0 / 0 | 0.0112565 / -0.0112565 | 0.0196229 / -0.0196229 | 0.0160933 / -0.0160933 | 0.0136323 / -0.0136323 | 0.0101353 / -0.0101353 | 0.000144451 / -0.000144451 | 0.00059362 / -0.00059362 | 0.0082205 / -0.0082205 | 0.000983503 / -0.000983503 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR5_run3_bin_17 | 0 / 0 | 0.00445858 / -0.00445858 | 0.00449196 / -0.00449196 | 0.00332609 / -0.00332609 | 0.0015937 / -0.0015937 | 0.0019086 / -0.0019086 | 6.06141e-05 / -6.06141e-05 | 0.000246695 / -0.000246695 | 0.000178366 / -0.000178366 | 0.000598013 / -0.000598013 | 0 / 0 | 0 / 0 |
