 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0.0206808 / -0.0206808 | 0.08533 / -0.0731374 | -8.72522e-06 / 0.101599 | 0.0495315 / -0.0330278 | 0 / 0 | 0.0201976 / -0.0189229 | -0.0467858 / 0.0468008 | 0 / 0 | 0.0150706 / -0.0146238 | 0 / 0 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec_run3 | 0 / 0 | -0.107312 / 0.107312 | -0.097937 / 0.097937 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_0p2_PreRec | 0 / 0 | 0.155584 / -0.155584 | 0.21951 / -0.186663 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_FCal_MC23_NonClosure_PreRec | 0 / 0 | 0.0610644 / -0.0610645 | 0.0793153 / -0.0793153 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0.0147379 / -0.0147379 | 0.0469577 / -0.0469578 | -0.0225752 / 0.0225752 | 0.0726417 / -0.0726417 | 0 / 0 | 0.0336249 / -0.033625 | 0.135631 / -0.130992 | 0.242599 / -0.242599 | 0.054804 / -0.054804 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0157992 / 0.0157992 | -0.0414493 / 0.0822485 | -0.0305501 / 0.104733 | -0.208925 / 0.33802 | 0 / 0 | -0.0123696 / 0.0152157 | -0.0861131 / 0.358509 | -0.956101 / 0.95858 | -0.0686067 / 0.0715327 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run3 | 0 / 0 | 0.0178726 / -0.0178726 | 0 / 0 | 0.0374677 / -0.0374676 | 0 / 0 | 0 / 0 | 0.0362128 / -0.0362127 | 0.0361254 / -0.0361254 | 0.0537933 / -0.0537933 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run3 | 0 / 0 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0299701 / 0.0299701 | -0.0300957 / 0.0300957 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | -0.0123549 / 0.0123549 | 0.0223017 / -0.0223017 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | -3.33067e-16 / -4.44089e-16 | 0.0299562 / -0.0299561 | 0.175248 / -0.175248 | 0.0106568 / -0.0106568 | 0 / 0 | 0 / 0 | 0.117798 / -0.117798 | 0.121507 / -0.121507 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / -5.55112e-16 | 0 / 0 | 0 / 0 | 5.26746e-09 / 0.0134792 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | -5.55112e-16 / -5.55112e-16 | 0.0142552 / -0.0142551 | -8.72522e-06 / 0.101599 | 0.124627 / -0.111148 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0.0134172 / 0.000214101 | -0.035219 / 0.136682 | 0.122893 / -0.0876523 | 0 / 0 | 0 / 0 | 0.134147 / -0.0865087 | 0.0106543 / -0.0105853 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | -1.11022e-16 / -5.55112e-16 | -0.0248451 / 0.024845 | -8.72522e-06 / 0.101599 | 0.124653 / -0.10815 | 0 / 0 | 0 / 0 | 0.0519796 / -0.0516387 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -6.66134e-16 / -5.55112e-16 | -0.00943511 / 0.0494007 | 0.0896051 / -0.0155387 | -0.223116 / 0.383616 | 0 / 0 | -0.0337011 / 0.0369861 | -0.0855127 / 0.357336 | -0.954936 / 0.958148 | -0.056418 / 0.0583052 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | -1.11022e-16 / -5.55112e-16 | -0.0209854 / 0.0209854 | -0.275271 / 0.275271 | 0.174578 / -0.174578 | 0 / 0 | -0.0103522 / 0.0103522 | -0.0196837 / 0.0243007 | -0.22809 / 0.229168 | 0.0127727 / -0.0127726 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | -3.33067e-16 / -4.44089e-16 | -0.0404134 / 0.0404134 | 0.307822 / -0.307822 | 0.169056 / -0.169056 | 0 / 0 | -0.0259067 / 0.025907 | 0.238934 / -0.238919 | 0.487579 / -0.486836 | 0.0359163 / -0.0354155 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | -1.11022e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0.0162078 / -0.0162078 | 0.109044 / -0.109044 | 0.0576115 / -0.0576115 | 0 / 0 | 0.0170097 / -0.0169957 | 0.217581 / -0.212645 | -0.949698 / 0.952602 | -0.0455782 / 0.0455782 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | -0.0131942 / 0.0131942 | -0.0644393 / 0.0644394 | 0 / 0 | 0 / 0 | -0.0210897 / 0.0210897 | -0.0810626 / 0.0810782 | 0.466133 / -0.466133 | 0.0104935 / -0.0099277 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0.0663879 / -0.0663879 | 0.0952579 / -0.0952579 | 5.26746e-09 / 0.0706915 | 0 / 0 | -0.0257742 / 0.0257742 | 0.0534981 / -0.000322207 | 0.479217 / -0.479217 | 0.0226539 / -0.0220367 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0.0105779 / 0.0150683 | -0.0595519 / 0.059552 | 0.00229513 / 0.0807801 | 0 / 0 | 0 / 0 | 0.014486 / 0.0415093 | -0.0130342 / 0.0130342 | -0.0289164 / 0.0293498 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0448758 / 0.0448758 | 0 / 0 | 5.26746e-09 / 0.0777848 | 0 / 0 | 0.0162086 / -0.0162085 | -0.111831 / 0.111845 | 0.468633 / -0.467869 | -0.014851 / 0.014851 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0757135 / -0.0728403 | 0.0596724 / -0.0596724 | 0.0778183 / -0.0464909 | 0 / 0 | 0 / 0 | -0.0691917 / 0.0691917 | 0.237611 / -0.236719 | 0.035101 / -0.0345353 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0129431 / 0.0301462 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0103575 / -0.0103574 | -0.113742 / 0.169579 | -0.713873 / 0.713873 | -0.0354092 / 0.035989 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0.0893915 / -0.0893915 | 0.0591169 / -0.0591169 | 0.330003 / -0.330003 | 0 / 0 | 0 / 0 | 0.140024 / -0.140024 | 0.727759 / -0.72776 | 0.0433551 / -0.043355 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_0_run3 | 0 / 0 | 0 / 0 | -0.018246 / 0.0182461 | 0 / 0 | -0.062509 / 0.062509 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0390122 / 0.0390122 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0603111 / 0.0603112 | 0 / 0 | -0.125455 / 0.125455 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0704811 / 0.0704811 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0.0139792 / -0.0139792 | 0 / 0 | 0.0186005 / -0.0186005 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0187094 / -0.0187094 | 0 / 0 | 0 / 0 |
 | PDF90401_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0312961 / -0.0312961 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90402_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0168584 / 0.0168584 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90406_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0304256 / -0.0304256 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90407_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0385159 / -0.0385159 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90409_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0287764 / -0.0287764 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90410_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0331578 / -0.0331578 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0146184 / 0.0146184 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90413_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0414025 / -0.0414025 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.103217 / -0.103217 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90415_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0111113 / -0.0111113 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90416_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0337808 / -0.0337808 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90418_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0496851 / -0.0496851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90419_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0169641 / -0.0169641 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90420_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0152091 / -0.0152091 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90421_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.040713 / -0.040713 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90422_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0370838 / -0.0370838 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90423_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0245699 / -0.0245699 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90426_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0328537 / -0.0328537 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90427_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0321909 / -0.0321909 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0794875 / -0.0794875 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90430_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0366561 / -0.0366561 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDFaS_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0491702 / -0.0491702 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.046 / -0.067 | 0.046 / -0.067 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.032 / -0.032 | 0.032 / -0.032 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0576199 / -0.0576198 | 0.288498 / -0.288435 | 0 / 0 | 0 / 0 | 0.173078 / -0.173064 | 0.49096 / -0.490183 | 0.0728015 / -0.0727327 | 0 / 0 | 0 / 0 |
 | dmu_ttBBSR1_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zBBSR1_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedExp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0321441 / 0.0196701 | -0.0811055 / 0.0899146 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wBBSR1_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0218067 / 0.0218067 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0496871 / 0.0496872 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_biasBBSR1_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_0 | 0 / 0 | 0.000236903 / -0.000236903 | 0 / 0 | 1.38038e-06 / -1.38038e-06 | 0.000103314 / -0.000103314 | 7.24398e-07 / -7.24398e-07 | 5.91895e-05 / -5.91895e-05 | 3.5551e-05 / -3.5551e-05 | 7.23745e-05 / -7.23745e-05 | 0.00613723 / -0.00613723 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_1 | 0 / 0 | 0.000264694 / -0.000264694 | 0 / 0 | 1.06168e-06 / -1.06168e-06 | 8.83747e-05 / -8.83747e-05 | 5.57149e-07 / -5.57149e-07 | 4.35664e-05 / -4.35664e-05 | 6.67129e-06 / -6.67129e-06 | 0.00017618 / -0.00017618 | 0.0204032 / -0.0204032 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_2 | 0 / 0 | 0.00027935 / -0.00027935 | 0 / 0 | 0.000618123 / -0.000618123 | 8.72878e-05 / -8.72878e-05 | 6.12028e-07 / -6.12028e-07 | 0.00573027 / -0.00573027 | 0.00414473 / -0.00414473 | 0.00312738 / -0.00312738 | 0.0152591 / -0.0152591 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_3 | 0 / 0 | 0.00117232 / -0.00117232 | 0 / 0 | 1.47564e-06 / -1.47564e-06 | 0.000110443 / -0.000110443 | 7.74384e-07 / -7.74384e-07 | 0.018321 / -0.018321 | 0.0423797 / -0.0423797 | 0.000377906 / -0.000377906 | 0.0304782 / -0.0304782 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_4 | 0 / 0 | 0.00105052 / -0.00105052 | 0 / 0 | 1.59377e-06 / -1.59377e-06 | 0.000119285 / -0.000119285 | 0.105571 / -0.105571 | 0.022317 / -0.022317 | 1.74049e-05 / -1.74049e-05 | 0.27713 / -0.27713 | 0.0565984 / -0.0565984 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_5 | 0 / 0 | 0.000879796 / -0.000879796 | 0 / 0 | 5.10251e-07 / -5.10251e-07 | 0.0113705 / -0.0113705 | 2.67769e-07 / -2.67769e-07 | 0.0232427 / -0.0232427 | 0.00900757 / -0.00900757 | 0.000324738 / -0.000324738 | 0.0274404 / -0.0274404 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_6 | 0 / 0 | 0.00125529 / -0.00125529 | 0 / 0 | 6.97695e-07 / -6.97695e-07 | 5.22186e-05 / -5.22186e-05 | 3.66136e-07 / -3.66136e-07 | 0.0321283 / -0.0321283 | 0.0266682 / -0.0266682 | 0.00159332 / -0.00159332 | 0.0552386 / -0.0552386 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_7 | 0 / 0 | 0.00213021 / -0.00213021 | 0.0061252 / -0.0061252 | 6.79014e-07 / -6.79014e-07 | 5.08204e-05 / -5.08204e-05 | 3.56333e-07 / -3.56333e-07 | 0.0445726 / -0.0445726 | 0.062096 / -0.062096 | 0.00035372 / -0.00035372 | 0.0251526 / -0.0251526 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_8 | 0 / 0 | 0.00252801 / -0.00252801 | 0.00787571 / -0.00787571 | 3.86969e-07 / -3.86969e-07 | 2.89625e-05 / -2.89625e-05 | 0.054225 / -0.054225 | 0.0280841 / -0.0280841 | 0.000501513 / -0.000501513 | 0.000154474 / -0.000154474 | 0.0169052 / -0.0169052 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_9 | 0 / 0 | 0.00544702 / -0.00544702 | 0 / 0 | 5.56274e-07 / -5.56274e-07 | 0.0264208 / -0.0264208 | 2.91922e-07 / -2.91922e-07 | 0.0244679 / -0.0244679 | 0.0309069 / -0.0309069 | 0.0001441 / -0.0001441 | 0.00709193 / -0.00709193 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_10 | 0 / 0 | 0.00493722 / -0.00493722 | 0.00334585 / -0.00334585 | 0.0206109 / -0.0206109 | 0.00336657 / -0.00336657 | 1.49141e-07 / -1.49141e-07 | 0.00682226 / -0.00682226 | 0.000148473 / -0.000148473 | 0.000273774 / -0.000273774 | 0.00161532 / -0.00161532 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_11 | 0 / 0 | 0.0127691 / -0.0127691 | 0.0210693 / -0.0210693 | 0.000194353 / -0.000194353 | 3.00917e-05 / -3.00917e-05 | 2.10991e-07 / -2.10991e-07 | 0.00570635 / -0.00570635 | 0.0150866 / -0.0150866 | 0.000115031 / -0.000115031 | 0.00165271 / -0.00165271 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_17 | 0 / 0 | 0.00300512 / -0.00300512 | 0.00161591 / -0.00161591 | 1.80893e-07 / -1.80893e-07 | 0.0123057 / -0.0123057 | 9.49289e-08 / -9.49289e-08 | 2.11794e-06 / -2.11794e-06 | 2.16385e-06 / -2.16385e-06 | 4.78011e-05 / -4.78011e-05 | 0.000675381 / -0.000675381 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_18 | 0 / 0 | 0.00866227 / -0.00866227 | 0.018108 / -0.018108 | 1.30123e-06 / -1.30123e-06 | 9.73897e-05 / -9.73897e-05 | 6.82859e-07 / -6.82859e-07 | 1.75431e-05 / -1.75431e-05 | 0.0484742 / -0.0484742 | 0.00103487 / -0.00103487 | 0.00180286 / -0.00180286 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_19 | 0 / 0 | 0.00127755 / -0.00127755 | 0.00434966 / -0.00434966 | 3.87752e-07 / -3.87752e-07 | 2.90211e-05 / -2.90211e-05 | 2.03485e-07 / -2.03485e-07 | 3.33466e-07 / -3.33466e-07 | 4.3575e-05 / -4.3575e-05 | 0.000104366 / -0.000104366 | 2.77792e-06 / -2.77792e-06 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR1_run3_bin_20 | 0 / 0 | 0.000654698 / -0.000654698 | 0 / 0 | 8.95143e-08 / -8.95143e-08 | 0.0263986 / -0.0263986 | 3.94738e-07 / -3.94738e-07 | 4.62102e-07 / -4.62102e-07 | 1.24775e-05 / -1.24775e-05 | 0.000141529 / -0.000141529 | 0.000474669 / -0.000474669 | 0 / 0 | 0 / 0 |
