 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | gamma_stat_CCSR3_run3_bin_8 | 0 / 0 | 0.00582094 / -0.00582094 | 0.00182277 / -0.00182277 | 1.79681e-06 / -1.79681e-06 | 0.000456244 / -0.000456244 | 1.55392e-07 / -1.55392e-07 | 0.0245899 / -0.0245899 | 0.0197405 / -0.0197405 | 0.0111943 / -0.0111943 | 0.00983151 / -0.00983151 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_9 | 0 / 0 | 0.0120437 / -0.0120437 | 0.00269219 / -0.00269219 | 0.00896375 / -0.00896375 | 0.00245279 / -0.00245279 | 0.0095591 / -0.0095591 | 0.0204229 / -0.0204229 | 0.0214687 / -0.0214687 | 0.00703467 / -0.00703467 | 0.00411967 / -0.00411967 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_10 | 0 / 0 | 0.00977322 / -0.00977322 | 0.00565601 / -0.00565601 | 0.00379232 / -0.00379232 | 0.0145429 / -0.0145429 | 0.00668138 / -0.00668138 | 0.0149388 / -0.0149388 | 0.0125837 / -0.0125837 | 0.00363644 / -0.00363644 | 0.00160345 / -0.00160345 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_11 | 0 / 0 | 0.0114607 / -0.0114607 | 0.00615304 / -0.00615304 | 0.00845748 / -0.00845748 | 0.0203498 / -0.0203498 | 1.1813e-07 / -1.1813e-07 | 0.0038329 / -0.0038329 | 0.000806693 / -0.000806693 | 0.00289531 / -0.00289531 | 0.000638563 / -0.000638563 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_12 | 0 / 0 | 0.0144791 / -0.0144791 | 0.00820232 / -0.00820232 | 0.0189708 / -0.0189708 | 1.08249e-07 / -1.08249e-07 | 0.0323612 / -0.0323612 | 0.00143493 / -0.00143493 | 0.000428564 / -0.000428564 | 0.00259956 / -0.00259956 | 0.000224985 / -0.000224985 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_15 | 0 / 0 | 0.00616628 / -0.00616628 | 0.0140792 / -0.0140792 | 0.00859639 / -0.00859639 | 0.0181742 / -0.0181742 | 9.98762e-08 / -9.98762e-08 | 0.000272071 / -0.000272071 | 5.05446e-05 / -5.05446e-05 | 0.00381433 / -0.00381433 | 0.000795216 / -0.000795216 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_16 | 0 / 0 | 0.00509341 / -0.00509341 | 0.0117609 / -0.0117609 | 0.00375007 / -0.00375007 | 0.00456201 / -0.00456201 | 0.00415187 / -0.00415187 | 0.000292726 / -0.000292726 | 0.00131822 / -0.00131822 | 0.00348558 / -0.00348558 | 0.000300516 / -0.000300516 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_17 | 0 / 0 | 0.000613784 / -0.000613784 | 0.00521403 / -0.00521403 | 8.47541e-07 / -8.47541e-07 | 7.58783e-08 / -7.58783e-08 | 0.00515249 / -0.00515249 | 0.000110123 / -0.000110123 | 0.000405528 / -0.000405528 | 0.000511907 / -0.000511907 | 7.74024e-05 / -7.74024e-05 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_18 | 0 / 0 | 0.000882005 / -0.000882005 | 0.0044909 / -0.0044909 | 1.48987e-06 / -1.48987e-06 | 1.33385e-07 / -1.33385e-07 | 0.0150358 / -0.0150358 | 2.85024e-05 / -2.85024e-05 | 0.000937818 / -0.000937818 | 0.00158071 / -0.00158071 | 0.000355871 / -0.000355871 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_19 | 0 / 0 | 0.00184915 / -0.00184915 | 0.00373323 / -0.00373323 | 7.09716e-07 / -7.09716e-07 | 3.18859e-07 / -3.18859e-07 | 3.08012e-07 / -3.08012e-07 | 0.000369812 / -0.000369812 | 0.0136218 / -0.0136218 | 0.0125227 / -0.0125227 | 0.000709766 / -0.000709766 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_20 | 0 / 0 | 4.82826e-07 / -4.82826e-07 | 0.00240406 / -0.00240406 | 0.011035 / -0.011035 | 4.93287e-07 / -4.93287e-07 | 4.76506e-07 / -4.76506e-07 | 0.000298353 / -0.000298353 | 0.00151282 / -0.00151282 | 0.019575 / -0.019575 | 0.000749493 / -0.000749493 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_21 | 0 / 0 | 0.00134205 / -0.00134205 | 0.000857147 / -0.000857147 | 5.04175e-06 / -5.04175e-06 | 4.51376e-07 / -4.51376e-07 | 0.0531304 / -0.0531304 | 9.14524e-05 / -9.14524e-05 | 0.00767392 / -0.00767392 | 0.0043314 / -0.0043314 | 0.00501007 / -0.00501007 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_22 | 0 / 0 | 7.97097e-07 / -7.97097e-07 | 0.000286344 / -0.000286344 | 9.09628e-06 / -9.09628e-06 | 8.14368e-07 / -8.14368e-07 | 7.86664e-07 / -7.86664e-07 | 7.25139e-08 / -7.25139e-08 | 0.00116342 / -0.00116342 | 0.0193989 / -0.0193989 | 0.00124403 / -0.00124403 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_23 | 0 / 0 | 3.17853e-07 / -3.17853e-07 | 0.00012021 / -0.00012021 | 3.62726e-06 / -3.62726e-06 | 3.2474e-07 / -3.2474e-07 | 0.0143259 / -0.0143259 | 2.85954e-05 / -2.85954e-05 | 0.000534362 / -0.000534362 | 0.00532255 / -0.00532255 | 0.000283407 / -0.000283407 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_24 | 0 / 0 | 5.95892e-07 / -5.95892e-07 | 5.53035e-05 / -5.53035e-05 | 6.80017e-06 / -6.80017e-06 | 6.08803e-07 / -6.08803e-07 | 5.88092e-07 / -5.88092e-07 | 0.000261227 / -0.000261227 | 0.00251069 / -0.00251069 | 0.021979 / -0.021979 | 9.12191e-08 / -9.12191e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_25 | 0 / 0 | 5.36519e-07 / -5.36519e-07 | 7.62267e-05 / -7.62267e-05 | 6.12263e-06 / -6.12263e-06 | 5.48144e-07 / -5.48144e-07 | 5.29497e-07 / -5.29497e-07 | 0.000925931 / -0.000925931 | 0.0109246 / -0.0109246 | 0.0102179 / -0.0102179 | 0.000585593 / -0.000585593 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_26 | 0 / 0 | 6.33621e-07 / -6.33621e-07 | 0 / 0 | 7.23073e-06 / -7.23073e-06 | 6.4735e-07 / -6.4735e-07 | 6.25328e-07 / -6.25328e-07 | 0.000859942 / -0.000859942 | 0.00162216 / -0.00162216 | 0.0133062 / -0.0133062 | 0.00122898 / -0.00122898 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_27 | 0 / 0 | 3.52304e-07 / -3.52304e-07 | 0 / 0 | 4.02041e-06 / -4.02041e-06 | 3.59938e-07 / -3.59938e-07 | 3.47693e-07 / -3.47693e-07 | 6.20688e-05 / -6.20688e-05 | 0.00056809 / -0.00056809 | 0.00334248 / -0.00334248 | 0.000313308 / -0.000313308 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_28 | 0 / 0 | 3.62698e-07 / -3.62698e-07 | 0 / 0 | 4.13902e-06 / -4.13902e-06 | 3.70557e-07 / -3.70557e-07 | 3.57951e-07 / -3.57951e-07 | 2.52389e-05 / -2.52389e-05 | 0.00150977 / -0.00150977 | 0.00288639 / -0.00288639 | 0.00108994 / -0.00108994 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_29 | 0 / 0 | 4.52291e-07 / -4.52291e-07 | 0 / 0 | 5.16144e-06 / -5.16144e-06 | 0.00128212 / -0.00128212 | 4.46371e-07 / -4.46371e-07 | 0.000610942 / -0.000610942 | 0.00152495 / -0.00152495 | 0.00382619 / -0.00382619 | 6.92367e-08 / -6.92367e-08 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000337029 / -0.000337029 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000345365 / -0.000345365 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000346171 / -0.000346171 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.00034957 / -0.00034957 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000351554 / -0.000351554 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000361623 / -0.000361623 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000369762 / -0.000369762 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000360645 / -0.000360645 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000350697 / -0.000350697 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000330393 / -0.000330393 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000320325 / -0.000320325 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000306478 / -0.000306478 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000299488 / -0.000299488 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000299729 / -0.000299729 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000294588 / -0.000294588 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000290397 / -0.000290397 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000279454 / -0.000279454 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000271174 / -0.000271174 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000265409 / -0.000265409 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000255415 / -0.000255415 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000248479 / -0.000248479 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000246044 / -0.000246044 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000238807 / -0.000238807 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.00023147 / -0.00023147 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000229837 / -0.000229837 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000223355 / -0.000223355 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000218953 / -0.000218953 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000213813 / -0.000213813 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000211628 / -0.000211628 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | 0.000206838 / -0.000206838 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | muBkgCCSR3 | 0.0152017 / -0.0152017 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VBF #mu(hbb) | 0 / 0 | 0.61597 / -0.537906 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VBF #mu(hcc) | 0 / 0 | 0 / 0 | 0.742659 / -0.741892 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
