 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0.048202 / -0.048189 | 0 / 0 | 1.19109 / -0.985748 | 0.167592 / -0.0962144 | 0 / 0 | 0.060449 / -0.0590283 | 0.230081 / -0.229291 | 0.198878 / -0.109621 | 0.0252978 / -0.0252951 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.131851 / 0.134226 | -0.0156125 / 0.0159878 | 0.228431 / -0.0259845 | -0.133293 / 0.135724 | 0 / 0 | -0.0354479 / 0.0356049 | -0.0193769 / 0.0291227 | -0.102034 / 0.166693 | -0.0716941 / 0.0733346 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -0.155435 / 0.158564 | -0.019899 / 0.0203554 | -0.938996 / 1.27066 | -0.00439765 / 0.0890255 | 0 / 0 | 0.0108613 / -0.00678317 | -0.330418 / 0.350149 | -0.151196 / 0.200039 | -0.0778588 / 0.0820634 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | -0.0167264 / 0.0167234 | 0 / 0 | 1.44067 / -0.438836 | 0.0800644 / -0.00241305 | 0 / 0 | -0.0451353 / 0.0479604 | 0.609458 / -0.591287 | 0.276245 / -0.115895 | 0.0644761 / -0.0627792 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | -0.0332871 / 0.0333189 | 9.13766e-07 / -9.03068e-07 | 0.529347 / 0.494601 | 0.220084 / -0.218836 | 0 / 0 | -0.0435095 / 0.043564 | -0.00940315 / 0.0774846 | 0.110787 / -0.0591879 | 0.0591518 / -0.0516728 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0.0307844 / -0.0307736 | 0 / 0 | 0.532179 / -0.523132 | -0.152022 / 0.282824 | 0 / 0 | -0.0168422 / 0.0186092 | 0.657601 / -0.635206 | 0.0155833 / 0.0203139 | 0.0498848 / -0.0498544 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0.0409635 / -0.0409502 | -4.95494e-07 / 5.06212e-07 | -0.680865 / 0.667054 | 0.186136 / 0.0317501 | 0 / 0 | 0 / 0 | 0.246822 / -0.24579 | 0.0241969 / -0.0189966 | 0.0392009 / -0.024792 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0.0225857 / -0.0225852 | 0 / 0 | 0.443439 / -0.000303374 | -0.0378825 / 0.103345 | 0 / 0 | 0.0369097 / -0.0363942 | 0.00137919 / 0.0478814 | 0.219014 / -0.201912 | 0.150314 / -0.150282 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | -0.0449509 / 0.0449719 | 0 / 0 | 0.369231 / 0.106529 | -0.0341167 / 0.133346 | 0 / 0 | 0.0488187 / -0.0471317 | -0.139907 / 0.140019 | -0.111126 / 0.1188 | 0.164666 / -0.163284 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0501878 / 0.0502407 | 2.18903e-06 / -2.21517e-06 | -0.853081 / 0.910111 | 0 / 0 | 0 / 0 | 0.0729874 / -0.0710336 | -0.244786 / 0.257235 | 0.0720278 / -0.00512217 | 0.0838792 / -0.0835101 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0356309 / 0.0356747 | 1.33577e-06 / -1.33441e-06 | -0.491724 / 0.506556 | -0.374105 / 0.381557 | 0 / 0 | -0.0235387 / 0.0267925 | 0.167968 / -0.167279 | 0.142441 / -0.0385907 | 0.174051 / -0.172367 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0.0635448 / -0.0634433 | -4.58494e-06 / 4.61818e-06 | 0.457129 / -0.140762 | 0.267036 / -0.115089 | 0 / 0 | 0.0656484 / -0.0594224 | 0.046963 / 0.00691624 | -0.128634 / 0.163071 | 0.129332 / -0.128846 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run3 | 0 / 0 | -0.0101901 / 0.0101894 | 0 / 0 | -0.016622 / 0.0166201 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run3 | 0 / 0 | 0.036901 / -0.0368983 | 0 / 0 | 0.0919794 / -0.0919863 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run3 | 0 / 0 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0 / 0 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0.0247885 / -0.0247893 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0293022 / 0.0292966 | -0.0293691 / 0.0293635 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | -0.0288003 / 0.0287948 | 0.015988 / -0.0159898 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90405_vbfhcc_2223 | 0 / 0 | -0.012967 / 0.0129659 | -1.5464e-06 / 1.56083e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90406_vbfhcc_2223 | 0 / 0 | -0.0120014 / 0.0120005 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90416_vbfhcc_2223 | 0 / 0 | -0.0121387 / 0.0121378 | -3.39792e-06 / 3.33287e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90419_vbfhcc_2223 | 0 / 0 | 0.0103474 / -0.0103481 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedExp | 0 / 0 | 0 / 0 | -0.0104597 / 0.0117118 | 3.75891 / 1.26584 | -0.215018 / -0.232222 | 0 / 0 | -0.0159234 / -0.0129868 | -0.275698 / -0.044188 | -0.537966 / -0.801344 | -0.0341856 / -0.279289 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0.0114056 / -0.0114036 | 0.842099 / 0.0412411 | 0.0303269 / 0.0323774 | 0 / 0 | 0.0169444 / -0.0145558 | -0.260003 / 0.263672 | 0.072905 / -0.00131391 | 0.0971875 / -0.0957425 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | 0.0110222 / -0.0110224 | 0 / 0 | -0.11558 / 0.115601 | 0 / 0 | -0.122852 / 0.122878 | -0.122949 / 0.122975 | -0.107164 / 0.10718 | -0.0847711 / 0.0847774 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0.0139942 / -0.0139955 | 0 / 0 | -0.0112733 / 0.0112725 | 0 / 0 | -0.0173463 / 0.0173444 | -0.0215095 / 0.0215066 | -0.0135461 / 0.013545 | -0.0126131 / 0.0126121 | 0 / 0 | 0 / 0 |
 | PDF90407_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0245189 / -0.0245227 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90408_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0114733 / 0.0114724 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90409_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0163883 / -0.01639 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90413_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0121145 / -0.0121155 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.041077 / -0.0410889 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90418_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0179863 / -0.0179885 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90421_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0250177 / -0.0250221 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90425_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0180161 / -0.0180183 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90426_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0158786 / -0.0158803 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90427_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0266836 / -0.0266885 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90428_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0193211 / 0.0193186 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0347101 / -0.0347183 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | 0 / 0 | 0 / 0 | 2.22174e-05 / -2.24361e-05 | 0 / 0 | -0.00621517 / 0.101819 | 0 / 0 | 0 / 0 | -0.113674 / 0.113631 | -0.145269 / 0.181275 | 0.184712 / -0.180862 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | -3.56597e-06 / 3.54147e-06 | 0 / 0 | 0.113344 / 0.0637387 | 0 / 0 | -0.0352177 / 0.0355788 | -0.239834 / 0.239503 | -0.014005 / 0.105282 | 0.0478029 / -0.0477535 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 5.60697e-06 / -5.6652e-06 | 1.98828 / -0.496867 | 0.51517 / -0.420029 | 0 / 0 | -0.0308957 / 0.0410873 | 0.188737 / -0.178969 | -0.0322622 / 0.202518 | 0.0551849 / -0.0431046 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | 1.01454e-05 / -1.01397e-05 | 1.04483 / -0.980968 | 0.153385 / -0.153653 | 0 / 0 | 0 / 0 | -0.120498 / 0.122851 | 0.013129 / -0.0020985 | 0.0520573 / -0.0217688 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0 / 0 | 4.98959e-05 / -5.02257e-05 | -0.392678 / 0.423166 | -0.193859 / 0.347054 | 0 / 0 | 0 / 0 | 0.154296 / -0.152054 | 0.194345 / -0.12521 | -0.0987727 / 0.100116 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -4.2402e-06 / 4.29408e-06 | 0.510562 / 0.0126103 | 0.478085 / -0.193683 | 0 / 0 | -0.0481335 / 0.0503906 | -0.029916 / 0.0299156 | -0.081368 / 0.0813531 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | 1.1172e-05 / -1.1172e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | -5.33571e-06 / 5.33571e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90401_vbfhcc_2223 | 0 / 0 | 0 / 0 | -3.69571e-06 / 3.6301e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90403_vbfhcc_2223 | 0 / 0 | 0 / 0 | -5.01746e-06 / 4.97003e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90410_vbfhcc_2223 | 0 / 0 | 0 / 0 | -5.58966e-06 / 5.62673e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90411_vbfhcc_2223 | 0 / 0 | 0 / 0 | -5.24721e-06 / 5.24133e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | -6.04248e-06 / 5.98222e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90415_vbfhcc_2223 | 0 / 0 | 0 / 0 | -1.88241e-06 / 1.8549e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90420_vbfhcc_2223 | 0 / 0 | 0 / 0 | -3.53007e-06 / 3.54072e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90422_vbfhcc_2223 | 0 / 0 | 0 / 0 | -4.58832e-06 / 4.62056e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90423_vbfhcc_2223 | 0 / 0 | 0 / 0 | -5.49698e-06 / 5.47958e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90430_vbfhcc_2223 | 0 / 0 | 0 / 0 | -4.02951e-06 / 4.10455e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDFaS_vbfhcc_2223 | 0 / 0 | 0 / 0 | -1.31656e-06 / 1.34284e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453794 / -0.0661977 | 0.0453794 / -0.0661977 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317782 / -0.0317851 | 0.0317782 / -0.0317851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.900047 / 0.0967146 | 0.204689 / -0.114666 | 0 / 0 | 0.0167727 / -0.0167121 | -0.333043 / 0.33225 | -0.0356002 / 0.0466632 | 0.0525597 / -0.0487208 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 1.45359 / -0.512446 | 0.0253086 / 0.0711549 | 0 / 0 | 0.0304141 / -0.0256759 | 0.0451788 / -0.0451896 | -0.149164 / 0.161373 | 0.143488 / -0.126999 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0.45035 / -0.091863 | -0.135098 / 0.199736 | 0 / 0 | 0 / 0 | 0.272818 / -0.273442 | -0.0839263 / 0.0946364 | -0.182473 / 0.182213 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.713229 / -0.710575 | 0.181911 / -0.0113073 | 0 / 0 | 0.0322282 / -0.0312046 | -0.176599 / 0.176223 | 0.0542858 / -0.0425304 | -0.0133696 / 0.0142136 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0.92513 / -0.508625 | 0.203311 / -0.171837 | 0 / 0 | 0 / 0 | -0.071325 / 0.073392 | 0.106086 / -0.102164 | 0.0172162 / -0.00861176 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.12037 / 0.120252 | 0.397287 / -0.229455 | 0 / 0 | 0.0313584 / -0.0262657 | -0.0803405 / 0.0802979 | -0.0662646 / 0.0663409 | 0.104 / -0.103998 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.195822 / 0.195399 | -0.0566142 / 0.187685 | 0 / 0 | 0 / 0 | 0.139617 / -0.139684 | 0.0413024 / -0.0193966 | 0.020707 / -0.0197135 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.847541 / -0.876238 | -0.237434 / 0.243701 | 0 / 0 | -0.0355891 / 0.0363524 | -0.141277 / 0.141153 | 0.0807739 / 0.0690463 | -0.0726492 / 0.0726088 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.25278 / 0.667114 | -0.041702 / 0.0416761 | 0 / 0 | -0.0322719 / 0.0324044 | -0.0553085 / 0.0666051 | -0.0529497 / 0.0549872 | -0.0651497 / 0.0762671 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.598192 / 0.596735 | -0.233195 / 0.232672 | 0 / 0 | -0.0132365 / 0.01337 | -0.0221377 / 0.0221316 | 0.318675 / -0.121826 | 0.0505139 / -0.0434564 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 1.29045 / -0.504626 | 0.227398 / -0.117252 | 0 / 0 | 0.0241307 / -0.0239004 | -0.390006 / 0.391311 | 0.192222 / -0.160116 | -0.126154 / 0.126111 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00657795 / 0.111143 | 0.365911 / -0.227968 | 0 / 0 | -0.0785376 / 0.0801497 | -0.109187 / 0.109203 | 0.0244062 / 0.0545703 | 0.0765222 / -0.0747689 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.998665 / -0.4994 | 0.279381 / -0.137877 | 0 / 0 | 0 / 0 | -0.068654 / 0.0686058 | 0.0394019 / -0.0345737 | 0.0743113 / -0.0713168 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 1.5564 / -0.50344 | -0.153908 / 0.202851 | 0 / 0 | 0.0345208 / -0.0345356 | 0.145766 / -0.146057 | 0.0612142 / -0.00781125 | 0.0681305 / -0.0586377 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | -0.295464 / 0.295345 | 0.486985 / -0.349408 | 0 / 0 | 0 / 0 | -0.0557592 / 0.0640478 | 0.0585083 / -0.0448814 | 0.101439 / -0.0999276 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0662098 / 0.0312408 | 0 / 0 | -0.037379 / 0.0373661 | -0.101152 / 0.112515 | -0.0874375 / 0.0999638 | 0.0699923 / -0.0583383 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.530218 / -0.51066 | 0.530218 / -0.51066 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.51552 / -0.506739 | 0.51552 / -0.506739 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.789142 / -0.983332 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_0 | 0 / 0 | 3.54888e-06 / -3.54888e-06 | 0.000160716 / -0.000160716 | 0.000465771 / -0.000465771 | 3.79793e-06 / -3.79793e-06 | 0.0273582 / -0.0273582 | 0.000147013 / -0.000147013 | 5.00256e-07 / -5.00256e-07 | 4.91059e-07 / -4.91059e-07 | 0.0466649 / -0.0466649 | 0 / 0 | 0 / 0 |
