 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0319574 / 0.0411803 | -0.0237937 / 0.0238635 | 0.0480237 / 0.0755299 | -0.100375 / 0.101713 | 0 / 0 | -0.0271487 / 0.0293841 | 0.0362492 / -0.0194391 | 0.0799377 / -0.0113482 | 0.109953 / -0.108614 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -0.0138183 / 0.0256898 | -0.0264306 / 0.0265094 | -0.112541 / 0.131902 | -0.247972 / 0.256722 | 0 / 0 | 0.0674855 / -0.0657231 | -0.0413622 / 0.0609702 | 0.161042 / -0.125171 | -0.0435592 / 0.0499145 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | -0.00888083 / 0.0105053 | 0 / 0 | -0.0820932 / 0.0992446 | -0.0413924 / 0.0431055 | 0 / 0 | -0.0889183 / 0.0893757 | 0.0391283 / 0.00818527 | 0.0191456 / -0.00750063 | 0.0111258 / -0.0060105 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0.0371562 / -0.0371401 | 1.31921e-08 / -1.34002e-08 | -0.0595978 / 0.096184 | -0.091065 / 0.0911211 | 0 / 0 | 0.0184363 / -0.0170465 | 0.101714 / -0.096776 | -0.0336527 / 0.0510679 | -0.0128384 / 0.0167441 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0.0224445 / -0.0224409 | -8.14765e-06 / 8.02575e-06 | -0.170243 / 0.171826 | 0.0195376 / -0.0143068 | 0 / 0 | -0.0446382 / 0.0453681 | -0.0574705 / 0.0683677 | -0.00757132 / 0.0226193 | 0.0373882 / -0.0364357 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0.0328625 / -0.032827 | 0 / 0 | 0.615225 / -0.54028 | 0 / 0 | 0 / 0 | -0.0353781 / 0.0358026 | 0.0645984 / -0.042402 | 0.0333739 / -0.0286377 | 0.0113784 / -0.0113784 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.0326671 / -0.0326654 | 0 / 0 | -0.151658 / 0.203063 | 0.159545 / -0.159389 | 0 / 0 | 0.052611 / -0.0524013 | 0.073143 / -0.0639971 | -0.0719207 / 0.0983693 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0171667 / 0.0183958 | 4.37234e-06 / -4.35391e-06 | -0.260379 / 0.288306 | 0.259224 / -0.242484 | 0 / 0 | -0.0177289 / 0.0194407 | 0.0935909 / -0.0863554 | 0.188636 / -0.139811 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run2 | 0 / 0 | -0.0393433 / 0.039333 | 0 / 0 | -0.07699 / 0.0769508 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run2 | 0 / 0 | 0.0289425 / -0.0289481 | 0 / 0 | 0.0571635 / -0.0571852 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run2 | 0 / 0 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.04596 / 0.0459462 | -0.0238757 / 0.0238719 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | -0.010689 / 0.0106874 | 0.401522 / -0.312772 | -0.0231267 / 0.0231192 | 0 / 0 | -0.0212133 / 0.0230335 | -0.053154 / 0.0638463 | -0.0191294 / 0.025931 | -0.0370331 / 0.0461473 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedExp | 0 / 0 | 0 / 0 | -0.0148972 / 0.0169912 | 0.0572797 / 0.080193 | -0.00273351 / -0.0572994 | 0 / 0 | -0.0624262 / 0.0195884 | -0.158994 / -0.0475202 | -0.026351 / -0.134081 | -0.147112 / -0.0754877 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 0.0157423 / -0.0157386 | 0.212908 / -0.133239 | -0.0909 / 0.0910911 | 0 / 0 | 3.61837e-06 / -3.49845e-06 | -0.0163893 / 0.0243007 | 0.0802389 / -0.0538158 | 0.03818 / -0.0271402 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run2 | 0 / 0 | 0 / 0 | 0.0193738 / -0.0193759 | 0 / 0 | 0.0357549 / -0.0357619 | 0 / 0 | 0.036314 / -0.0363212 | 0.0346459 / -0.0346525 | 0.0279649 / -0.0279692 | 0.0227892 / -0.0227923 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition | 0 / 0 | 0 / 0 | 6.06212e-06 / -6.15362e-06 | -0.106315 / 0.125595 | 0.0362082 / -0.0192962 | 0 / 0 | 3.51752e-06 / -2.96127e-06 | -0.00100595 / 0.00866563 | 0.022099 / 0.00369937 | 0.0527746 / -0.0521857 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 5.70233e-06 / -5.70849e-06 | -0.241792 / 0.263823 | -0.122155 / 0.122038 | 0 / 0 | 0.0750699 / -0.071946 | -0.0318217 / 0.0442655 | 0.0927377 / -0.0714371 | 0.0133862 / -0.0103618 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_Modelling | 0 / 0 | 0 / 0 | 1.34256e-05 / -1.36273e-05 | 0.0592285 / -0.0283279 | 0.0371352 / -0.0177609 | 0 / 0 | 0.0268693 / -0.0236853 | -0.0397002 / 0.0525336 | 0.155591 / -0.0993985 | 0.0385995 / -0.029743 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 2.03312e-06 / -2.03913e-06 | -0.0115369 / 0.0317262 | 0.032573 / -0.0325755 | 0 / 0 | -0.0115767 / 0.0138113 | 0.0299179 / -0.00839972 | -0.0592494 / 0.0873857 | 0.0170719 / -0.0153029 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | -1.77467e-06 / 1.76499e-06 | 0.111379 / -0.0516888 | -0.0171182 / 0.0171171 | 0 / 0 | -0.0226618 / 0.0254018 | 0 / 0 | -0.0321222 / 0.0564955 | -0.0402108 / 0.0434958 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 7.86026e-06 / -7.93425e-06 | -0.241519 / 0.241049 | 0.018934 / -0.0189368 | 0 / 0 | 0 / 0 | -0.105154 / 0.113718 | 0.145918 / -0.121554 | 0.0265778 / -0.0167109 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 1.9064e-06 / -1.91085e-06 | -0.130294 / 0.142072 | 0.140376 / -0.140645 | 0 / 0 | -0.00823313 / 0.00995249 | -0.0396804 / 0.0440907 | 0.00339479 / 0.0205887 | 0.029372 / -0.012967 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | 1.53958e-05 / -1.56237e-05 | -0.156053 / 0.166801 | 0.117053 / -0.117195 | 0 / 0 | -0.0156489 / 0.0159737 | 0.0414046 / -0.032151 | 0.0160261 / 0.00916625 | 0.0427906 / -0.0412962 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | -7.6403e-06 / 7.6681e-06 | 0.247767 / -0.131749 | 0.0297438 / -0.0297525 | 0 / 0 | 2.1314e-06 / -1.9418e-06 | 0.130307 / -0.116479 | 0.0598017 / 0.00955027 | -0.0384848 / 0.0490827 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 2.767e-06 / -2.80401e-06 | 0.0597465 / -0.0336244 | -0.0457794 / 0.045801 | 0 / 0 | -0.0129139 / 0.0157615 | 0.0435994 / -0.0157574 | -0.136683 / 0.16038 | 0.0179847 / -0.0162749 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0 / 0 | -2.59612e-06 / 2.60958e-06 | 0.224634 / -0.110962 | 0.0735931 / -0.0422353 | 0 / 0 | 0.0205274 / -0.020518 | 0.0729968 / -0.0628961 | -0.0258009 / 0.0284342 | 0.0498894 / -0.0471605 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | 2.92978e-05 / -2.92978e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | 4.23725e-06 / -4.23725e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453794 / -0.0661977 | 0.0453794 / -0.0661977 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317782 / -0.0317851 | 0.0317782 / -0.0317851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.0628352 / 0.0305101 | 0 / 0 | 0 / 0 | -0.0143636 / 0.0143847 | 0.073774 / -0.0609994 | 0.0233931 / -0.00270676 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | -0.103666 / 0.131425 | -0.0844344 / 0.0843669 | 0 / 0 | 2.37613e-06 / -2.27085e-06 | 0.0188236 / 0.013632 | 0 / 0 | 0.0105466 / -0.00513221 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | 0 / 0 | 0.222408 / -0.14282 | 0 / 0 | 0 / 0 | 0 / 0 | 0.067956 / -0.066987 | 0.115922 / -0.0935264 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.198204 / -0.0771347 | 0.0490111 / -0.0408908 | 0 / 0 | 0.0302053 / -0.0300094 | -0.070595 / 0.0833293 | 0.0616211 / -0.0246295 | -0.017524 / 0.0180562 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | -0.153847 / 0.200392 | 0 / 0 | 0 / 0 | 5.90339e-06 / -5.95835e-06 | 0.0321268 / -0.0308615 | 0.118201 / -0.075936 | 0.0355689 / -0.0209986 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.254422 / -0.141418 | 0.0499509 / -0.0499645 | 0 / 0 | 0.0196923 / -0.0176226 | 0.0418488 / -0.0355758 | 0.0221407 / -0.0221437 | 0.0211023 / -0.0127348 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0151106 / 0.109206 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0403457 / -0.0189306 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.172824 / -0.00693083 | 0.0186344 / -0.0186398 | 0 / 0 | -0.0138186 / 0.014671 | -0.027853 / 0.0382286 | 0.0537866 / -0.024056 | -0.0277299 / 0.0283654 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0869399 / 0.0868517 | 0.0781217 / -0.0782075 | 0 / 0 | -0.018599 / 0.0185947 | -0.0492477 / 0.0503993 | -0.017142 / 0.0171383 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.146175 / -0.12275 | 0.0266953 / -0.0266979 | 0 / 0 | 0.0706974 / -0.0695277 | 0.0647352 / -0.0635917 | 0.0469851 / -0.0401156 | -0.0219946 / 0.0224433 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0364964 / 0.117984 | 0.101581 / -0.101669 | 0 / 0 | -4.17112e-06 / 4.14522e-06 | 0.0306987 / -0.0271206 | 0.107052 / -0.060021 | -0.00338271 / 0.0124621 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.153548 / -0.0500236 | -0.0802702 / 0.082307 | 0 / 0 | -0.0314091 / 0.0315175 | 0.0719462 / -0.0581631 | 0.0428031 / -0.0418959 | 0.019076 / -0.0190775 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.227859 / -0.179743 | 0.0314048 / -0.0314135 | 0 / 0 | 9.06354e-06 / -8.66073e-06 | -0.0145822 / 0.0253948 | 0.145234 / -0.127809 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0.165752 / -0.101816 | 0 / 0 | 0 / 0 | 0.0436384 / -0.0436233 | -0.0520735 / 0.0596133 | -0.0270713 / 0.0518858 | -0.0597583 / 0.0736821 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0249345 / 0.0116907 | 0.1439 / -0.14316 | 0 / 0 | 0.0198876 / -0.0192046 | 0.0737476 / -0.0668353 | 0.0628406 / -0.0514066 | -0.0738653 / 0.0781299 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.4954 / -0.497387 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.515631 / -0.505277 | 0.515631 / -0.505277 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.490392 / -0.494567 | 0.490392 / -0.494567 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.96282 / -1 | 0 / 0 |
 | gamma_stat_CCSR2_bin_0 | 0 / 0 | 6.18769e-07 / -6.18769e-07 | 0.000370838 / -0.000370838 | 1.38422e-05 / -1.38422e-05 | 4.02186e-07 / -4.02186e-07 | 1.90704e-06 / -1.90704e-06 | 0.00310389 / -0.00310389 | 0.000873779 / -0.000873779 | 0.000156322 / -0.000156322 | 0.00203999 / -0.00203999 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_1 | 0 / 0 | 5.39852e-07 / -5.39852e-07 | 0.000223928 / -0.000223928 | 1.20768e-05 / -1.20768e-05 | 3.50892e-07 / -3.50892e-07 | 1.66382e-06 / -1.66382e-06 | 0.00192019 / -0.00192019 | 0.00308106 / -0.00308106 | 0.00527406 / -0.00527406 | 0.00801701 / -0.00801701 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_2 | 0 / 0 | 0.00362676 / -0.00362676 | 0.000634395 / -0.000634395 | 1.89e-05 / -1.89e-05 | 5.49138e-07 / -5.49138e-07 | 2.60384e-06 / -2.60384e-06 | 0.00102334 / -0.00102334 | 0.000535194 / -0.000535194 | 0.0199249 / -0.0199249 | 0.00841236 / -0.00841236 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_3 | 0 / 0 | 5.04709e-07 / -5.04709e-07 | 0.000366268 / -0.000366268 | 1.12906e-05 / -1.12906e-05 | 3.28049e-07 / -3.28049e-07 | 1.55551e-06 / -1.55551e-06 | 0.00608477 / -0.00608477 | 0.0127346 / -0.0127346 | 0.0154771 / -0.0154771 | 0.0112911 / -0.0112911 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_4 | 0 / 0 | 0.00660273 / -0.00660273 | 0.000531879 / -0.000531879 | 1.11356e-05 / -1.11356e-05 | 3.23545e-07 / -3.23545e-07 | 1.53415e-06 / -1.53415e-06 | 0.00551448 / -0.00551448 | 0.000522437 / -0.000522437 | 0.0130663 / -0.0130663 | 0.0231417 / -0.0231417 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_5 | 0 / 0 | 2.38599e-07 / -2.38599e-07 | 0.000307389 / -0.000307389 | 5.3376e-06 / -5.3376e-06 | 1.55084e-07 / -1.55084e-07 | 7.3536e-07 / -7.3536e-07 | 0.00884938 / -0.00884938 | 0.00576645 / -0.00576645 | 0.00578413 / -0.00578413 | 0.0281961 / -0.0281961 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_6 | 0 / 0 | 2.20971e-07 / -2.20971e-07 | 0.000454065 / -0.000454065 | 4.94325e-06 / -4.94325e-06 | 1.43626e-07 / -1.43626e-07 | 6.8103e-07 / -6.8103e-07 | 0.0117682 / -0.0117682 | 0.0154975 / -0.0154975 | 0.00827868 / -0.00827868 | 0.0263822 / -0.0263822 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_7 | 0 / 0 | 0.00198775 / -0.00198775 | 0.000677474 / -0.000677474 | 0.0241774 / -0.0241774 | 0.0071487 / -0.0071487 | 6.17963e-07 / -6.17963e-07 | 0.023056 / -0.023056 | 0.0183155 / -0.0183155 | 0.00916345 / -0.00916345 | 0.027291 / -0.027291 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_8 | 0 / 0 | 0.00656092 / -0.00656092 | 0.00132192 / -0.00132192 | 5.09842e-06 / -5.09842e-06 | 1.48134e-07 / -1.48134e-07 | 7.02407e-07 / -7.02407e-07 | 0.0272946 / -0.0272946 | 0.0230105 / -0.0230105 | 0.00625989 / -0.00625989 | 0.0123257 / -0.0123257 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_9 | 0 / 0 | 0.0037442 / -0.0037442 | 0.00281286 / -0.00281286 | 0.00853157 / -0.00853157 | 0.00769948 / -0.00769948 | 7.89746e-07 / -7.89746e-07 | 0.0266432 / -0.0266432 | 0.0172289 / -0.0172289 | 0.013873 / -0.013873 | 0.00513693 / -0.00513693 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_10 | 0 / 0 | 0.0130193 / -0.0130193 | 0.00456492 / -0.00456492 | 0.00836875 / -0.00836875 | 1.88316e-07 / -1.88316e-07 | 8.92934e-07 / -8.92934e-07 | 0.0173541 / -0.0173541 | 0.0175906 / -0.0175906 | 0.015728 / -0.015728 | 0.00162833 / -0.00162833 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_11 | 0 / 0 | 0.015732 / -0.015732 | 0.00726583 / -0.00726583 | 5.52745e-06 / -5.52745e-06 | 0.00493867 / -0.00493867 | 7.61515e-07 / -7.61515e-07 | 0.0072114 / -0.0072114 | 0.00430097 / -0.00430097 | 0.00627109 / -0.00627109 | 0.000273004 / -0.000273004 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_15 | 0 / 0 | 0.0072334 / -0.0072334 | 0.0114894 / -0.0114894 | 0.0108871 / -0.0108871 | 0.0109903 / -0.0109903 | 3.31574e-07 / -3.31574e-07 | 6.25514e-05 / -6.25514e-05 | 0.00132029 / -0.00132029 | 0.00259197 / -0.00259197 | 0.000504776 / -0.000504776 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_17 | 0 / 0 | 0.000346668 / -0.000346668 | 0.00457511 / -0.00457511 | 2.13984e-06 / -2.13984e-06 | 0.00298757 / -0.00298757 | 2.94805e-07 / -2.94805e-07 | 0.000288428 / -0.000288428 | 1.93652e-05 / -1.93652e-05 | 0.000921412 / -0.000921412 | 1.2547e-08 / -1.2547e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_18 | 0 / 0 | 0.00128687 / -0.00128687 | 0.00608703 / -0.00608703 | 5.83442e-06 / -5.83442e-06 | 1.69519e-07 / -1.69519e-07 | 8.03806e-07 / -8.03806e-07 | 1.92367e-08 / -1.92367e-08 | 0.00234504 / -0.00234504 | 0.00265359 / -0.00265359 | 0.000371857 / -0.000371857 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_19 | 0 / 0 | 7.26384e-07 / -7.26384e-07 | 0.0053574 / -0.0053574 | 1.62497e-05 / -1.62497e-05 | 0.015342 / -0.015342 | 2.23871e-06 / -2.23871e-06 | 0.000166658 / -0.000166658 | 0.00969061 / -0.00969061 | 0.0192636 / -0.0192636 | 0.000745705 / -0.000745705 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_20 | 0 / 0 | 9.0224e-07 / -9.0224e-07 | 0.00242112 / -0.00242112 | 0.0383811 / -0.0383811 | 5.86436e-07 / -5.86436e-07 | 2.78069e-06 / -2.78069e-06 | 0.000976977 / -0.000976977 | 0.000133754 / -0.000133754 | 0.0171481 / -0.0171481 | 0.0108993 / -0.0108993 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_21 | 0 / 0 | 8.0993e-07 / -8.0993e-07 | 0.00129287 / -0.00129287 | 1.81186e-05 / -1.81186e-05 | 5.26437e-07 / -5.26437e-07 | 2.4962e-06 / -2.4962e-06 | 0.000102454 / -0.000102454 | 0.0103569 / -0.0103569 | 0.0265435 / -0.0265435 | 0.000250714 / -0.000250714 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_22 | 0 / 0 | 8.81838e-07 / -8.81838e-07 | 0.000601602 / -0.000601602 | 1.97273e-05 / -1.97273e-05 | 5.73175e-07 / -5.73175e-07 | 2.71782e-06 / -2.71782e-06 | 3.31152e-05 / -3.31152e-05 | 0.010727 / -0.010727 | 0.00840179 / -0.00840179 | 0.000774119 / -0.000774119 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_23 | 0 / 0 | 8.71175e-07 / -8.71175e-07 | 0.000461588 / -0.000461588 | 1.94887e-05 / -1.94887e-05 | 5.66244e-07 / -5.66244e-07 | 2.68495e-06 / -2.68495e-06 | 6.65778e-05 / -6.65778e-05 | 0.00893322 / -0.00893322 | 0.024042 / -0.024042 | 8.13065e-05 / -8.13065e-05 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_24 | 0 / 0 | 7.77274e-07 / -7.77274e-07 | 0.000290359 / -0.000290359 | 1.73881e-05 / -1.73881e-05 | 5.05211e-07 / -5.05211e-07 | 0.448839 / -0.448839 | 0.000105279 / -0.000105279 | 0.00761187 / -0.00761187 | 0.0167707 / -0.0167707 | 1.01955e-07 / -1.01955e-07 | 0 / 0 | 0 / 0 |
