 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0.0853644 / -0.0699526 | 0.0126265 / -0.0126244 | 0.0120577 / 0.273548 | 0.955124 / -0.120629 | 0 / 0 | 0 / 0 | -0.184817 / 0.185808 | -0.0141113 / 0.14018 | 0.0475451 / -0.047519 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0.0714713 / -0.0557881 | 6.84966e-05 / -6.97951e-05 | 0.942534 / 0.0794428 | 0.549529 / 0.350542 | 0 / 0 | 0.0334211 / -0.0299929 | -0.0193102 / 0.0193077 | 0.142216 / -0.03485 | 0.0144638 / -0.0144654 | 0 / 0 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec_run2 | 0 / 0 | 0.0992572 / -0.0835634 | 0.000143282 / -0.000146364 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0.0827964 / -0.0569493 | 0.0173069 / -0.017276 | 0.312315 / 0.159296 | 2.50248 / -0.484156 | 0 / 0 | 0.0820379 / -0.0740447 | -0.276106 / 0.289199 | 0.246338 / -0.0408453 | 0.0363751 / -0.0362242 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0.0715648 / -0.0559796 | 2.27203e-05 / -2.30197e-05 | 0.00716992 / 0.284026 | 0.194644 / 0.126269 | 0 / 0 | 0.0710051 / -0.0630251 | 0.0749954 / 0.0392287 | 0.0106142 / 0.00359548 | 0.103197 / -0.103251 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0.0822603 / -0.0822109 | 0.0110457 / -0.0110453 | 0.698335 / -0.297062 | 0.430167 / 2.53487e-05 | 0 / 0 | 0.0307771 / -0.0302481 | 0.494799 / -0.375482 | 0.216942 / -0.13086 | -0.0161588 / 0.0161594 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.178004 / 0.19539 | -0.0370518 / 0.0372237 | -0.731644 / 0.86917 | 0.270319 / -0.0624151 | 0 / 0 | 0.0552281 / -0.0341622 | -0.520845 / 0.574786 | 0.184394 / -0.162284 | 0.0615672 / -0.0611349 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -0.204834 / 0.223058 | -0.0464723 / 0.0467221 | 0.254267 / 0.163 | 0.778452 / -0.409791 | 0 / 0 | -0.0661234 / 0.0670996 | 0.328357 / 0.079143 | -0.152244 / 0.297067 | 0.0530322 / -0.0508045 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0.132783 / -0.120111 | 8.89074e-06 / -8.78985e-06 | 0.315738 / -0.31622 | 0.333156 / -0.189281 | 0 / 0 | -0.0239466 / 0.0239405 | 0.0593927 / 0.187417 | 0.208673 / -0.202046 | 0.120689 / -0.120809 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | -0.0844333 / 0.100527 | -6.32261e-06 / 6.20497e-06 | 0.618341 / -0.610048 | 1.00054 / -0.49121 | 0 / 0 | -0.0111665 / 0.0215775 | -0.0274126 / 0.0629806 | 0.262916 / -0.245635 | -0.164018 / 0.167367 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0.126567 / -0.126324 | 0.0126404 / -0.0126385 | 0.962169 / -0.502227 | 0.222913 / -0.221976 | 0 / 0 | 0.0213728 / -0.0181361 | 0.163424 / -0.162982 | -0.0283504 / 0.0721019 | -0.0680792 / 0.0681147 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0.0633597 / -0.0633238 | -5.68767e-06 / 5.59861e-06 | 0.518487 / -0.390773 | 0.843125 / -0.511258 | 0 / 0 | 0.0886524 / -0.0768569 | 0.307639 / -0.0400285 | 0.478324 / -0.320772 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0.0500461 / -0.0486153 | 0 / 0 | 0.526316 / -0.195883 | 0.159339 / 0.0156084 | 0 / 0 | -0.0439069 / 0.0522936 | 0.000690043 / 0.0173027 | 0.283943 / -0.217802 | 0.164261 / -0.16396 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0.0712064 / -0.0712012 | 0 / 0 | -0.242053 / 0.242027 | -0.210892 / 0.213001 | 0 / 0 | -0.0242242 / 0.0269949 | 0.128964 / 0.125911 | 0.0838536 / -0.0174278 | -0.0249976 / 0.0249979 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0.00667499 / 0.0204501 | 7.53453e-06 / -7.62327e-06 | -0.0777772 / 0.0778302 | -0.0193059 / 0.0193102 | 0 / 0 | -0.107904 / 0.110577 | -0.210358 / 0.210455 | 0.0351083 / -0.0175449 | -0.0769532 / 0.0770053 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0165267 / 0.0165268 | 8.54821e-06 / -8.5292e-06 | 0.988815 / 0.0166656 | 1.07445 / -0.911792 | 0 / 0 | -0.0051424 / 0.0121466 | 0.0783793 / -0.0783591 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.070014 / 0.0977787 | 0 / 0 | 0.40459 / -0.201086 | 0.548617 / -0.193749 | 0 / 0 | 0.101059 / -0.0967372 | -0.233357 / 0.2358 | -0.0786504 / 0.116294 | 0.0167199 / -0.0166566 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0.167801 / -0.166918 | 0.0141533 / -0.0141488 | 0.238917 / -0.236887 | 0.149642 / 0.175753 | 0 / 0 | -0.0302655 / 0.0388162 | 0.301991 / -0.298399 | 0.048445 / 0.0283463 | 0.0276785 / -0.0276609 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run2 | 0 / 0 | -0.0346707 / 0.0346626 | 0 / 0 | -0.116319 / 0.116229 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run2 | 0 / 0 | 0.0209241 / -0.020927 | 0 / 0 | 0.0768069 / -0.0768461 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run2 | 0 / 0 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0.0248488 / -0.0248521 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0417644 / 0.041753 | -0.0256723 / 0.025668 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run2 | 0 / 0 | 0 / 0 | 0.0195174 / -0.0195195 | 0 / 0 | 0.0352654 / -0.0352722 | 0 / 0 | 0.036791 / -0.0367984 | 0.0309112 / -0.0309165 | 0.0274515 / -0.0274558 | 0.0253718 / -0.0253754 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0102077 / 0.010207 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | -1.69198e-05 / 1.68179e-05 | 0.17966 / -0.000589372 | -0.932515 / 0.936319 | 0 / 0 | -0.0415388 / 0.0462585 | -0.134453 / 0.134404 | 0.151312 / 0.0546738 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | -3.14712e-05 / 3.1223e-05 | 0.467671 / -0.231717 | 1.07063 / -0.688623 | 0 / 0 | 0.0822572 / -0.0679311 | 0.0249775 / 0.042019 | -0.00863514 / 0.0126634 | 0.10435 / -0.10438 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 4.75456e-05 / -4.79297e-05 | 0.119795 / -0.119908 | -0.124603 / 0.25438 | 0 / 0 | -0.0233933 / 0.0349104 | 0.109153 / -0.109246 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -1.56816e-05 / 1.57006e-05 | -0.331502 / 0.33127 | 0.574916 / -0.166513 | 0 / 0 | 0.0413928 / -0.0412575 | -0.120865 / 0.121091 | 0.243263 / -0.100038 | 0.045453 / -0.0453945 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | 1.82261e-05 / -1.82261e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | -2.64807e-06 / 2.64807e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453794 / -0.0661977 | 0.0453794 / -0.0661977 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317782 / -0.0317851 | 0.0317782 / -0.0317851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.899313 / 0.00486463 | 0.023458 / 0.348272 | 0 / 0 | -0.0457345 / 0.0568286 | 0.126256 / -0.126291 | -0.0915942 / 0.0938423 | 0.0325856 / -0.0325889 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0.16115 / 0.125805 | 0.287829 / -0.287617 | 0 / 0 | 0.0170667 / -0.0170685 | -0.189463 / 0.188998 | 0.119449 / -0.0196892 | 0.0821432 / -0.0821709 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedExp | 0 / 0 | 0 / 0 | 0 / 0 | -0.431523 / 0.617619 | 1.81641 / 3.61839 | 0 / 0 | 0.0828638 / 0.177231 | 0.168395 / 0.319098 | -0.0115754 / -0.198353 | -0.171976 / -0.147717 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.372713 / -0.195621 | -0.287406 / 0.286233 | 0 / 0 | -0.0238011 / 0.030999 | -0.198809 / 0.360234 | 0.342013 / -0.0292674 | 0.0191064 / -0.0191096 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 1.12713 / 0.203813 | 0.731013 / -0.374209 | 0 / 0 | -0.0150594 / 0.0193284 | 0.116747 / -0.11687 | -0.0566679 / 0.132848 | 0.105268 / -0.10537 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.366909 / -0.191609 | 0.751019 / 0.0860743 | 0 / 0 | -0.0813143 / 0.0912167 | 0.327188 / -0.0261051 | 0.0176728 / 0.0385034 | 0.0212839 / -0.0212852 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.461874 / -0.00762927 | 0.537162 / 0.354715 | 0 / 0 | 0.0309817 / -0.0222511 | -0.359239 / 0.359045 | -0.0763022 / 0.076258 | -0.0430502 / 0.0430349 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.234685 / 0.442626 | 0.0947042 / 0.783113 | 0 / 0 | 0.0284692 / -0.0246579 | 0.556312 / -0.40596 | 0.396368 / -0.0686086 | 0.0284045 / -0.028417 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.50889 / -0.198408 | 0.959463 / -0.614541 | 0 / 0 | 0.0459465 / -0.0421565 | -0.0705392 / 0.162652 | 0.0546902 / 0.103657 | -0.0161361 / 0.0161328 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.648072 / -0.195948 | -0.106092 / 0.375017 | 0 / 0 | 0.0271713 / -0.019267 | -0.0618574 / 0.0618218 | 0.139161 / -0.0573831 | -0.0377096 / 0.0376964 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.21658 / -0.00729071 | -0.134631 / 0.364942 | 0 / 0 | 0.0901056 / -0.0874573 | 0.119026 / -0.119143 | 0.0173858 / 0.067194 | -0.0354198 / 0.0354176 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.704878 / 0.203438 | 0.413252 / 0.0876659 | 0 / 0 | -0.0301638 / 0.0355933 | -0.014944 / 0.0149419 | 0.220857 / -0.212789 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.439935 / -0.1958 | -0.0340047 / 0.181303 | 0 / 0 | 0.0242021 / -0.0229246 | 0.124247 / -0.00428426 | 0.0662924 / 0.00911825 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.503442 / -0.370181 | 0 / 0 | -0.0184304 / 0.022098 | -0.110471 / 0.110375 | 0.265009 / -0.159204 | -0.100668 / 0.100588 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.220113 / 0.219551 | 0 / 0 | -0.077475 / 0.0852205 | 0.105589 / -0.105636 | 0.18241 / -0.0173253 | 0.065978 / -0.0660001 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_0_run2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.010573 / 0.0105723 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.486539 / -0.492234 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.460301 / -0.470065 | 0.460301 / -0.470065 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.4953 / -0.497303 | 0.4953 / -0.497303 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.41122 / -1 | 0 / 0 |
 | gamma_stat_CCSR1_bin_0 | 0 / 0 | 3.59506e-06 / -3.59506e-06 | 0 / 0 | 0.000167553 / -0.000167553 | 1.09274e-05 / -1.09274e-05 | 3.40764e-06 / -3.40764e-06 | 3.1291e-07 / -3.1291e-07 | 1.25145e-06 / -1.25145e-06 | 0.0101861 / -0.0101861 | 0.0110297 / -0.0110297 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_1 | 0 / 0 | 2.13957e-06 / -2.13957e-06 | 0.000690587 / -0.000690587 | 9.97177e-05 / -9.97177e-05 | 6.50334e-06 / -6.50334e-06 | 2.02802e-06 / -2.02802e-06 | 0.000260813 / -0.000260813 | 7.44791e-07 / -7.44791e-07 | 0.000828375 / -0.000828375 | 0.00330071 / -0.00330071 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_2 | 0 / 0 | 3.34094e-06 / -3.34094e-06 | 0.000278203 / -0.000278203 | 0.000155709 / -0.000155709 | 1.0155e-05 / -1.0155e-05 | 3.16676e-06 / -3.16676e-06 | 2.90792e-07 / -2.90792e-07 | 0.00552056 / -0.00552056 | 0.00582254 / -0.00582254 | 0.0118719 / -0.0118719 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_3 | 0 / 0 | 2.55415e-06 / -2.55415e-06 | 0.000397839 / -0.000397839 | 0.00011904 / -0.00011904 | 7.76348e-06 / -7.76348e-06 | 2.42099e-06 / -2.42099e-06 | 0.0141152 / -0.0141152 | 8.89107e-07 / -8.89107e-07 | 0.00151814 / -0.00151814 | 0.0355112 / -0.0355112 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_4 | 0 / 0 | 1.33112e-06 / -1.33112e-06 | 0.000394293 / -0.000394293 | 6.20389e-05 / -6.20389e-05 | 4.04602e-06 / -4.04602e-06 | 1.26173e-06 / -1.26173e-06 | 0.00727403 / -0.00727403 | 0.00515242 / -0.00515242 | 0.00691317 / -0.00691317 | 0.0166976 / -0.0166976 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_5 | 0 / 0 | 1.0727e-06 / -1.0727e-06 | 0.000251518 / -0.000251518 | 4.99946e-05 / -4.99946e-05 | 3.26052e-06 / -3.26052e-06 | 1.01677e-06 / -1.01677e-06 | 0.0112578 / -0.0112578 | 0.00993265 / -0.00993265 | 0.000478758 / -0.000478758 | 0.0255516 / -0.0255516 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_6 | 0 / 0 | 1.84074e-06 / -1.84074e-06 | 0.000924876 / -0.000924876 | 8.57902e-05 / -8.57902e-05 | 5.59503e-06 / -5.59503e-06 | 1.74477e-06 / -1.74477e-06 | 0.0336333 / -0.0336333 | 6.40766e-07 / -6.40766e-07 | 0.0871244 / -0.0871244 | 0.0694386 / -0.0694386 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_7 | 0 / 0 | 1.51737e-06 / -1.51737e-06 | 0.00104763 / -0.00104763 | 7.07194e-05 / -7.07194e-05 | 4.61214e-06 / -4.61214e-06 | 1.43827e-06 / -1.43827e-06 | 0.0403 / -0.0403 | 0.145456 / -0.145456 | 0.0514068 / -0.0514068 | 0.0557867 / -0.0557867 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_8 | 0 / 0 | 7.70075e-07 / -7.70075e-07 | 0.00155981 / -0.00155981 | 3.58905e-05 / -3.58905e-05 | 2.34069e-06 / -2.34069e-06 | 7.29928e-07 / -7.29928e-07 | 0.0378765 / -0.0378765 | 2.68066e-07 / -2.68066e-07 | 0.00204581 / -0.00204581 | 0.0101775 / -0.0101775 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_9 | 0 / 0 | 0.00470236 / -0.00470236 | 0.00332321 / -0.00332321 | 6.58031e-05 / -6.58031e-05 | 4.29151e-06 / -4.29151e-06 | 1.33828e-06 / -1.33828e-06 | 0.0302641 / -0.0302641 | 0.0557136 / -0.0557136 | 1.83563e-07 / -1.83563e-07 | 0.0143531 / -0.0143531 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_10 | 0 / 0 | 0.0193508 / -0.0193508 | 0.00416984 / -0.00416984 | 3.70908e-05 / -3.70908e-05 | 2.41897e-06 / -2.41897e-06 | 7.54341e-07 / -7.54341e-07 | 0.0150853 / -0.0150853 | 0.00385496 / -0.00385496 | 1.03468e-07 / -1.03468e-07 | 0.000817621 / -0.000817621 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_11 | 0 / 0 | 0.00955199 / -0.00955199 | 0.00591466 / -0.00591466 | 3.30481e-05 / -3.30481e-05 | 2.15532e-06 / -2.15532e-06 | 6.72121e-07 / -6.72121e-07 | 0.0062122 / -0.0062122 | 0.00239816 / -0.00239816 | 0.00580912 / -0.00580912 | 0.00194321 / -0.00194321 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_12 | 0 / 0 | 0.0113915 / -0.0113915 | 0.00621084 / -0.00621084 | 2.10118e-05 / -2.10118e-05 | 1.37034e-06 / -1.37034e-06 | 4.27332e-07 / -4.27332e-07 | 0.00137943 / -0.00137943 | 1.56937e-07 / -1.56937e-07 | 5.86144e-08 / -5.86144e-08 | 6.74638e-08 / -6.74638e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_13 | 0 / 0 | 0.00499318 / -0.00499318 | 0.00823179 / -0.00823179 | 1.5702e-05 / -1.5702e-05 | 1.02405e-06 / -1.02405e-06 | 3.19343e-07 / -3.19343e-07 | 0.000490693 / -0.000490693 | 1.17278e-07 / -1.17278e-07 | 4.38022e-08 / -4.38022e-08 | 0.000657944 / -0.000657944 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_14 | 0 / 0 | 0.0129597 / -0.0129597 | 0.00979303 / -0.00979303 | 0.052442 / -0.052442 | 0.0199693 / -0.0199693 | 2.90473e-07 / -2.90473e-07 | 2.66731e-08 / -2.66731e-08 | 0.002005 / -0.002005 | 0.000139752 / -0.000139752 | 4.58577e-08 / -4.58577e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_15 | 0 / 0 | 0.00966766 / -0.00966766 | 0.0123478 / -0.0123478 | 1.89952e-05 / -1.89952e-05 | 1.23882e-06 / -1.23882e-06 | 3.86319e-07 / -3.86319e-07 | 3.54742e-08 / -3.54742e-08 | 1.41875e-07 / -1.41875e-07 | 0.00240517 / -0.00240517 | 0.00386753 / -0.00386753 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_16 | 0 / 0 | 0.00733211 / -0.00733211 | 0.0100713 / -0.0100713 | 1.69641e-05 / -1.69641e-05 | 0.0390073 / -0.0390073 | 3.4501e-07 / -3.4501e-07 | 3.1681e-08 / -3.1681e-08 | 1.26705e-07 / -1.26705e-07 | 4.73229e-08 / -4.73229e-08 | 5.44676e-08 / -5.44676e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_17 | 0 / 0 | 1.38441e-06 / -1.38441e-06 | 0.0210378 / -0.0210378 | 6.45223e-05 / -6.45223e-05 | 4.20798e-06 / -4.20798e-06 | 0.234697 / -0.234697 | 1.20497e-07 / -1.20497e-07 | 4.81916e-07 / -4.81916e-07 | 0.0233878 / -0.0233878 | 0.00114417 / -0.00114417 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_18 | 0 / 0 | 0.00378673 / -0.00378673 | 0.0040292 / -0.0040292 | 3.54856e-05 / -3.54856e-05 | 2.31428e-06 / -2.31428e-06 | 7.21695e-07 / -7.21695e-07 | 6.62705e-08 / -6.62705e-08 | 2.65042e-07 / -2.65042e-07 | 0.000152706 / -0.000152706 | 4.94926e-05 / -4.94926e-05 | 0 / 0 | 0 / 0 |
