 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_EtaIntercalibration_NonClosure_0p2_PreRec | 0 / 0 | 0.0877459 / -0.085549 | 0.0755186 / -0.0755185 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_FCal_MC23_NonClosure_PreRec | 0 / 0 | 0.055914 / -0.0540857 | 0.0287838 / -0.0287837 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0.0192817 / -0.0192817 | -1.11022e-16 / 0 | 0.16952 / -0.136714 | 0.0687008 / -0.0687008 | 0 / 0 | 0 / 0 | 0.116527 / -0.115771 | -0.0100899 / 0.0100899 | 0.0290801 / -0.0232898 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.051814 / 0.0519344 | -0.0109027 / 0.0109027 | -0.323916 / 0.333611 | 0.227435 / -0.207198 | 0 / 0 | 0.0354557 / -0.034603 | 0 / 0 | 0 / 0 | 0.0193925 / -0.0139371 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -0.0550315 / 0.0564727 | -1.11022e-16 / 2.22045e-16 | 0.0469396 / 0.04265 | -0.0118326 / 0.0294778 | 0 / 0 | 0 / -2.22045e-16 | -0.0257434 / 0.0386485 | 0.0128131 / -0.012813 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0.0743292 / -0.0737568 | 0 / 0 | -0.0756601 / 0.111798 | 0.0605668 / -0.0563668 | 0 / 0 | 0.0240063 / -0.0232161 | 0 / 0 | -0.0161386 / 0.0161386 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0.0637354 / -0.0626597 | -3.33067e-16 / 2.22045e-16 | 0.08348 / -0.0324036 | 0.0193222 / -0.0133401 | 0 / 0 | 0.037223 / -0.0358103 | 0.0225528 / -0.0167844 | 0.0190306 / -0.0190305 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | -0.0524912 / 0.0526563 | 0 / 0 | -0.0717442 / 0.0746871 | -0.121509 / 0.125114 | 0 / 0 | -0.0301753 / 0.0301753 | 0.0146929 / -0.00863976 | 0.0233289 / -0.0194676 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0104083 / 0.0105735 | 0 / 0 | -0.0821726 / 0.101247 | 0.0328029 / -0.0274703 | 0 / 0 | 2.22045e-16 / 6.66134e-16 | 0.0762106 / -0.0739631 | -0.021853 / 0.0234129 | -0.0218193 / 0.025109 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.0541603 / -0.0535984 | 0 / 0 | 0.0888935 / -0.0432139 | -0.103663 / 0.103765 | 0 / 0 | -0.0167079 / 0.0171425 | -0.0355854 / 0.0355854 | -0.0504162 / 0.0504161 | 0.0292895 / -0.0245116 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0262311 / 0.0282335 | 0 / 0 | 0.168562 / -0.132085 | 0.1241 / -0.119178 | 0 / 0 | -0.0233312 / 0.0246005 | -0.0603505 / 0.0603505 | -0.0118482 / 0.0118482 | -0.0109201 / 0.0135516 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0.0589556 / -0.0589556 | 0 / 0 | 0.216162 / -0.105824 | 0.15168 / -0.151447 | 0 / 0 | -0.0498663 / 0.0512263 | 0.0501901 / -0.0399574 | -0.133385 / 0.133385 | 0.0269061 / -0.0265668 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run3 | 0 / 0 | 0.0423407 / -0.0423407 | 0 / 0 | 0.0780233 / -0.0780233 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run3 | 0 / 0 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0318768 / 0.0318768 | -0.0316978 / 0.0316978 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedExp | 0 / 0 | 0 / 0 | -0.0120405 / 0.0114158 | 0.0224593 / 0.33963 | -0.136989 / -0.0691127 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.00685137 / -0.0614839 | -0.0958318 / 0.0631275 | 0.0483479 / 0.0991177 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | 0 / 0 | 0 / 0 | 0.0114982 / -0.0114981 | 0.0450231 / -0.000283019 | -0.035626 / 0.0398585 | 0 / 0 | 0.0116007 / -0.0116008 | 0.0100666 / -0.0100579 | 0.0191624 / -0.0191625 | -0.0241742 / 0.0290089 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 0.0158392 / -0.0158393 | 0.0752632 / -0.0499205 | -0.0584842 / 0.0633403 | 0 / 0 | 0.0283301 / -0.0276933 | -0.032768 / 0.0327681 | -0.0159914 / 0.0159914 | 0.0271937 / -0.0250837 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0.0166307 / -0.0166307 | 0.135538 / -0.0574981 | -0.14621 / 0.14621 | 0 / 0 | 2.22045e-16 / 4.44089e-16 | 0.0319839 / -0.0284519 | 0 / 0 | 0.0234976 / -0.014949 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0.014676 / -0.0146759 | 0.246163 / -0.0703681 | 0.144567 / -0.144567 | 0 / 0 | -0.0256827 / 0.0256828 | -0.0224291 / 0.0224291 | 0.0165762 / -0.0155712 | 0.0268033 / -0.0207522 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0502037 / 0.0502036 | -0.0183815 / 0.0183814 | -0.122888 / 0.122888 | 0 / 0 | -0.116857 / 0.116857 | -0.115527 / 0.115527 | -0.0933791 / 0.0933792 | -0.070301 / 0.070301 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0282334 / -0.0282334 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90427_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0120924 / -0.0120924 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90428_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.013041 / 0.013041 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0142945 / -0.0142945 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | -5.55112e-16 / 0 | 0.165837 / -0.0053316 | -0.0208114 / 0.0250367 | 0 / 0 | 0.0113468 / -0.00936096 | 0.0248501 / -0.0211865 | 0.0120679 / -0.0120679 | -0.00864502 / 0.0144881 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0159073 / 0.0238834 | -0.0678734 / 0.0678734 | 0 / 0 | 0 / 0 | 0.0391167 / -0.0391167 | 0.0419391 / -0.0419392 | 2.22045e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 6.66134e-16 / -3.33067e-16 | 0.0478852 / 0.0149659 | 0.0905948 / -0.0863622 | 0 / 0 | 4.44089e-16 / 0 | 0.0635225 / -0.0615952 | 0.0520172 / -0.0520171 | 0.0538002 / -0.0496908 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | -3.33067e-16 / -1.11022e-16 | 0.0522824 / 0.0681874 | 0.0101522 / 0.00369175 | 0 / 0 | 4.44089e-16 / 4.44089e-16 | -0.0212897 / 0.0229229 | 0 / 0 | -0.00546806 / 0.0148984 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | -0.0261305 / 0.0797349 | 0 / 0 | 0 / 0 | -0.0192219 / 0.0192219 | 0.0148035 / -0.0148035 | 0 / 0 | 0.0248417 / -0.0241744 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -1.11022e-16 / -6.66134e-16 | 0.161431 / -0.130017 | 0.0264027 / -0.0264027 | 0 / 0 | 0 / 2.22045e-16 | 0.0303099 / -0.02965 | 0 / 0 | 2.22045e-16 / 4.44089e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -1.11022e-16 / -3.33067e-16 | -0.00112713 / 0.0304727 | 0.0536935 / -0.0536935 | 0 / 0 | -0.0198728 / 0.0203538 | 0.0865793 / -0.0865794 | -0.0205567 / 0.0205567 | 0.0302588 / -0.0262217 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | -0.107976 / 0.11274 | -0.0760741 / 0.0814558 | 0 / 0 | -0.047251 / 0.0473105 | -0.0316972 / 0.0316972 | 0.0471728 / -0.0447456 | 0.0182611 / -0.0118632 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90401_vbfhcc_2223 | 0 / 0 | 0 / 0 | -1.11022e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90416_vbfhcc_2223 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90419_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90420_vbfhcc_2223 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90426_vbfhcc_2223 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.046 / -0.067 | 0.046 / -0.067 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.032 / -0.032 | 0.032 / -0.032 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.0222999 / 0.0050222 | 0.098102 / -0.0864751 | 0 / 0 | -0.0115668 / 0.0115667 | 0 / 0 | -0.0521078 / 0.0521078 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0.214376 / -0.134996 | 0.0495269 / -0.0495269 | 0 / 0 | 0.0130159 / -0.0119892 | 0 / 0 | -0.0149212 / 0.0201298 | 0.0182061 / -0.0120116 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.114187 / -0.104644 | -0.123306 / 0.123306 | 0 / 0 | -0.0124431 / 0.0125742 | -0.0224328 / 0.0224329 | -0.0471644 / 0.0471643 | 0.0117467 / -0.00936393 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0.203314 / -0.183944 | -0.0301013 / 0.0410223 | 0 / 0 | 2.22045e-16 / 0 | -0.0657056 / 0.0663785 | -0.0459068 / 0.0459067 | -0.013054 / 0.0161491 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.184966 / -0.0578804 | -0.0612715 / 0.0680811 | 0 / 0 | -0.0104875 / 0.0107456 | -0.0324436 / 0.0338737 | 0 / 0 | 0.0256664 / -0.0249269 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.132025 / 0.134555 | -0.0203528 / 0.0245781 | 0 / 0 | 0.0144633 / -0.0144633 | 0.0427899 / -0.039557 | 0 / 0 | -0.0108587 / 0.0129051 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.116679 / 0.0354808 | 0.0376305 / -0.0273258 | 0 / 0 | 2.22045e-16 / -4.44089e-16 | -0.0370619 / 0.039255 | 0 / 0 | -0.0133127 / 0.022501 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.128566 / -0.113256 | 0.0301688 / -0.0301688 | 0 / 0 | 0 / -2.22045e-16 | 0.048112 / -0.047146 | 0 / 0 | 0.021046 / -0.0192902 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.225893 / -0.076783 | -0.0368026 / 0.0384655 | 0 / 0 | 4.44089e-16 / -2.22045e-16 | 0.0141705 / -0.0106104 | -0.030366 / 0.030366 | 0.0364038 / -0.0304128 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.181504 / 0.19306 | 0 / 0 | 0 / 0 | 4.44089e-16 / -2.22045e-16 | 0 / 0 | 0.0106896 / -0.0106896 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0885536 / 0.0957451 | 0.0464071 / -0.0464071 | 0 / 0 | 0.0205834 / -0.0197259 | -0.0578934 / 0.0616776 | 0 / 0 | 0.0229574 / -0.0147549 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.111886 / -0.103211 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0222654 / -0.0210108 | 0.0184779 / -0.00289958 | 2.22045e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.03708 / 0.0426496 | 0.0512607 / -0.0476558 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | -0.0113664 / 0.0115455 | -0.0866371 / 0.0866372 | -0.00470635 / 0.0104986 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0606943 / -0.0542346 | 0 / 0 | 0 / 0 | -0.0314386 / 0.0314387 | 0.0248034 / -0.0248034 | 0.0434487 / -0.0434488 | 0.0142878 / -0.011062 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0724675 / 0.102037 | 0.109344 / -0.104587 | 0 / 0 | 0.0193839 / -0.0180977 | 0 / 0 | -0.0119184 / 0.0119184 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0138636 / 0.0138636 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0175394 / 0.0175394 | 0 / 0 | -0.017933 / 0.0179329 | -0.0185592 / 0.0185592 | -0.015281 / 0.015281 | -0.0102575 / 0.0102575 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_0 | 0 / 0 | 0.00116491 / -0.00116491 | 0.000292427 / -0.000292427 | 2.48877e-06 / -2.48877e-06 | 0.000436238 / -0.000436238 | 1.28349e-07 / -1.28349e-07 | 0.00120387 / -0.00120387 | 0.00355031 / -0.00355031 | 0.00623316 / -0.00623316 | 0.00398253 / -0.00398253 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_1 | 0 / 0 | 0.00215135 / -0.00215135 | 0.000333937 / -0.000333937 | 0.00141604 / -0.00141604 | 0.000264656 / -0.000264656 | 0.0179223 / -0.0179223 | 0.00137776 / -0.00137776 | 0.000642915 / -0.000642915 | 0.00461876 / -0.00461876 | 0.00411873 / -0.00411873 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_2 | 0 / 0 | 0.000636138 / -0.000636138 | 0.000484821 / -0.000484821 | 1.81274e-06 / -1.81274e-06 | 8.56613e-08 / -8.56613e-08 | 9.34853e-08 / -9.34853e-08 | 0.00361868 / -0.00361868 | 0.00548818 / -0.00548818 | 0.00846972 / -0.00846972 | 0.00531639 / -0.00531639 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_3 | 0 / 0 | 0.00030306 / -0.00030306 | 0.000399751 / -0.000399751 | 1.22713e-06 / -1.22713e-06 | 2.51951e-05 / -2.51951e-05 | 6.32846e-08 / -6.32846e-08 | 0.00324257 / -0.00324257 | 0.00500465 / -0.00500465 | 0.00333192 / -0.00333192 | 0.00891718 / -0.00891718 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_4 | 0 / 0 | 0.000580429 / -0.000580429 | 0.000473618 / -0.000473618 | 1.11957e-06 / -1.11957e-06 | 5.29055e-08 / -5.29055e-08 | 5.77376e-08 / -5.77376e-08 | 0.00603383 / -0.00603383 | 0.0056858 / -0.0056858 | 0.00802162 / -0.00802162 | 0.0132817 / -0.0132817 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_5 | 0 / 0 | 0.000702559 / -0.000702559 | 0.000341292 / -0.000341292 | 7.7974e-07 / -7.7974e-07 | 3.68468e-08 / -3.68468e-08 | 0.0020927 / -0.0020927 | 0.0065883 / -0.0065883 | 0.0050538 / -0.0050538 | 0.00708326 / -0.00708326 | 0.0166479 / -0.0166479 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_6 | 0 / 0 | 0.00219618 / -0.00219618 | 0.000470707 / -0.000470707 | 0.000975267 / -0.000975267 | 7.72655e-05 / -7.72655e-05 | 0.00969416 / -0.00969416 | 0.0101816 / -0.0101816 | 0.0100017 / -0.0100017 | 0.00700983 / -0.00700983 | 0.0181987 / -0.0181987 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_7 | 0 / 0 | 0.00205458 / -0.00205458 | 0.000895539 / -0.000895539 | 0.00917021 / -0.00917021 | 9.21304e-05 / -9.21304e-05 | 3.48842e-08 / -3.48842e-08 | 0.0143472 / -0.0143472 | 0.00736857 / -0.00736857 | 0.00381508 / -0.00381508 | 0.0108095 / -0.0108095 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_8 | 0 / 0 | 0.00595457 / -0.00595457 | 0.00163365 / -0.00163365 | 0.00842217 / -0.00842217 | 3.90587e-08 / -3.90587e-08 | 0.00353327 / -0.00353327 | 0.0177945 / -0.0177945 | 0.012702 / -0.012702 | 0.0049508 / -0.0049508 | 0.0070131 / -0.0070131 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_9 | 0 / 0 | 0.00509063 / -0.00509063 | 0.00276396 / -0.00276396 | 0.00204332 / -0.00204332 | 0.00289153 / -0.00289153 | 4.52554e-08 / -4.52554e-08 | 0.0138586 / -0.0138586 | 0.0117952 / -0.0117952 | 0.00434769 / -0.00434769 | 0.00344796 / -0.00344796 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_10 | 0 / 0 | 0.00872735 / -0.00872735 | 0.00529381 / -0.00529381 | 0.00852002 / -0.00852002 | 0.0036165 / -0.0036165 | 5.09214e-08 / -5.09214e-08 | 0.00925671 / -0.00925671 | 0.00582651 / -0.00582651 | 0.00547491 / -0.00547491 | 0.0019894 / -0.0019894 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_11 | 0 / 0 | 0.0150884 / -0.0150884 | 0.00742078 / -0.00742078 | 0.0116388 / -0.0116388 | 0.00275408 / -0.00275408 | 0.00935735 / -0.00935735 | 0.00359895 / -0.00359895 | 0.00585128 / -0.00585128 | 0.00398487 / -0.00398487 | 0.0015516 / -0.0015516 | 0 / 0 | 0 / 0 |
