 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_EtaIntercalibration_Modelling | 0 / 0 | 0.0237241 / -0.0237241 | 0 / 0 | 0.105203 / -0.105203 | -0.02289 / 0.0236572 | 0 / 0 | 0.0156798 / -0.0156745 | 0.0695991 / -0.069599 | 0.0219248 / -0.0192455 | -0.0400945 / 0.0400945 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0.017457 / -0.017457 | 0.0212481 / -0.0212481 | 0.0411587 / -0.0411587 | -0.0305533 / 0.0316368 | 0 / 0 | 0.0189632 / -0.0189521 | 0.0428225 / -0.0396161 | 0.014123 / -0.014123 | 0.100301 / -0.100301 | 0 / 0 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec_run3 | 0 / 0 | -0.0819546 / 0.0819546 | -0.0751841 / 0.0751841 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0.0335467 / -0.0335384 | 0.0471945 / -0.0471945 | 0.0409127 / -0.0409127 | 0.0144706 / -0.00426759 | 0 / 0 | 0.0209485 / -0.0207625 | 0.0376707 / -0.0230007 | 0.0815271 / -0.012724 | 0.172564 / -0.172564 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_0p2_PreRec | 0 / 0 | 0.0727856 / -0.0727854 | 0.0954325 / -0.0954325 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_FCal_MC23_NonClosure_PreRec | 0 / 0 | 0.0218771 / -0.0218771 | 0.0670506 / -0.0670506 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run3 | 0 / 0 | 0.0176949 / -0.017695 | 0 / 0 | 0.0340707 / -0.0340707 | 0 / 0 | 0 / 0 | 0.0388496 / -0.0388496 | 0.0407293 / -0.0407293 | 0.0414107 / -0.0414107 | 0.0293185 / -0.0293185 | 0 / 0 | 0 / 0 |
 | passHLT_run3 | 0 / 0 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0320506 / 0.0320506 | -0.0301582 / 0.0301582 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | -3.33067e-16 / -5.55112e-16 | 0 / 0 | 0 / 0 | -0.0160239 / 0.0160239 | 0 / 0 | 0 / 0 | 0.0252443 / -0.0252443 | -0.0274538 / 0.0274537 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | -7.77156e-16 / -3.33067e-16 | 0.0409271 / -0.0409271 | 0 / 0 | 0.0194289 / -0.0191295 | 0 / 0 | 4.44089e-16 / 2.22045e-16 | 0 / 0 | 0.0661516 / -0.0661516 | 0.0987891 / -0.0987891 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | -8.88178e-16 / 0 | 0.0109333 / -0.0109333 | 0.0341123 / -0.0341123 | -0.0171448 / 0.0182284 | 0 / 0 | 0.0110941 / -0.0110831 | 0.0372234 / -0.0340156 | -0.016693 / 0.016693 | 0.09619 / -0.09619 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -2.22045e-16 / 0 | 0.0186877 / -0.00211855 | 0.0736832 / -0.0425014 | -0.0193876 / 0.0643867 | 0 / 0 | 0.0124015 / -0.0116677 | 0.00496018 / 0.0154467 | 0.0799585 / 0.0470704 | -0.090927 / 0.0909373 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -7.77156e-16 / -7.77156e-16 | 0.0156361 / -0.0106089 | 0.0783134 / -0.0410414 | 0.022103 / 0.00544792 | 0 / 0 | 0.0163757 / -0.0149651 | -0.0465043 / 0.0653811 | 0.0732557 / 0.0612707 | -0.0824291 / 0.088625 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0.037769 / -0.037769 | 0.0242094 / -0.0242094 | 0.0953036 / -0.0848616 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.165764 / -0.0954894 | -0.065806 / 0.065806 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | -7.77156e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | -7.77156e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0.0151268 / -0.0151267 | 0.0205584 / -0.0205584 | -0.0142817 / 0.014338 | 0 / 0 | 6.66134e-16 / 6.66134e-16 | -0.0160067 / 0.0160067 | 0.0710518 / -0.0710517 | 0.0615708 / -0.0615708 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0.0779838 / -0.0779838 | -0.0128912 / 0.0128912 | 0.0439574 / -0.0439574 | 0 / 0 | 0 / 0 | 0 / 0 | 0.112269 / -0.112269 | 0.0803593 / -0.0803593 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -0.067236 / 0.0672359 | -0.0442625 / 0.0516452 | -0.0103472 / 0.021716 | 0 / 0 | 0 / 0 | 0.0267639 / -0.0267639 | 0.0145213 / -0.0145213 | 0.0646587 / -0.0646588 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | -0.0268168 / 0.0268168 | -0.0337057 / 0.0406605 | -0.0313321 / 0.039685 | 0 / 0 | -0.0227886 / 0.0227886 | -0.0142377 / 0.0142377 | 0.0869065 / -0.0869066 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | -0.0152749 / 0.0152749 | 0.018685 / -0.00800091 | 0.0451731 / -0.0436294 | 0 / 0 | 0 / 0 | 0.0339643 / -0.0305331 | -0.0463111 / 0.0994211 | 0.0724248 / -0.0724248 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | -0.0559725 / 0.0559725 | 0.0110545 / -0.00070054 | -0.0316847 / 0.0404523 | 0 / 0 | -0.0109554 / 0.0109554 | -0.0185854 / 0.0185854 | -0.0442214 / 0.0442214 | 0.0806826 / -0.0806826 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0.0551775 / -0.047254 | 0.0787145 / -0.0449 | 0.056699 / -0.048536 | 0 / 0 | 0.0181376 / -0.01812 | 0.0120438 / -0.00478053 | -0.0357934 / 0.105413 | 0.0594668 / -0.0594339 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0193389 / -0.0193389 | 0 / 0 | -0.0776345 / 0.085124 | 0 / 0 | 0 / 0 | -0.0144784 / 0.0144784 | 0.0167569 / 0.0144634 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0236839 / 0.023684 | -0.0618069 / 0.0618069 | 0 / 0 | 0 / 0 | 0 / 0 | -0.019646 / 0.019646 | 0.107241 / -0.107241 | -0.0563475 / 0.0563476 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.052643 / -0.052643 | 0.0580961 / -0.0360097 | 0 / 0 | 0 / 0 | 0.0109076 / -0.0108932 | 0 / 0 | 0.0942453 / 0.0280223 | -0.0730688 / 0.0730688 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_0_run3 | 0 / 0 | 0 / 0 | -0.0269848 / 0.0269849 | 0 / 0 | -0.0585029 / 0.0585029 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0119824 / 0.0119823 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0542688 / 0.0542687 | 0 / 0 | -0.109962 / 0.109962 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0210351 / 0.0210351 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0.0129992 / -0.0129992 | 0 / 0 | 0.0218359 / -0.0218359 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90401_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0292726 / 0.0292726 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90402_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.032604 / 0.032604 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90403_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0318647 / 0.0318647 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0230545 / 0.0230545 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90406_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0214434 / 0.0214434 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90407_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.026849 / 0.026849 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90408_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0268394 / 0.0268394 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90409_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0332034 / 0.0332034 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90410_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0160303 / 0.0160303 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90411_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0324115 / 0.0324115 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0630924 / 0.0630924 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90413_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0252528 / 0.0252528 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90417_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0333357 / 0.0333357 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90418_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0218301 / 0.0218301 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90419_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0204178 / 0.0204178 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90420_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0362849 / 0.0362849 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90422_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0148666 / 0.0148666 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90423_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0256064 / 0.0256064 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90425_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0221968 / 0.0221968 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90428_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0449563 / 0.0449563 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0132561 / 0.0132561 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90430_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0269128 / 0.0269128 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.046 / -0.067 | 0.046 / -0.067 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.032 / -0.032 | 0.032 / -0.032 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | -0.0242861 / 0.0242861 | 0.0593759 / -0.0593759 | 0 / 0 | 0 / 0 | 0.0377535 / -0.0377535 | 0.205628 / -0.177871 | -0.00944646 / 0.0906206 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0489467 / 0.0489467 | 0.127763 / -0.127763 | 0 / 0 | 6.66134e-16 / 0 | 0.0605458 / -0.0605459 | 0.246372 / -0.246372 | 0.0822765 / -0.0822765 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0179834 / 0.0179833 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0101035 / 0.0101035 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0125052 / -0.0125052 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0101035 / 0.0101035 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0444375 / 0.0444374 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0101035 / -0.0101035 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0531314 / -0.0283023 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0181414 / -0.0181414 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0204892 / 0.0204892 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0101035 / 0.0101035 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0101035 / 0.0101035 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0119352 / 0.0119352 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.016186 / -0.016186 | 0 / 0 | 0 / 0 | -0.0103881 / 0.0103881 | 0.077248 / -0.0523401 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0101035 / 0.0101035 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0120425 / 0.0120426 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_ttBBSR4_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zBBSR4_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0134362 / 0.0134362 | 0 / 0 | -0.0275757 / 0.0275756 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0179921 / 0.0179922 | 0.011568 / -0.011568 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wBBSR4_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0207141 / 0.0207141 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0519214 / 0.0519214 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0121089 / 0.0121089 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0119883 / 0.0119883 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0235559 / 0.023556 | 0 / 0 | 0 / 0 |
 | dmu_biasBBSR4_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_0 | 0 / 0 | 0.000436543 / -0.000436543 | 0 / 0 | 6.36683e-07 / -6.36683e-07 | 0.000796106 / -0.000796106 | 0.00148332 / -0.00148332 | 0.00136156 / -0.00136156 | 0.00686482 / -0.00686482 | 0.000894499 / -0.000894499 | 0.00242363 / -0.00242363 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_1 | 0 / 0 | 0.000561339 / -0.000561339 | 0.0133249 / -0.0133249 | 3.72209e-05 / -3.72209e-05 | 0.000573547 / -0.000573547 | 0.00572502 / -0.00572502 | 0.00462123 / -0.00462123 | 0.000356013 / -0.000356013 | 0.0291692 / -0.0291692 | 0.00387049 / -0.00387049 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_2 | 0 / 0 | 0.000533675 / -0.000533675 | 0 / 0 | 0.00499845 / -0.00499845 | 7.61324e-06 / -7.61324e-06 | 0.0123165 / -0.0123165 | 0.00571778 / -0.00571778 | 0.00771022 / -0.00771022 | 0.0154041 / -0.0154041 | 0.0499951 / -0.0499951 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_3 | 0 / 0 | 0.000659674 / -0.000659674 | 0.00158055 / -0.00158055 | 1.00152e-07 / -1.00152e-07 | 0.000839168 / -0.000839168 | 0.000980096 / -0.000980096 | 0.00933735 / -0.00933735 | 0.00965919 / -0.00965919 | 0.0129485 / -0.0129485 | 0.0372666 / -0.0372666 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_4 | 0 / 0 | 0.000734771 / -0.000734771 | 0.00127048 / -0.00127048 | 0.00347509 / -0.00347509 | 0.00386333 / -0.00386333 | 0.00392482 / -0.00392482 | 0.0122406 / -0.0122406 | 0.0140582 / -0.0140582 | 0.0181141 / -0.0181141 | 0.0769049 / -0.0769049 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_5 | 0 / 0 | 0.00108181 / -0.00108181 | 0.00106812 / -0.00106812 | 2.10693e-05 / -2.10693e-05 | 5.33132e-06 / -5.33132e-06 | 0.00161637 / -0.00161637 | 0.0134532 / -0.0134532 | 0.0116486 / -0.0116486 | 0.00215766 / -0.00215766 | 0.00636789 / -0.00636789 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_6 | 0 / 0 | 0.0012069 / -0.0012069 | 0.0010041 / -0.0010041 | 0.00222907 / -0.00222907 | 0.000115471 / -0.000115471 | 0.00471993 / -0.00471993 | 0.0183698 / -0.0183698 | 0.0125001 / -0.0125001 | 0.00968259 / -0.00968259 | 0.00982719 / -0.00982719 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR4_run3_bin_7 | 0 / 0 | 0.00207788 / -0.00207788 | 0.000992223 / -0.000992223 | 1.80371e-05 / -1.80371e-05 | 3.23341e-06 / -3.23341e-06 | 0.0100744 / -0.0100744 | 0.0206122 / -0.0206122 | 0.0183578 / -0.0183578 | 0.000873301 / -0.000873301 | 0.00455373 / -0.00455373 | 0 / 0 | 0 / 0 |
