 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -0.148924 / 0.148924 | -0.0191801 / 0.0196097 | -0.915863 / 0.915863 | -0.00948494 / 0.0981254 | 0 / 0 | 0.0102033 / -0.00596331 | -0.31541 / 0.318325 | -0.14717 / 0.195033 | -0.074983 / 0.0786122 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | -0.0169266 / 0.0169266 | 0 / 0 | 1.47493 / -0.445606 | 0.0822158 / -0.00343843 | 0 / 0 | -0.0456473 / 0.0485322 | 0.611087 / -0.592761 | 0.282047 / -0.118688 | 0.065227 / -0.0634677 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | -0.032375 / 0.032375 | -2.22045e-16 / 0 | 0.500092 / 0.490461 | 0.213909 / -0.213909 | 0 / 0 | -0.0423196 / 0.0423196 | -0.00975192 / 0.0759606 | 0.107138 / -0.0571777 | 0.0574335 / -0.0502425 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0.0306627 / -0.0306626 | 0 / 0 | 0.51703 / -0.51703 | -0.148933 / 0.279195 | 0 / 0 | -0.0167446 / 0.0185157 | 0.633901 / -0.62755 | 0.0168072 / 0.0192574 | 0.0496515 / -0.0496515 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0.0410401 / -0.0410401 | 0 / 0 | -0.692538 / 0.692538 | 0.196352 / 0.0252818 | 0 / 0 | 0 / 0 | 0.244957 / -0.244957 | 0.0244773 / -0.0192066 | 0.0398965 / -0.025284 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0.02257 / -0.02257 | 0 / 0 | 0.445 / -0.00175221 | -0.0376358 / 0.103042 | 0 / 0 | 0.036884 / -0.0363698 | 0.00156347 / 0.0476669 | 0.218752 / -0.201717 | 0.150123 / -0.150123 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | -0.0450123 / 0.0450123 | 0 / 2.22045e-16 | 0.394239 / 0.0904428 | -0.0299719 / 0.129915 | 0 / 0 | 0.0487583 / -0.0470826 | -0.140639 / 0.140639 | -0.111295 / 0.118921 | 0.16326 / -0.162412 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0506959 / 0.0506959 | -2.22045e-16 / 0 | -0.876593 / 0.983775 | 0 / 0 | 0 / 0 | 0.0731914 / -0.0713151 | -0.249641 / 0.261991 | 0.0781146 / -0.00839882 | 0.0838607 / -0.083704 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.034891 / 0.034891 | 0 / 0 | -0.47906 / 0.47906 | -0.364574 / 0.364574 | 0 / 0 | -0.0231628 / 0.0263763 | 0.165389 / -0.165389 | 0.13588 / -0.0334428 | 0.171368 / -0.170428 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0.0631437 / -0.0631437 | 0 / 2.22045e-16 | 0.473798 / -0.149137 | 0.274518 / -0.119259 | 0 / 0 | 0.0656341 / -0.0593779 | 0.0501574 / 0.00471467 | -0.127612 / 0.162059 | 0.127951 / -0.127951 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run3 | 0 / 0 | -0.0102579 / 0.0102579 | 0 / 0 | -0.0167323 / 0.0167323 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run3 | 0 / 0 | 0.0372733 / -0.0372733 | 0 / 0 | 0.093118 / -0.093118 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run3 | 0 / 0 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0 / 0 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0294913 / 0.0294913 | -0.0295586 / 0.0295586 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | -0.0289901 / 0.0289901 | 0.0161007 / -0.0161007 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90405_vbfhcc_2223 | 0 / 0 | -0.0130533 / 0.0130534 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90406_vbfhcc_2223 | 0 / 0 | -0.0120812 / 0.0120812 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90416_vbfhcc_2223 | 0 / 0 | -0.0122221 / 0.0122222 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90419_vbfhcc_2223 | 0 / 0 | 0.010417 / -0.010417 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedExp | 0 / 0 | 0 / 0 | -0.0091589 / 0.0102756 | 3.53144 / 0.860881 | -0.216869 / -0.192151 | 0 / 0 | -0.0158223 / -0.0103539 | -0.265021 / -0.0260657 | -0.554565 / -0.732284 | -0.0506617 / -0.239706 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0.0115456 / -0.0115456 | 0.806446 / 0.100939 | 0.0276634 / 0.0377418 | 0 / 0 | 0.0170636 / -0.0145809 | -0.260252 / 0.26163 | 0.0703759 / 0.00407887 | 0.0989212 / -0.0975026 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | 0.0110648 / -0.0110648 | 0 / 0 | -0.115767 / 0.115767 | 0 / 0 | -0.123036 / 0.123036 | -0.123134 / 0.123134 | -0.107353 / 0.107353 | -0.0849534 / 0.0849534 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0.0140888 / -0.0140888 | 0 / 0 | -0.0113472 / 0.0113472 | 0 / 0 | -0.017459 / 0.017459 | -0.0216484 / 0.0216484 | -0.0136346 / 0.0136346 | -0.0126956 / 0.0126956 | 0 / 0 | 0 / 0 |
 | PDF90407_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0246849 / -0.0246849 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90408_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0115483 / 0.0115483 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90409_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0165019 / -0.0165019 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90413_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0121981 / -0.0121981 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0414024 / -0.0414024 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90418_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0181098 / -0.0181098 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90421_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0251942 / -0.0251942 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90425_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0181389 / -0.0181389 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90426_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0159858 / -0.0159858 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90427_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.026878 / -0.026878 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90428_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0194586 / 0.0194586 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0349531 / -0.0349531 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | 0 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.00854634 / 0.10616 | 0 / 0 | 0 / 0 | -0.114751 / 0.114751 | -0.147204 / 0.184129 | 0.188104 / -0.18375 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | -4.44089e-16 / 0 | 0 / 0 | 0.115138 / 0.0627841 | 0 / 0 | -0.0353612 / 0.0357286 | -0.241009 / 0.241009 | -0.0134487 / 0.105099 | 0.0479809 / -0.0479239 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 2.01449 / -0.499666 | 0.520114 / -0.422499 | 0 / 0 | -0.0311339 / 0.0414164 | 0.190356 / -0.180243 | -0.0324715 / 0.204226 | 0.055636 / -0.0434405 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 1.10273 / -0.984115 | 0.155622 / -0.155622 | 0 / 0 | 0 / 0 | -0.121468 / 0.123923 | 0.0130576 / -0.00187604 | 0.0520522 / -0.0213595 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | -0.392702 / 0.392702 | -0.20553 / 0.386193 | 0 / 0 | 0 / 0 | 0.161378 / -0.161378 | 0.196639 / -0.11806 | -0.100937 / 0.100937 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.532514 / 0.00114707 | 0.488372 / -0.19856 | 0 / 0 | -0.0483906 / 0.0506722 | -0.0301013 / 0.0301013 | -0.0819814 / 0.0819814 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | 4.44089e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90401_vbfhcc_2223 | 0 / 0 | 0 / 0 | 4.44089e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90403_vbfhcc_2223 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90410_vbfhcc_2223 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90411_vbfhcc_2223 | 0 / 0 | 0 / 0 | 4.44089e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90415_vbfhcc_2223 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90420_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90422_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90423_vbfhcc_2223 | 0 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90430_vbfhcc_2223 | 0 / 0 | 0 / 0 | 4.44089e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDFaS_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.046 / -0.067 | 0.046 / -0.067 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.032 / -0.032 | 0.032 / -0.032 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.915757 / 0.0899871 | 0.206216 / -0.115583 | 0 / 0 | 0.0168385 / -0.0167767 | -0.334884 / 0.334884 | -0.0356615 / 0.0467765 | 0.0527868 / -0.0489209 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 1.48859 / -0.519183 | 0.0283557 / 0.0697093 | 0 / 0 | 0.0308914 / -0.0260644 | 0.0456626 / -0.0456626 | -0.151083 / 0.163722 | 0.14524 / -0.128356 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0.454378 / -0.0923452 | -0.136128 / 0.201517 | 0 / 0 | 0 / 0 | 0.275345 / -0.275345 | -0.08457 / 0.0954302 | -0.183765 / 0.183765 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.710731 / -0.710731 | 0.186594 / -0.0135295 | 0 / 0 | 0.0325689 / -0.0315241 | -0.178674 / 0.178674 | 0.0550089 / -0.0430842 | -0.0134982 / 0.0143537 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0.938365 / -0.51217 | 0.205742 / -0.173536 | 0 / 0 | 0 / 0 | -0.0721149 / 0.074264 | 0.10725 / -0.103177 | 0.0174909 / -0.00878211 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.121984 / 0.121984 | 0.405199 / -0.233207 | 0 / 0 | 0.0318323 / -0.0266447 | -0.0813414 / 0.0813414 | -0.0670638 / 0.0671683 | 0.104746 / -0.104746 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.198038 / 0.198038 | -0.0549756 / 0.187372 | 0 / 0 | 0 / 0 | 0.140546 / -0.140546 | 0.0420898 / -0.0199129 | 0.0209058 / -0.019898 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.88381 / -0.88381 | -0.239083 / 0.245709 | 0 / 0 | -0.0359785 / 0.0367638 | -0.142473 / 0.142473 | 0.0792645 / 0.0726516 | -0.0733642 / 0.0733642 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.257553 / 0.682951 | -0.0423302 / 0.0423302 | 0 / 0 | -0.0327637 / 0.0329143 | -0.0562049 / 0.067746 | -0.0537521 / 0.0558672 | -0.0661804 / 0.077559 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.600825 / 0.600826 | -0.235507 / 0.235507 | 0 / 0 | -0.0134187 / 0.0135565 | -0.0224365 / 0.0224366 | 0.321807 / -0.121763 | 0.051179 / -0.0439907 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 1.29638 / -0.505505 | 0.227885 / -0.117293 | 0 / 0 | 0.0242208 / -0.0239876 | -0.390567 / 0.392055 | 0.192975 / -0.160641 | -0.126513 / 0.126513 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00327627 / 0.117198 | 0.369054 / -0.228601 | 0 / 0 | -0.0792964 / 0.0809466 | -0.110075 / 0.110075 | 0.0223553 / 0.0583279 | 0.0775831 / -0.0757623 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 1.01284 / -0.502925 | 0.283944 / -0.140143 | 0 / 0 | 0 / 0 | -0.069382 / 0.069382 | 0.0398526 / -0.0349561 | 0.0750693 / -0.0719941 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 1.58324 / -0.506445 | -0.155819 / 0.205827 | 0 / 0 | 0.0349733 / -0.0349734 | 0.147927 / -0.147927 | 0.0615604 / -0.00745009 | 0.0689702 / -0.0593071 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | -0.296349 / 0.296349 | 0.484128 / -0.34802 | 0 / 0 | 0 / 0 | -0.0554804 / 0.0637405 | 0.0585823 / -0.0449529 | 0.100885 / -0.0994651 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0672326 / 0.0311511 | 0 / 0 | -0.0377189 / 0.0377188 | -0.102026 / 0.113597 | -0.0881846 / 0.100905 | 0.070684 / -0.0588824 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_0 | 0 / 0 | 3.65783e-06 / -3.65783e-06 | 0.000209482 / -0.000209482 | 0.000480357 / -0.000480357 | 3.91737e-06 / -3.91737e-06 | 0.0281842 / -0.0281842 | 0.000151203 / -0.000151203 | 5.14389e-07 / -5.14389e-07 | 5.06067e-07 / -5.06067e-07 | 0.0479638 / -0.0479638 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_1 | 0 / 0 | 2.14552e-06 / -2.14552e-06 | 0.00052604 / -0.00052604 | 0.000281756 / -0.000281756 | 2.29776e-06 / -2.29776e-06 | 0.0165316 / -0.0165316 | 0.000710834 / -0.000710834 | 3.01718e-07 / -3.01718e-07 | 0.00851242 / -0.00851242 | 0.00766626 / -0.00766626 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_run3_bin_2 | 0 / 0 | 1.56277e-06 / -1.56277e-06 | 8.02465e-05 / -8.02465e-05 | 0.000205228 / -0.000205228 | 1.67366e-06 / -1.67366e-06 | 0.0120414 / -0.0120414 | 0.00434986 / -0.00434986 | 0.00247589 / -0.00247589 | 0.00819655 / -0.00819655 | 0.00358276 / -0.00358276 | 0 / 0 | 0 / 0 |
