 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | gamma_stat_CCSR4_bin_21 | 0 / 0 | 3.47683e-07 / -3.47683e-07 | 0.000493124 / -0.000493124 | 5.49645e-06 / -5.49645e-06 | 2.433e-07 / -2.433e-07 | 0.0281312 / -0.0281312 | 0.000328146 / -0.000328146 | 0.00445748 / -0.00445748 | 0.0117125 / -0.0117125 | 0.000580223 / -0.000580223 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_22 | 0 / 0 | 3.29908e-07 / -3.29908e-07 | 0.000118932 / -0.000118932 | 5.21545e-06 / -5.21545e-06 | 2.30862e-07 / -2.30862e-07 | 0.0221228 / -0.0221228 | 0.000271813 / -0.000271813 | 0.0105131 / -0.0105131 | 0.00513381 / -0.00513381 | 0.000277087 / -0.000277087 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_23 | 0 / 0 | 2.31705e-07 / -2.31705e-07 | 0.000139953 / -0.000139953 | 3.66299e-06 / -3.66299e-06 | 0.000342688 / -0.000342688 | 7.691e-08 / -7.691e-08 | 0.000316528 / -0.000316528 | 0.00105932 / -0.00105932 | 0.00208956 / -0.00208956 | 2.59804e-08 / -2.59804e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_24 | 0 / 0 | 0.00176876 / -0.00176876 | 0.000133291 / -0.000133291 | 6.37599e-06 / -6.37599e-06 | 5.2567e-05 / -5.2567e-05 | 0.0265184 / -0.0265184 | 0.000288844 / -0.000288844 | 0.00212751 / -0.00212751 | 0.00386524 / -0.00386524 | 0.000395287 / -0.000395287 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_25 | 0 / 0 | 2.98034e-07 / -2.98034e-07 | 0.000179675 / -0.000179675 | 0.00256652 / -0.00256652 | 2.08557e-07 / -2.08557e-07 | 0.0311569 / -0.0311569 | 0.000544219 / -0.000544219 | 0.00468599 / -0.00468599 | 0.00530067 / -0.00530067 | 3.414e-05 / -3.414e-05 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_26 | 0 / 0 | 4.5846e-07 / -4.5846e-07 | 0.000149626 / -0.000149626 | 0.00415396 / -0.00415396 | 3.2082e-07 / -3.2082e-07 | 0.0267791 / -0.0267791 | 5.38297e-05 / -5.38297e-05 | 0.00544079 / -0.00544079 | 0.00782189 / -0.00782189 | 0.000440519 / -0.000440519 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_27 | 0 / 0 | 0.0018735 / -0.0018735 | 0 / 0 | 6.73001e-06 / -6.73001e-06 | 2.97904e-07 / -2.97904e-07 | 1.41307e-07 / -1.41307e-07 | 0.000607992 / -0.000607992 | 0.00845665 / -0.00845665 | 0.00702677 / -0.00702677 | 0.000685439 / -0.000685439 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_28 | 0 / 0 | 4.84866e-07 / -4.84866e-07 | 0 / 0 | 7.66515e-06 / -7.66515e-06 | 3.39297e-07 / -3.39297e-07 | 1.60941e-07 / -1.60941e-07 | 9.14966e-05 / -9.14966e-05 | 0.00175226 / -0.00175226 | 0.00895472 / -0.00895472 | 0.000478328 / -0.000478328 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_bin_29 | 0 / 0 | 3.47129e-07 / -3.47129e-07 | 0 / 0 | 5.4877e-06 / -5.4877e-06 | 2.42913e-07 / -2.42913e-07 | 1.15223e-07 / -1.15223e-07 | 1.18079e-05 / -1.18079e-05 | 0.00509735 / -0.00509735 | 0.00420372 / -0.00420372 | 0.00296423 / -0.00296423 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0512411 / 0.0512411 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0543338 / 0.0543338 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0550128 / 0.0550128 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0541047 / 0.0541047 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0515684 / 0.0515684 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0494289 / 0.0494289 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0471995 / 0.0471995 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0439309 / 0.0439309 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0417423 / 0.0417423 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0403024 / 0.0403024 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0381834 / 0.0381834 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.036318 / 0.036318 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0348412 / 0.0348412 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0331435 / 0.0331435 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0314786 / 0.0314786 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0307218 / 0.0307218 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0285209 / 0.0285209 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0272119 / 0.0272119 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.026181 / 0.026181 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.025007 / 0.025007 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.024062 / 0.024062 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0227284 / 0.0227284 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0221393 / 0.0221393 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0217343 / 0.0217343 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0197217 / 0.0197217 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.019153 / 0.019153 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0187808 / 0.0187808 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.0180854 / 0.0180854 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.016899 / 0.016899 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | sfShapeCC | -0.016224 / 0.016224 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
