 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0.0196812 / -0.0196864 | 0.0442298 / -0.0442548 | 0.025923 / -0.0259319 | 0 / 0 | 1.5204e-05 / -1.51439e-05 | 0 / 0 | -0.0147029 / 0.0146998 | 1.1984e-05 / -1.18376e-05 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0.0156595 / -0.0156612 | 0.0101883 / -0.010189 | 0.0118952 / 0.0147871 | 0 / 0 | 0 / 0 | 0.0102724 / -0.0102731 | 0.031952 / -0.0203773 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0.0123096 / -0.0123104 | 0.0102272 / -0.0102278 | -0.012345 / 0.0123442 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0244987 / 0.0360576 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | -0.0154515 / 0.0154471 | -0.010091 / 0.010089 | -0.0230923 / 0.0230825 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | -0.0120945 / 0.0120909 | 0.0178637 / -0.0178716 | 0.0121269 / -0.0121305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0.0112308 / -0.011231 | 0.0101642 / -0.0101644 | 0.0113254 / -0.0113257 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0145612 / -0.00317652 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0.0112209 / -0.0112226 | 0 / 0 | 0.0232258 / -0.023233 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0144831 / -0.0029935 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0.0562397 / -0.0538345 | 0.0916986 / -0.0916637 | 0.0594569 / -0.0425026 | 0 / 0 | 0.0183861 / -0.018386 | -0.0896671 / 0.0987577 | 0.235214 / -0.195614 | 0.0178464 / -0.0161819 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0.0192695 / -0.0192734 | 0.162754 / -0.162935 | 0.196643 / -0.195563 | 0 / 0 | 0.017003 / -0.0165942 | 0 / 0 | 0.188066 / -0.188346 | -0.0196049 / 0.0196007 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -0.157911 / 0.159569 | -0.0153506 / 0.0190333 | 0 / 0 | 0 / 0 | -3.22484e-05 / 4.10909e-05 | 0.0482831 / -0.0416508 | -0.133416 / 0.13393 | 0.0170564 / -0.0170529 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0.102871 / -0.102687 | 0.024552 / -0.0245434 | -0.0452067 / 0.0830801 | 0 / 0 | -0.0267557 / 0.0267763 | -0.0275673 / 0.0275767 | 0.228354 / -0.178849 | -0.0193224 / 0.0193271 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0.137478 / -0.135739 | 0.127522 / -0.127348 | 0.145238 / -0.142729 | 0 / 0 | 0.0143081 / -0.0143073 | 0.0479106 / -0.0478936 | 0.212687 / -0.212043 | 0.0114537 / -0.0114531 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0.0723729 / -0.0723263 | 0 / 0 | 0.0146621 / 0.0270707 | 0 / 0 | -1.4645e-05 / 1.42343e-05 | -0.0493109 / 0.0493237 | 0.0782547 / -0.0335391 | 2.57551e-05 / -2.49634e-05 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0.109981 / -0.106493 | 0.14015 / -0.13916 | 0.0639792 / -0.0421568 | 0 / 0 | 0.0155702 / -0.0155683 | 0.0142722 / -0.0142717 | 0.17647 / -0.140387 | -0.0337389 / 0.0337438 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | -0.117528 / 0.117651 | -0.065028 / 0.0650773 | -0.051466 / 0.0929778 | 0 / 0 | -0.0368154 / 0.0377505 | -0.0504362 / 0.0693663 | -0.0972435 / 0.141281 | -0.0415344 / 0.0415566 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0109516 / 0.0109541 | -0.0570565 / 0.0571106 | 0.0524942 / -0.0307156 | 0 / 0 | 0.015058 / -0.0150529 | 0.0420012 / -0.0419579 | -0.0473215 / 0.0473605 | 0.0205519 / -0.0205422 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0153792 / -0.0153761 | 0.0582919 / -0.0537329 | 0.0100627 / 0.0121053 | 0 / 0 | 0.0199112 / -0.0198966 | 0.128373 / -0.128073 | 0.081976 / -0.0470537 | 0.0209376 / -0.0209326 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0854145 / 0.0890987 | -0.125161 / 0.125679 | -0.0177165 / 0.064186 | 0 / 0 | -0.0150245 / 0.0159812 | -0.0871236 / 0.106527 | -0.15536 / 0.191894 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_0_run3 | 0 / 0 | 0 / 0 | -0.0320909 / 0.0320839 | 0 / 0 | -0.0800412 / 0.0799982 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.038014 / 0.0380044 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0592126 / 0.0592092 | 0 / 0 | -0.127353 / 0.12736 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0654992 / 0.0654957 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0.0159393 / -0.015941 | 0 / 0 | 0.0343654 / -0.0343733 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0172965 / -0.0172984 | 0 / 0 | 0 / 0 |
 | PDF90408_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0163843 / 0.0163825 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90409_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0147675 / 0.0147661 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90410_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0150238 / -0.0150252 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0206643 / 0.0206614 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0280437 / -0.0280491 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90418_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0139112 / 0.0139099 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90421_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0138731 / 0.0138718 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90422_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0120135 / -0.0120145 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90423_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0113586 / -0.0113594 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0123136 / -0.0123146 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | -2.61592e-06 / 2.66169e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453909 / -0.0662117 | 0.0453909 / -0.0662117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317785 / -0.0317854 | 0.0317785 / -0.0317854 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | -0.0114008 / 0.0113999 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0193851 / 0.0193827 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0101137 / 0.0101125 | 0.0122183 / -0.0122199 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0139595 / -0.00258934 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0333358 / -0.0333293 | -0.0534221 / 0.0534427 | 0 / 0 | 0 / 0 | 0.0102977 / -0.0102971 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.033079 / -0.0330807 | -0.0150665 / 0.015066 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0413646 / 0.0413601 | -1.82518e-05 / 1.83072e-05 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0233584 / -0.0233626 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0103865 / 0.0103852 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0122608 / -0.0122628 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0142824 / -0.00278971 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.012306 / -0.0123076 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0526695 / -0.0411571 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0415924 / -0.0149932 | 0 / 0 | 2.57989e-05 / -2.56675e-05 | 0 / 0 | 0.0358353 / -0.0358482 | 2.54615e-05 / -2.5884e-05 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0113029 / -0.0113046 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0139692 / -0.00250513 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_ttBBSR3_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.495685 / -0.49754 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zBBSR3_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.447807 / -0.463327 | 0.447807 / -0.463327 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wBBSR3_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.493805 / -0.496511 | 0.493805 / -0.496511 | 0 / 0 | 0 / 0 |
 | dmu_biasBBSR3_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.649928 / -0.77709 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_0 | 0 / 0 | 0.000392985 / -0.000392985 | 0 / 0 | 0.0215579 / -0.0215579 | 4.73099e-05 / -4.73099e-05 | 4.79145e-07 / -4.79145e-07 | 0.0010196 / -0.0010196 | 0.0136811 / -0.0136811 | 0.000546254 / -0.000546254 | 0.0111255 / -0.0111255 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_1 | 0 / 0 | 0.000368753 / -0.000368753 | 0.00571511 / -0.00571511 | 2.32017e-07 / -2.32017e-07 | 3.93505e-05 / -3.93505e-05 | 3.98534e-07 / -3.98534e-07 | 0.00612869 / -0.00612869 | 3.90797e-05 / -3.90797e-05 | 0.0422393 / -0.0422393 | 0.0134489 / -0.0134489 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_2 | 0 / 0 | 0.000651141 / -0.000651141 | 0 / 0 | 0.0158471 / -0.0158471 | 2.81836e-05 / -2.81836e-05 | 2.85438e-07 / -2.85438e-07 | 0.00715537 / -0.00715537 | 0.00617479 / -0.00617479 | 0.069443 / -0.069443 | 0.0140634 / -0.0140634 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_3 | 0 / 0 | 0.000769293 / -0.000769293 | 0 / 0 | 0.0109525 / -0.0109525 | 0.00053734 / -0.00053734 | 2.04718e-07 / -2.04718e-07 | 0.00928976 / -0.00928976 | 0.031704 / -0.031704 | 0.000586312 / -0.000586312 | 0.0142161 / -0.0142161 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_4 | 0 / 0 | 0.000843864 / -0.000843864 | 0 / 0 | 3.49425e-05 / -3.49425e-05 | 1.6346e-05 / -1.6346e-05 | 1.65549e-07 / -1.65549e-07 | 0.0163627 / -0.0163627 | 0.00767469 / -0.00767469 | 0.0219029 / -0.0219029 | 0.033895 / -0.033895 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_5 | 0 / 0 | 0.00109852 / -0.00109852 | 0 / 0 | 1.12109e-07 / -1.12109e-07 | 1.31162e-05 / -1.31162e-05 | 1.32839e-07 / -1.32839e-07 | 0.0172426 / -0.0172426 | 0.0279115 / -0.0279115 | 0.000817653 / -0.000817653 | 0.0308003 / -0.0308003 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_6 | 0 / 0 | 0.00136894 / -0.00136894 | 0 / 0 | 0.00803912 / -0.00803912 | 0.000273995 / -0.000273995 | 0.00252069 / -0.00252069 | 0.0190676 / -0.0190676 | 0.0104856 / -0.0104856 | 0.00217395 / -0.00217395 | 0.0297282 / -0.0297282 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_7 | 0 / 0 | 0.0020172 / -0.0020172 | 0.00328806 / -0.00328806 | 0.00505178 / -0.00505178 | 9.30184e-06 / -9.30184e-06 | 9.42072e-08 / -9.42072e-08 | 0.0279258 / -0.0279258 | 0.0251081 / -0.0251081 | 0.0235091 / -0.0235091 | 0.0262102 / -0.0262102 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_8 | 0 / 0 | 0.0027742 / -0.0027742 | 0.00283351 / -0.00283351 | 1.37219e-05 / -1.37219e-05 | 0.00604094 / -0.00604094 | 0.000478519 / -0.000478519 | 0.023844 / -0.023844 | 0.0114254 / -0.0114254 | 0.000434879 / -0.000434879 | 0.00934929 / -0.00934929 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_9 | 0 / 0 | 0.0046287 / -0.0046287 | 0.00324058 / -0.00324058 | 0.0197022 / -0.0197022 | 0.00362448 / -0.00362448 | 9.16124e-08 / -9.16124e-08 | 0.0218023 / -0.0218023 | 0.00836607 / -0.00836607 | 0.0231 / -0.0231 | 0.00661665 / -0.00661665 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_10 | 0 / 0 | 0.00791019 / -0.00791019 | 0.00516854 / -0.00516854 | 0.00669762 / -0.00669762 | 0.00416156 / -0.00416156 | 0.0116201 / -0.0116201 | 0.00984901 / -0.00984901 | 0.00684452 / -0.00684452 | 0.0114811 / -0.0114811 | 0.00248065 / -0.00248065 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_11 | 0 / 0 | 0.0122239 / -0.0122239 | 0.0161994 / -0.0161994 | 0.00470647 / -0.00470647 | 1.02763e-05 / -1.02763e-05 | 0.00803214 / -0.00803214 | 0.00356335 / -0.00356335 | 0.00628703 / -0.00628703 | 0.0270681 / -0.0270681 | 0.00232202 / -0.00232202 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_12 | 0 / 0 | 0.00994656 / -0.00994656 | 0.00770779 / -0.00770779 | 0.008036 / -0.008036 | 0.007926 / -0.007926 | 0.00984297 / -0.00984297 | 0.00101892 / -0.00101892 | 0.00344207 / -0.00344207 | 6.0637e-05 / -6.0637e-05 | 0.000585015 / -0.000585015 | 0 / 0 | 0 / 0 |
