 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | -0.0229158 / 0.0229244 | 0.0149914 / -0.0149873 | -0.0206788 / 0.171189 | 0.0255611 / -0.0237664 | 0 / 0 | 0.0628866 / -0.061914 | -0.0339121 / 0.0670532 | -0.0623779 / 0.1083 | -0.102703 / 0.102825 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run2 | 0 / 0 | -0.0417065 / 0.0416949 | 0 / 0 | -0.0907203 / 0.0906659 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run2 | 0 / 0 | 0.0315992 / -0.0316059 | 0 / 0 | 0.0672104 / -0.0672404 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run2 | 0 / 0 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0331673 / 0.0331607 | -0.0243651 / 0.0243614 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0.00998929 / -0.00998986 | 0.0546595 / 0.0590905 | 0.0696261 / -0.0696457 | 0 / 0 | -0.0637377 / 0.0662182 | -0.0360841 / 0.0722403 | 0 / 0 | 0.0498988 / -0.0305352 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | -0.00981379 / 0.00981478 | -0.0205743 / 0.0488987 | -0.0372005 / 0.0468435 | 0 / 0 | 0.0103026 / -0.00759637 | 0.0264051 / 0.0216822 | -0.0739093 / 0.0925615 | -0.0112712 / 0.0112725 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition | 0 / 0 | 0 / 0 | 0.0159515 / -0.0159277 | 0.367631 / -0.336522 | -0.107545 / 0.12724 | 0 / 0 | 0 / 0 | 0.0844777 / -0.0759376 | 0.0359508 / 0.0149548 | 0.0392914 / -0.0358722 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | -0.013291 / 0.0137392 | 0.0693284 / -0.0274871 | -0.2536 / 0.280679 | 0 / 0 | -0.0911528 / 0.0932132 | -0.00165306 / 0.0127677 | 0.0167889 / 0.0288267 | -0.109881 / 0.120056 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0.010262 / -0.0102632 | -0.04795 / 0.0856598 | 0.115028 / -0.0957023 | 0 / 0 | -3.91738e-06 / 3.73062e-06 | 0.0109789 / -2.22007e-06 | -0.00508476 / 0.0246042 | -0.0877153 / 0.0876176 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run2 | 0 / 0 | 0 / 0 | 0.0190322 / -0.0190342 | 0 / 0 | 0.0382451 / -0.0382527 | 0 / 0 | 0.0362216 / -0.0362284 | 0.0354928 / -0.0354996 | 0.0251805 / -0.025184 | 0.0201729 / -0.0201751 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | -1.1194e-06 / 1.1271e-06 | 0.0313556 / 0.0189306 | 0 / 0 | 0 / 0 | -0.0153788 / 0.0153765 | 0.123816 / -0.103956 | -0.0170497 / 0.0689092 | 0.0771013 / -0.0753588 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -1.9586e-06 / 1.99657e-06 | 0.127322 / -0.0232044 | -0.0591972 / 0.132909 | 0 / 0 | -0.015774 / 0.0195967 | 0.00780307 / 0.0435834 | 0.0147764 / 0.0321338 | -0.0688449 / 0.0695293 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -3.08514e-07 / 3.16271e-07 | 0.0526681 / -0.0414365 | 0.0824261 / -0.0822507 | 0 / 0 | 0.0236974 / -0.020562 | 0.0164294 / -0.00793417 | -0.151184 / 0.178265 | 0.0539636 / -0.0255702 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 3.62747e-06 / -3.62493e-06 | -0.080098 / 0.0801116 | 0 / 0 | 0 / 0 | -0.0177081 / 0.0198508 | 0.0146936 / -0.00932542 | -0.180483 / 0.1937 | -0.00733611 / 0.0158894 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -8.60133e-07 / 8.43898e-07 | -0.259587 / 0.278087 | -0.257518 / 0.257601 | 0 / 0 | -0.0297654 / 0.0298772 | 0.0866333 / -0.0758847 | 0.155734 / -0.107725 | 0.105317 / -0.104993 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 2.27376e-07 / -2.33427e-07 | 0.322574 / -0.116037 | -0.139902 / 0.157597 | 0 / 0 | -7.68465e-06 / 7.22054e-06 | 0 / 0 | 0.0905904 / -0.0522317 | 0.0214773 / -0.021465 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | 5.22056e-06 / -5.22056e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | 8.80246e-06 / -8.80246e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453909 / -0.0662117 | 0.0453909 / -0.0662117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317785 / -0.0317854 | 0.0317785 / -0.0317854 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.0613581 / -0.0519985 | -0.057337 / 0.0573151 | 0 / 0 | 0.0356305 / -0.031952 | 0.0773287 / -0.0602667 | 0.060902 / -0.0135425 | 0.0477919 / -0.0478045 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | -0.017587 / 0.0370993 | -0.104605 / 0.125008 | 0 / 0 | 0 / 0 | 0.0527212 / -0.0452759 | 0.0536075 / -0.0278743 | -0.0157111 / 0.0258988 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0843797 / 0.0905976 | -0.0177353 / 0.0555668 | 0 / 0 | 0.0291917 / -0.0284474 | -0.0784956 / 0.0804164 | -0.0981238 / 0.108025 | 0.0235653 / -0.0133107 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0.172496 / 0.000841015 | -0.105379 / 0.105233 | 0 / 0 | -1.0281e-06 / 1.02072e-06 | -0.104215 / 0.119163 | 0.00375839 / 0.0160295 | 0.0166556 / -0.0152342 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.140587 / -0.140702 | -0.177414 / 0.176847 | 0 / 0 | 0.0154668 / -0.0140805 | -0.0623973 / 0.0696319 | 0.00603291 / 0.0195425 | 0.0196654 / -0.00511088 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.075404 / -0.0659932 | -0.00366773 / 0.0245364 | 0 / 0 | 0.0491537 / -0.0479447 | 0.00564729 / 0.0142006 | 0.0882478 / -0.0559032 | -0.0221387 / 0.029356 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0172091 / -0.00543298 | -0.112081 / 0.155173 | 0 / 0 | -0.0108862 / 0.010884 | 0 / 0 | -0.122483 / 0.132018 | -0.00671753 / 0.022888 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0307553 / -0.0270359 | 0.0111044 / -0.00230598 | 0 / 0 | 0.0242636 / -0.0241645 | 0.104421 / -0.0974938 | 0.102024 / -0.0820386 | 0.122288 / -0.12268 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.204696 / -0.140091 | 0.021403 / -0.017594 | 0 / 0 | 0.01049 / -0.0101645 | -0.103803 / 0.10914 | 0.0904918 / -0.0357289 | 0.0231166 / -0.00883715 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.100722 / 0.0465601 | 0.0323383 / -0.00982836 | 0 / 0 | 0 / 0 | -0.0720277 / 0.0971907 | 0.129565 / -0.116899 | 0.0822017 / -0.0496681 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.16146 / -0.0481377 | -0.182126 / 0.181745 | 0 / 0 | 0.0350942 / -0.0320793 | -0.0662722 / 0.0724438 | 0.0111064 / 0.0203673 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.025921 / 0.043864 | -0.153883 / 0.15403 | 0 / 0 | 0.0194486 / -0.0194494 | 0.0286385 / -0.0158815 | 0.131546 / -0.0596692 | 0.0327916 / -0.0293664 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.223352 / -0.11614 | 0.0920325 / -0.0488602 | 0 / 0 | -0.042136 / 0.0421098 | 0.131245 / -0.0962064 | -0.0554553 / 0.112466 | 0.0166208 / -0.00657599 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.192464 / -0.186769 | -0.213646 / 0.213191 | 0 / 0 | 0.0170798 / -0.0147005 | -0.0268832 / 0.0499251 | 0.257046 / -0.192329 | -0.0450676 / 0.0483297 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.131898 / -0.0982287 | 0.218742 / -0.181929 | 0 / 0 | 0.0220714 / -0.0212911 | 0.104485 / -0.0881463 | -0.0693819 / 0.100308 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_0_run2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0104467 / 0.010446 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.490765 / -0.494785 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.479712 / -0.488 | 0.479712 / -0.488 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.484957 / -0.491253 | 0.484957 / -0.491253 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.35866 / -1 | 0 / 0 |
 | gamma_stat_CCSR3_bin_0 | 0 / 0 | 5.83809e-07 / -5.83809e-07 | 0.000292874 / -0.000292874 | 9.33084e-06 / -9.33084e-06 | 5.46932e-07 / -5.46932e-07 | 8.24607e-07 / -8.24607e-07 | 0.000242304 / -0.000242304 | 0.000292175 / -0.000292175 | 0.0022188 / -0.0022188 | 0.00227487 / -0.00227487 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_1 | 0 / 0 | 0.00387277 / -0.00387277 | 0.000664905 / -0.000664905 | 1.22756e-05 / -1.22756e-05 | 7.19542e-07 / -7.19542e-07 | 1.08485e-06 / -1.08485e-06 | 0.00220636 / -0.00220636 | 0.00331311 / -0.00331311 | 0.0239728 / -0.0239728 | 0.00548125 / -0.00548125 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_2 | 0 / 0 | 3.67812e-07 / -3.67812e-07 | 0.000457802 / -0.000457802 | 5.87862e-06 / -5.87862e-06 | 3.44578e-07 / -3.44578e-07 | 5.19519e-07 / -5.19519e-07 | 0.000680533 / -0.000680533 | 0.00077789 / -0.00077789 | 0.00376133 / -0.00376133 | 0.0046768 / -0.0046768 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_3 | 0 / 0 | 0.00535246 / -0.00535246 | 0.000560463 / -0.000560463 | 8.60348e-06 / -8.60348e-06 | 5.04297e-07 / -5.04297e-07 | 7.60327e-07 / -7.60327e-07 | 0.00429348 / -0.00429348 | 0.0142235 / -0.0142235 | 0.0237288 / -0.0237288 | 0.0208009 / -0.0208009 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_4 | 0 / 0 | 2.87751e-07 / -2.87751e-07 | 0.000295168 / -0.000295168 | 4.59904e-06 / -4.59904e-06 | 2.69575e-07 / -2.69575e-07 | 4.06437e-07 / -4.06437e-07 | 0.00463761 / -0.00463761 | 0.00251255 / -0.00251255 | 0.00335357 / -0.00335357 | 0.0141739 / -0.0141739 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_5 | 0 / 0 | 0.00316484 / -0.00316484 | 0.000569728 / -0.000569728 | 5.16125e-06 / -5.16125e-06 | 3.02529e-07 / -3.02529e-07 | 4.56122e-07 / -4.56122e-07 | 0.00912229 / -0.00912229 | 0.0155472 / -0.0155472 | 0.0163858 / -0.0163858 | 0.0289988 / -0.0289988 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_6 | 0 / 0 | 2.66474e-07 / -2.66474e-07 | 0.000593467 / -0.000593467 | 0.000692683 / -0.000692683 | 2.49642e-07 / -2.49642e-07 | 3.76384e-07 / -3.76384e-07 | 0.017009 / -0.017009 | 0.010986 / -0.010986 | 0.0131972 / -0.0131972 | 0.0307594 / -0.0307594 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_7 | 0 / 0 | 0.00531854 / -0.00531854 | 0.000694154 / -0.000694154 | 0.0123978 / -0.0123978 | 0.000486968 / -0.000486968 | 3.05427e-07 / -3.05427e-07 | 0.0211636 / -0.0211636 | 0.0112877 / -0.0112877 | 0.00903301 / -0.00903301 | 0.0238268 / -0.0238268 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_8 | 0 / 0 | 0.00415207 / -0.00415207 | 0.00150539 / -0.00150539 | 4.11082e-06 / -4.11082e-06 | 2.40958e-07 / -2.40958e-07 | 3.63291e-07 / -3.63291e-07 | 0.0294736 / -0.0294736 | 0.0245727 / -0.0245727 | 0.0115376 / -0.0115376 | 0.0116174 / -0.0116174 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_9 | 0 / 0 | 0.00422865 / -0.00422865 | 0.00319438 / -0.00319438 | 0.00625638 / -0.00625638 | 0.0119258 / -0.0119258 | 3.23363e-07 / -3.23363e-07 | 0.0261104 / -0.0261104 | 0.00864572 / -0.00864572 | 0.00206396 / -0.00206396 | 0.00507518 / -0.00507518 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_10 | 0 / 0 | 0.0158028 / -0.0158028 | 0.00534435 / -0.00534435 | 4.43613e-06 / -4.43613e-06 | 0.0205947 / -0.0205947 | 0.0381481 / -0.0381481 | 0.0134252 / -0.0134252 | 0.0139519 / -0.0139519 | 0.00454868 / -0.00454868 | 0.00156971 / -0.00156971 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_11 | 0 / 0 | 0.0135052 / -0.0135052 | 0.0105347 / -0.0105347 | 0.027788 / -0.027788 | 0.00451009 / -0.00451009 | 4.50194e-07 / -4.50194e-07 | 0.00821956 / -0.00821956 | 0.00648928 / -0.00648928 | 0.00858527 / -0.00858527 | 0.00218481 / -0.00218481 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_12 | 0 / 0 | 0.016098 / -0.016098 | 0.0110387 / -0.0110387 | 0.0160049 / -0.0160049 | 0.00833701 / -0.00833701 | 3.06918e-07 / -3.06918e-07 | 0.0025612 / -0.0025612 | 0.00513308 / -0.00513308 | 0.00171182 / -0.00171182 | 0.000232969 / -0.000232969 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_14 | 0 / 0 | 0.00924314 / -0.00924314 | 0.0153969 / -0.0153969 | 0.00931566 / -0.00931566 | 0.0227512 / -0.0227512 | 2.29112e-07 / -2.29112e-07 | 0.000676342 / -0.000676342 | 0.00152486 / -0.00152486 | 0.00459094 / -0.00459094 | 0.000379267 / -0.000379267 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_15 | 0 / 0 | 0.00695824 / -0.00695824 | 0.00957277 / -0.00957277 | 0.00430874 / -0.00430874 | 0.0110757 / -0.0110757 | 1.46229e-07 / -1.46229e-07 | 0.000502788 / -0.000502788 | 0.000234017 / -0.000234017 | 0.00104181 / -0.00104181 | 0.00299194 / -0.00299194 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_16 | 0 / 0 | 0.0101819 / -0.0101819 | 0.0185056 / -0.0185056 | 0.0171988 / -0.0171988 | 2.2597e-07 / -2.2597e-07 | 3.40694e-07 / -3.40694e-07 | 0.000892996 / -0.000892996 | 0.00769647 / -0.00769647 | 0.0043083 / -0.0043083 | 7.40479e-05 / -7.40479e-05 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_17 | 0 / 0 | 0.00600031 / -0.00600031 | 0.0128878 / -0.0128878 | 0.00661605 / -0.00661605 | 0.0158182 / -0.0158182 | 3.99868e-07 / -3.99868e-07 | 0.000354571 / -0.000354571 | 0.00681054 / -0.00681054 | 0.00392798 / -0.00392798 | 0.000285112 / -0.000285112 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_18 | 0 / 0 | 0.00226473 / -0.00226473 | 0.00963857 / -0.00963857 | 7.04102e-06 / -7.04102e-06 | 4.12713e-07 / -4.12713e-07 | 0.182031 / -0.182031 | 3.20185e-05 / -3.20185e-05 | 0.0040289 / -0.0040289 | 0.00139074 / -0.00139074 | 0.000911822 / -0.000911822 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_19 | 0 / 0 | 5.38615e-07 / -5.38615e-07 | 0.00502048 / -0.00502048 | 8.60853e-06 / -8.60853e-06 | 5.04593e-07 / -5.04593e-07 | 7.60773e-07 / -7.60773e-07 | 0.000116419 / -0.000116419 | 0.00537269 / -0.00537269 | 0.00482096 / -0.00482096 | 9.0838e-08 / -9.0838e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_bin_20 | 0 / 0 | 5.9897e-07 / -5.9897e-07 | 0.00186313 / -0.00186313 | 9.57316e-06 / -9.57316e-06 | 5.61136e-07 / -5.61136e-07 | 8.46022e-07 / -8.46022e-07 | 6.3203e-05 / -6.3203e-05 | 0.000890157 / -0.000890157 | 0.00473501 / -0.00473501 | 0.00173084 / -0.00173084 | 0 / 0 | 0 / 0 |
