 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317785 / -0.0317854 | 0.0317785 / -0.0317854 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.0626286 / 0.0304627 | 0 / 0 | 0 / 0 | -0.0143266 / 0.0143471 | 0.0735722 / -0.0608432 | 0.0233233 / -0.0026926 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | -0.103783 / 0.131595 | -0.0845383 / 0.0844788 | 0 / 0 | 2.44643e-06 / -2.33678e-06 | 0.0188613 / 0.01364 | 0 / 0 | 0.0105622 / -0.00514011 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | 0 / 0 | 0.220768 / -0.14199 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0675589 / -0.0666122 | 0.115158 / -0.0929907 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.198887 / -0.0775005 | 0.0491042 / -0.0409647 | 0 / 0 | 0.0302475 / -0.0300504 | -0.070673 / 0.0834363 | 0.0618301 / -0.0247563 | -0.0175485 / 0.018082 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | -0.153666 / 0.200096 | 0 / 0 | 0 / 0 | 6.06373e-06 / -6.11189e-06 | 0.0320768 / -0.0308151 | 0.117929 / -0.0757623 | 0.0354809 / -0.0209398 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.255097 / -0.141758 | 0.0500314 / -0.0500424 | 0 / 0 | 0.0197299 / -0.0176551 | 0.0419318 / -0.0356428 | 0.0221773 / -0.0221798 | 0.0211567 / -0.0127701 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0150189 / 0.108189 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0399465 / -0.0187404 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.171376 / -0.00717849 | 0.0184581 / -0.0184666 | 0 / 0 | -0.0136893 / 0.0145316 | -0.0275807 / 0.0378458 | 0.0533211 / -0.0238896 | -0.0274747 / 0.028097 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0869045 / 0.08681 | 0.0781149 / -0.078203 | 0 / 0 | -0.018594 / 0.0185895 | -0.0492332 / 0.0503832 | -0.0171372 / 0.0171333 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.147618 / -0.123819 | 0.0269324 / -0.0269281 | 0 / 0 | 0.0713249 / -0.0700993 | 0.0653117 / -0.0641197 | 0.0474518 / -0.0405063 | -0.0221897 / 0.0226469 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.036385 / 0.117856 | 0.101428 / -0.10153 | 0 / 0 | -4.27964e-06 / 4.25709e-06 | 0.0306518 / -0.0270803 | 0.10687 / -0.059922 | -0.00338103 / 0.0124467 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.153767 / -0.0506063 | -0.0802013 / 0.082245 | 0 / 0 | -0.0313778 / 0.0314879 | 0.0719024 / -0.058165 | 0.0427503 / -0.0418437 | 0.0190529 / -0.0190537 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.226512 / -0.178874 | 0.031241 / -0.0312541 | 0 / 0 | 9.27661e-06 / -8.84659e-06 | -0.0145404 / 0.0252886 | 0.144425 / -0.127187 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0.165495 / -0.10167 | 0 / 0 | 0 / 0 | 0.0436113 / -0.0435959 | -0.0520478 / 0.0595773 | -0.0271096 / 0.0518899 | -0.0597397 / 0.0736448 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0247014 / 0.011661 | 0.143124 / -0.14246 | 0 / 0 | 0.0197781 / -0.0191013 | 0.0733286 / -0.0664839 | 0.0624679 / -0.0511281 | -0.0734767 / 0.0776894 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.495399 / -0.497386 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.515683 / -0.505302 | 0.515683 / -0.505302 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.490425 / -0.494586 | 0.490425 / -0.494586 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.96177 / -1 | 0 / 0 |
 | gamma_stat_CCSR2_bin_0 | 0 / 0 | 6.18771e-07 / -6.18771e-07 | 0.000375994 / -0.000375994 | 1.38424e-05 / -1.38424e-05 | 4.02169e-07 / -4.02169e-07 | 1.90704e-06 / -1.90704e-06 | 0.00312071 / -0.00312071 | 0.000873766 / -0.000873766 | 0.000156319 / -0.000156319 | 0.00204001 / -0.00204001 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_1 | 0 / 0 | 5.39851e-07 / -5.39851e-07 | 0.00022704 / -0.00022704 | 1.20769e-05 / -1.20769e-05 | 3.50874e-07 / -3.50874e-07 | 1.66381e-06 / -1.66381e-06 | 0.00193315 / -0.00193315 | 0.00308099 / -0.00308099 | 0.00527391 / -0.00527391 | 0.00801702 / -0.00801702 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_2 | 0 / 0 | 0.00362683 / -0.00362683 | 0.000643226 / -0.000643226 | 1.89005e-05 / -1.89005e-05 | 5.49123e-07 / -5.49123e-07 | 2.60389e-06 / -2.60389e-06 | 0.0010297 / -0.0010297 | 0.000535195 / -0.000535195 | 0.0199248 / -0.0199248 | 0.00841256 / -0.00841256 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_3 | 0 / 0 | 5.04726e-07 / -5.04726e-07 | 0.000371372 / -0.000371372 | 1.12911e-05 / -1.12911e-05 | 3.28045e-07 / -3.28045e-07 | 1.55556e-06 / -1.55556e-06 | 0.00610318 / -0.00610318 | 0.0127348 / -0.0127348 | 0.0154772 / -0.0154772 | 0.0112915 / -0.0112915 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_4 | 0 / 0 | 0.0066026 / -0.0066026 | 0.000539261 / -0.000539261 | 1.11355e-05 / -1.11355e-05 | 3.23524e-07 / -3.23524e-07 | 1.53412e-06 / -1.53412e-06 | 0.0055217 / -0.0055217 | 0.000522417 / -0.000522417 | 0.0130658 / -0.0130658 | 0.0231413 / -0.0231413 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_5 | 0 / 0 | 2.38599e-07 / -2.38599e-07 | 0.000311662 / -0.000311662 | 5.33766e-06 / -5.33766e-06 | 1.55077e-07 / -1.55077e-07 | 7.3536e-07 / -7.3536e-07 | 0.00886518 / -0.00886518 | 0.00576635 / -0.00576635 | 0.005784 / -0.005784 | 0.0281963 / -0.0281963 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_6 | 0 / 0 | 2.20973e-07 / -2.20973e-07 | 0.000460381 / -0.000460381 | 4.94334e-06 / -4.94334e-06 | 1.43621e-07 / -1.43621e-07 | 6.81035e-07 / -6.81035e-07 | 0.0117828 / -0.0117828 | 0.0154973 / -0.0154973 | 0.00827856 / -0.00827856 | 0.0263825 / -0.0263825 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_7 | 0 / 0 | 0.00198768 / -0.00198768 | 0.000686859 / -0.000686859 | 0.0241768 / -0.0241768 | 0.00714813 / -0.00714813 | 6.17942e-07 / -6.17942e-07 | 0.023059 / -0.023059 | 0.0183146 / -0.0183146 | 0.00916293 / -0.00916293 | 0.0272903 / -0.0272903 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_8 | 0 / 0 | 0.00656099 / -0.00656099 | 0.00134016 / -0.00134016 | 5.09851e-06 / -5.09851e-06 | 1.48129e-07 / -1.48129e-07 | 7.02413e-07 / -7.02413e-07 | 0.027282 / -0.027282 | 0.0230103 / -0.0230103 | 0.0062598 / -0.0062598 | 0.0123258 / -0.0123258 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_9 | 0 / 0 | 0.00374398 / -0.00374398 | 0.00285158 / -0.00285158 | 0.00853115 / -0.00853115 | 0.00769867 / -0.00769867 | 7.89699e-07 / -7.89699e-07 | 0.0266072 / -0.0266072 | 0.0172275 / -0.0172275 | 0.0138719 / -0.0138719 | 0.00513665 / -0.00513665 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_10 | 0 / 0 | 0.0130194 / -0.0130194 | 0.00463194 / -0.00463194 | 0.00836885 / -0.00836885 | 1.88307e-07 / -1.88307e-07 | 8.92935e-07 / -8.92935e-07 | 0.0173332 / -0.0173332 | 0.0175904 / -0.0175904 | 0.0157277 / -0.0157277 | 0.00162834 / -0.00162834 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_11 | 0 / 0 | 0.0157317 / -0.0157317 | 0.00738788 / -0.00738788 | 5.5274e-06 / -5.5274e-06 | 0.00493835 / -0.00493835 | 7.615e-07 / -7.615e-07 | 0.00721522 / -0.00721522 | 0.00430081 / -0.00430081 | 0.00627082 / -0.00627082 | 0.000273 / -0.000273 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_15 | 0 / 0 | 0.00723344 / -0.00723344 | 0.0113825 / -0.0113825 | 0.0108872 / -0.0108872 | 0.0109899 / -0.0109899 | 3.31575e-07 / -3.31575e-07 | 6.2512e-05 / -6.2512e-05 | 0.00132027 / -0.00132027 | 0.00259193 / -0.00259193 | 0.000504781 / -0.000504781 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_17 | 0 / 0 | 0.000346672 / -0.000346672 | 0.00452227 / -0.00452227 | 2.13988e-06 / -2.13988e-06 | 0.00298746 / -0.00298746 | 2.94807e-07 / -2.94807e-07 | 0.000287988 / -0.000287988 | 1.93651e-05 / -1.93651e-05 | 0.000921399 / -0.000921399 | 1.25471e-08 / -1.25471e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_18 | 0 / 0 | 0.00128689 / -0.00128689 | 0.00601748 / -0.00601748 | 5.83455e-06 / -5.83455e-06 | 1.69513e-07 / -1.69513e-07 | 8.03816e-07 / -8.03816e-07 | 1.92074e-08 / -1.92074e-08 | 0.00234503 / -0.00234503 | 0.00265356 / -0.00265356 | 0.000371863 / -0.000371863 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_19 | 0 / 0 | 7.26762e-07 / -7.26762e-07 | 0.00529733 / -0.00529733 | 1.62583e-05 / -1.62583e-05 | 0.0153492 / -0.0153492 | 2.23987e-06 / -2.23987e-06 | 0.000166488 / -0.000166488 | 0.00969547 / -0.00969547 | 0.0192731 / -0.0192731 | 0.000746096 / -0.000746096 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_20 | 0 / 0 | 9.02197e-07 / -9.02197e-07 | 0.00239249 / -0.00239249 | 0.0383796 / -0.0383796 | 5.8638e-07 / -5.8638e-07 | 2.78056e-06 / -2.78056e-06 | 0.000975432 / -0.000975432 | 0.000133746 / -0.000133746 | 0.0171468 / -0.0171468 | 0.0108988 / -0.0108988 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_21 | 0 / 0 | 8.09897e-07 / -8.09897e-07 | 0.00127759 / -0.00127759 | 1.81181e-05 / -1.81181e-05 | 5.2639e-07 / -5.2639e-07 | 2.49609e-06 / -2.49609e-06 | 0.000102293 / -0.000102293 | 0.0103563 / -0.0103563 | 0.0265418 / -0.0265418 | 0.000250704 / -0.000250704 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_22 | 0 / 0 | 8.81888e-07 / -8.81888e-07 | 0.000594553 / -0.000594553 | 1.97285e-05 / -1.97285e-05 | 5.73181e-07 / -5.73181e-07 | 2.71797e-06 / -2.71797e-06 | 3.30663e-05 / -3.30663e-05 | 0.0107274 / -0.0107274 | 0.00840205 / -0.00840205 | 0.000774166 / -0.000774166 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_23 | 0 / 0 | 8.71166e-07 / -8.71166e-07 | 0.00045615 / -0.00045615 | 1.94887e-05 / -1.94887e-05 | 5.66212e-07 / -5.66212e-07 | 2.68492e-06 / -2.68492e-06 | 6.6475e-05 / -6.6475e-05 | 0.00893296 / -0.00893296 | 0.0240411 / -0.0240411 | 8.1306e-05 / -8.1306e-05 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_24 | 0 / 0 | 7.77276e-07 / -7.77276e-07 | 0.000286941 / -0.000286941 | 1.73883e-05 / -1.73883e-05 | 5.05189e-07 / -5.05189e-07 | 0.448839 / -0.448839 | 0.000105118 / -0.000105118 | 0.00761175 / -0.00761175 | 0.0167704 / -0.0167704 | 1.01956e-07 / -1.01956e-07 | 0 / 0 | 0 / 0 |
