 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | JET_BJES_Response | 0 / 0 | 0.0720199 / -0.0561088 | 0 / 0 | 0.931921 / 0.100272 | 0.535564 / 0.377926 | 0 / 0 | 0.0337323 / -0.0302513 | -0.0195048 / 0.0195049 | 0.141765 / -0.0330425 | 0.0146216 / -0.0146215 | 0 / 0 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec_run2 | 0 / 0 | 0.100118 / -0.0842071 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0.0835356 / -0.0533026 | 0.017597 / -0.017597 | 0.277948 / 0.301317 | 2.53391 / -0.377997 | 0 / 0 | 0.0844784 / -0.075741 | -0.278329 / 0.278329 | 0.236772 / 0.00603274 | 0.0376121 / -0.0376122 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0.0720199 / -0.0561088 | 0 / -1.11022e-16 | -0.00174701 / 0.301998 | 0.185482 / 0.143079 | 0 / 0 | 0.0717324 / -0.0635787 | 0.0719588 / 0.044901 | 0.0102618 / 0.004275 | 0.104829 / -0.104829 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0.0827853 / -0.0827853 | 0.0111528 / -0.0111528 | 0.720003 / -0.304743 | 0.459052 / -0.0134748 | 0 / 0 | 0.0310751 / -0.0305372 | 0.496679 / -0.37668 | 0.222521 / -0.133943 | -0.0163346 / 0.0163346 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.168104 / 0.181104 | -0.0349703 / 0.0349703 | -0.693835 / 0.693835 | 0.241336 / -0.0362137 | 0 / 0 | 0.0509145 / -0.0298591 | -0.490159 / 0.490159 | 0.173893 / -0.154969 | 0.0582786 / -0.0582787 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -0.196561 / 0.209561 | -0.0446966 / 0.0446966 | 0.214817 / 0.221735 | 0.737191 / -0.39332 | 0 / 0 | -0.0635663 / 0.0640459 | 0.286112 / 0.135119 | -0.152751 / 0.301187 | 0.051072 / -0.049055 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0.134403 / -0.121402 | 2.22045e-16 / 0 | 0.318216 / -0.318216 | 0.339083 / -0.192199 | 0 / 0 | -0.0242347 / 0.0242348 | 0.0637698 / 0.186314 | 0.210791 / -0.203762 | 0.121967 / -0.121967 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | -0.0822715 / 0.0977057 | -1.11022e-16 / 0 | 0.602083 / -0.602083 | 0.962437 / -0.481533 | 0 / 0 | -0.0109536 / 0.0210793 | -0.026972 / 0.0615401 | 0.255327 / -0.240154 | -0.159679 / 0.162133 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0.12559 / -0.12559 | 0.0125928 / -0.0125928 | 0.957208 / -0.500835 | 0.22026 / -0.22026 | 0 / 0 | 0.0214129 / -0.0181629 | 0.161909 / -0.161909 | -0.0268539 / 0.0707085 | -0.068048 / 0.068048 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0.06342 / -0.0634197 | 0 / 0 | 0.516694 / -0.390098 | 0.841087 / -0.510493 | 0 / 0 | 0.0891882 / -0.0772607 | 0.320304 / -0.04728 | 0.480555 / -0.321788 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0.0498586 / -0.048445 | 0 / 0 | 0.530735 / -0.198985 | 0.163121 / 0.012194 | 0 / 0 | -0.043632 / 0.0519985 | 0.00110671 / 0.0168886 | 0.283038 / -0.217262 | 0.163006 / -0.163006 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0.071142 / -0.0711421 | 0 / 0 | -0.242117 / 0.242117 | -0.210921 / 0.213041 | 0 / 0 | -0.0242019 / 0.0269705 | 0.129913 / 0.124831 | 0.0840562 / -0.0176505 | -0.0249851 / 0.024985 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0.00791417 / 0.0195142 | 0 / 2.22045e-16 | -0.0779914 / 0.0779914 | -0.0193105 / 0.0193105 | 0 / 0 | -0.108235 / 0.110837 | -0.211998 / 0.211998 | 0.035875 / -0.0180966 | -0.0771626 / 0.0771625 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.016623 / 0.0166231 | 2.22045e-16 / 0 | 1.03486 / -0.00325043 | 1.02882 / -0.907002 | 0 / 0 | -0.00495598 / 0.0120377 | 0.0786167 / -0.0786167 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0693472 / 0.0967753 | 0 / 0 | 0.390213 / -0.192699 | 0.525026 / -0.180794 | 0 / 0 | 0.0991425 / -0.095142 | -0.227716 / 0.227717 | -0.0780637 / 0.115272 | 0.0163909 / -0.0163368 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0.165558 / -0.165557 | 0.0141078 / -0.0141077 | 0.234473 / -0.234474 | 0.170372 / 0.161022 | 0 / 0 | -0.0297608 / 0.0384154 | 0.294882 / -0.294882 | 0.0530703 / 0.0251114 | 0.0275664 / -0.0275665 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run2 | 0 / 0 | -0.0348972 / 0.0348972 | 0 / 0 | -0.117041 / 0.117041 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run2 | 0 / 0 | 0.0210652 / -0.0210652 | 0 / 0 | 0.0773371 / -0.077337 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run2 | 0 / 0 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0420321 / 0.0420321 | -0.0258383 / 0.0258383 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run2 | 0 / 0 | 0 / 0 | 0.0196414 / -0.0196414 | 0 / 0 | 0.035486 / -0.035486 | 0 / 0 | 0.0370207 / -0.0370208 | 0.0311054 / -0.0311053 | 0.0276246 / -0.0276246 | 0.0255321 / -0.025532 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0102758 / 0.0102758 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0.179502 / 0.000216391 | -0.932201 / 0.932201 | 0 / 0 | -0.0416986 / 0.0464436 | -0.134829 / 0.134829 | 0.15089 / 0.0558685 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.471006 / -0.233214 | 1.07236 / -0.688835 | 0 / 0 | 0.0826615 / -0.0682473 | 0.0255559 / 0.0417311 | -0.0086418 / 0.0126875 | 0.104703 / -0.104703 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.120793 / -0.120793 | -0.1255 / 0.2566 | 0 / 0 | -0.0235732 / 0.0351884 | 0.110058 / -0.110058 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.340384 / 0.340384 | 0.611053 / -0.180172 | 0 / 0 | 0.0415294 / -0.0414383 | -0.122681 / 0.122681 | 0.25585 / -0.10601 | 0.0455796 / -0.0455796 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.046 / -0.067 | 0.046 / -0.067 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.032 / -0.032 | 0.032 / -0.032 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.913544 / -0.000955956 | 0.0265299 / 0.346573 | 0 / 0 | -0.0458427 / 0.0569918 | 0.126644 / -0.126644 | -0.0919946 / 0.0942891 | 0.0327088 / -0.0327088 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0.17199 / 0.120341 | 0.288864 / -0.288864 | 0 / 0 | 0.0172608 / -0.0172608 | -0.192369 / 0.192369 | 0.123815 / -0.0220888 | 0.0829468 / -0.0829468 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedExp | 0 / 0 | 0 / 0 | 0 / 0 | -0.395841 / 0.532136 | 1.96492 / 2.53649 | 0 / 0 | 0.0891246 / 0.144211 | 0.178762 / 0.256134 | -0.0238609 / -0.169417 | -0.171313 / -0.119772 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.379052 / -0.1986 | -0.290923 / 0.290922 | 0 / 0 | -0.0239521 / 0.0312393 | -0.199541 / 0.363199 | 0.351057 / -0.0331679 | 0.0193015 / -0.0193015 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 1.16248 / 0.19506 | 0.742655 / -0.377983 | 0 / 0 | -0.0151869 / 0.0195084 | 0.11797 / -0.11797 | -0.0566519 / 0.133761 | 0.106378 / -0.106378 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.375453 / -0.195735 | 0.795894 / 0.0669946 | 0 / 0 | -0.0820412 / 0.0921325 | 0.34183 / -0.0333621 | 0.0197375 / 0.0373953 | 0.021491 / -0.021491 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.460234 / -0.000562362 | 0.527331 / 0.377909 | 0 / 0 | 0.0312102 / -0.0223589 | -0.360874 / 0.360874 | -0.0770474 / 0.0770474 | -0.0435004 / 0.0435004 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.238503 / 0.451919 | 0.0904805 / 0.807778 | 0 / 0 | 0.0288997 / -0.0250167 | 0.567884 / -0.411216 | 0.401248 / -0.0676272 | 0.0288628 / -0.0288628 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.514783 / -0.198844 | 0.982087 / -0.621258 | 0 / 0 | 0.0465789 / -0.0427083 | -0.0723015 / 0.166118 | 0.0537116 / 0.107151 | -0.0163557 / 0.0163557 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.657201 / -0.198533 | -0.106216 / 0.378011 | 0 / 0 | 0.0274522 / -0.019469 | -0.0624183 / 0.0624183 | 0.140827 / -0.0581586 | -0.0380524 / 0.0380524 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.212919 / 5.81798e-05 | -0.14072 / 0.37796 | 0 / 0 | 0.0913803 / -0.0886321 | 0.120967 / -0.120967 | 0.0151061 / 0.0713395 | -0.0357945 / 0.0357946 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.727524 / 0.195969 | 0.424951 / 0.0834051 | 0 / 0 | -0.0304176 / 0.0359157 | -0.0150979 / 0.0150979 | 0.222831 / -0.21435 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.445 / -0.196847 | -0.035523 / 0.185117 | 0 / 0 | 0.0245045 / -0.0232036 | 0.124878 / -0.00331963 | 0.0665135 / 0.00989573 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.508405 / -0.372536 | 0 / 0 | -0.0185789 / 0.0222792 | -0.111294 / 0.111294 | 0.267332 / -0.160324 | -0.101423 / 0.101423 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.222652 / 0.222652 | 0 / 0 | -0.0781207 / 0.0859961 | 0.106356 / -0.106356 | 0.187459 / -0.0200141 | 0.0665016 / -0.0665016 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_0_run2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0106434 / 0.0106434 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |
 | gamma_stat_CCSR1_bin_0 | 0 / 0 | 3.67135e-06 / -3.67135e-06 | 0 / 0 | 0.000170984 / -0.000170984 | 1.11553e-05 / -1.11553e-05 | 3.53735e-06 / -3.53735e-06 | 3.20102e-07 / -3.20102e-07 | 1.27184e-06 / -1.27184e-06 | 0.0103826 / -0.0103826 | 0.0112603 / -0.0112603 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_1 | 0 / 0 | 2.16772e-06 / -2.16772e-06 | 0.000755148 / -0.000755148 | 0.000100956 / -0.000100956 | 6.58655e-06 / -6.58655e-06 | 2.0886e-06 / -2.0886e-06 | 0.000264701 / -0.000264701 | 7.50948e-07 / -7.50948e-07 | 0.000837684 / -0.000837684 | 0.00334313 / -0.00334313 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_2 | 0 / 0 | 3.39732e-06 / -3.39732e-06 | 0.000305328 / -0.000305328 | 0.000158222 / -0.000158222 | 1.03226e-05 / -1.03226e-05 | 3.27333e-06 / -3.27333e-06 | 2.9621e-07 / -2.9621e-07 | 0.00558663 / -0.00558663 | 0.00590958 / -0.00590958 | 0.0120686 / -0.0120686 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_3 | 0 / 0 | 2.58496e-06 / -2.58496e-06 | 0.000434562 / -0.000434562 | 0.000120388 / -0.000120388 | 7.85432e-06 / -7.85432e-06 | 2.49062e-06 / -2.49062e-06 | 0.0143102 / -0.0143102 | 8.95489e-07 / -8.95489e-07 | 0.00153355 / -0.00153355 | 0.0359287 / -0.0359287 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_4 | 0 / 0 | 1.3426e-06 / -1.3426e-06 | 0.000429225 / -0.000429225 | 6.25283e-05 / -6.25283e-05 | 4.07946e-06 / -4.07946e-06 | 1.2936e-06 / -1.2936e-06 | 0.00734944 / -0.00734944 | 0.00517177 / -0.00517177 | 0.00695958 / -0.00695958 | 0.0168365 / -0.0168365 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_5 | 0 / 0 | 1.07951e-06 / -1.07951e-06 | 0.000273185 / -0.000273185 | 5.02756e-05 / -5.02756e-05 | 3.28007e-06 / -3.28007e-06 | 1.04011e-06 / -1.04011e-06 | 0.0113489 / -0.0113489 | 0.00994752 / -0.00994752 | 0.000480887 / -0.000480887 | 0.0257062 / -0.0257062 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_6 | 0 / 0 | 1.8576e-06 / -1.8576e-06 | 0.00100736 / -0.00100736 | 8.65131e-05 / -8.65131e-05 | 5.64426e-06 / -5.64426e-06 | 1.7898e-06 / -1.7898e-06 | 0.0340001 / -0.0340001 | 6.43515e-07 / -6.43515e-07 | 0.0877559 / -0.0877559 | 0.0700536 / -0.0700536 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_7 | 0 / 0 | 1.54651e-06 / -1.54651e-06 | 0.00115246 / -0.00115246 | 7.20249e-05 / -7.20249e-05 | 4.69903e-06 / -4.69903e-06 | 1.49007e-06 / -1.49007e-06 | 0.0411448 / -0.0411448 | 0.147534 / -0.147534 | 0.0522947 / -0.0522947 | 0.0568408 / -0.0568408 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_8 | 0 / 0 | 7.6667e-07 / -7.6667e-07 | 0.00167619 / -0.00167619 | 3.57058e-05 / -3.57058e-05 | 2.3295e-06 / -2.3295e-06 | 7.38689e-07 / -7.38689e-07 | 0.0377741 / -0.0377741 | 2.65592e-07 / -2.65592e-07 | 0.00203291 / -0.00203291 | 0.0101295 / -0.0101295 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_9 | 0 / 0 | 0.00473033 / -0.00473033 | 0.00360851 / -0.00360851 | 6.61462e-05 / -6.61462e-05 | 4.31549e-06 / -4.31549e-06 | 1.36845e-06 / -1.36845e-06 | 0.0304967 / -0.0304967 | 0.0557745 / -0.0557745 | 1.84305e-07 / -1.84305e-07 | 0.0144341 / -0.0144341 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_10 | 0 / 0 | 0.0194481 / -0.0194481 | 0.00452435 / -0.00452435 | 3.72501e-05 / -3.72501e-05 | 2.43026e-06 / -2.43026e-06 | 7.70639e-07 / -7.70639e-07 | 0.0151873 / -0.0151873 | 0.00385563 / -0.00385563 | 1.03791e-07 / -1.03791e-07 | 0.000821482 / -0.000821482 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_11 | 0 / 0 | 0.00959363 / -0.00959363 | 0.00641372 / -0.00641372 | 3.3168e-05 / -3.3168e-05 | 2.16394e-06 / -2.16394e-06 | 6.86187e-07 / -6.86187e-07 | 0.00625006 / -0.00625006 | 0.00239699 / -0.00239699 | 0.00582339 / -0.00582339 | 0.00195109 / -0.00195109 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_12 | 0 / 0 | 0.0114053 / -0.0114053 | 0.00668773 / -0.00668773 | 2.10219e-05 / -2.10219e-05 | 1.37151e-06 / -1.37151e-06 | 4.34907e-07 / -4.34907e-07 | 0.00138349 / -0.00138349 | 1.56369e-07 / -1.56369e-07 | 5.8574e-08 / -5.8574e-08 | 6.7525e-08 / -6.7525e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_13 | 0 / 0 | 0.00500237 / -0.00500237 | 0.0087234 / -0.0087234 | 1.57195e-05 / -1.57195e-05 | 1.02557e-06 / -1.02557e-06 | 3.25208e-07 / -3.25208e-07 | 0.000492446 / -0.000492446 | 1.16927e-07 / -1.16927e-07 | 4.37997e-08 / -4.37997e-08 | 0.000658955 / -0.000658955 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_14 | 0 / 0 | 0.0129916 / -0.0129916 | 0.0100553 / -0.0100553 | 0.0525329 / -0.0525329 | 0.0200113 / -0.0200113 | 2.95992e-07 / -2.95992e-07 | 2.67849e-08 / -2.67849e-08 | 0.00200024 / -0.00200024 | 0.00013983 / -0.00013983 | 4.59567e-08 / -4.59567e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_15 | 0 / 0 | 0.00969539 / -0.00969539 | 0.0121732 / -0.0121732 | 1.90358e-05 / -1.90358e-05 | 1.24193e-06 / -1.24193e-06 | 3.93818e-07 / -3.93818e-07 | 3.56374e-08 / -3.56374e-08 | 1.41595e-07 / -1.41595e-07 | 0.00240749 / -0.00240749 | 0.00387745 / -0.00387745 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_16 | 0 / 0 | 0.00734913 / -0.00734913 | 0.00949283 / -0.00949283 | 1.69911e-05 / -1.69911e-05 | 0.0390838 / -0.0390838 | 3.51516e-07 / -3.51516e-07 | 3.18094e-08 / -3.18094e-08 | 1.26386e-07 / -1.26386e-07 | 4.73428e-08 / -4.73428e-08 | 5.45775e-08 / -5.45775e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_17 | 0 / 0 | 1.37456e-06 / -1.37456e-06 | 0.0189021 / -0.0189021 | 6.40167e-05 / -6.40167e-05 | 4.17656e-06 / -4.17656e-06 | 0.236872 / -0.236872 | 1.19847e-07 / -1.19847e-07 | 4.76179e-07 / -4.76179e-07 | 0.0231775 / -0.0231775 | 0.00113569 / -0.00113569 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_18 | 0 / 0 | 0.00380014 / -0.00380014 | 0.00358566 / -0.00358566 | 3.55853e-05 / -3.55853e-05 | 2.32165e-06 / -2.32165e-06 | 7.36198e-07 / -7.36198e-07 | 6.662e-08 / -6.662e-08 | 2.64696e-07 / -2.64696e-07 | 0.000152957 / -0.000152957 | 4.96528e-05 / -4.96528e-05 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_19 | 0 / 0 | 1.70152e-06 / -1.70152e-06 | 0.00291245 / -0.00291245 | 7.92438e-05 / -7.92438e-05 | 5.17e-06 / -5.17e-06 | 1.63941e-06 / -1.63941e-06 | 0.00252018 / -0.00252018 | 0.0140716 / -0.0140716 | 2.20799e-07 / -2.20799e-07 | 2.54541e-07 / -2.54541e-07 | 0 / 0 | 0 / 0 |
