 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0306888 / 0.039924 | -0.0224761 / 0.0224761 | 0.0377416 / 0.0880974 | -0.0945954 / 0.0945954 | 0 / 0 | -0.0257504 / 0.0279272 | 0.0332262 / -0.0162987 | 0.0711925 / -0.00207393 | 0.104257 / -0.104233 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -0.0140465 / 0.0264138 | -0.0254492 / 0.0254492 | -0.108924 / 0.127478 | -0.23701 / 0.23701 | 0 / 0 | 0.0651092 / -0.0637584 | -0.0409441 / 0.0612102 | 0.153626 / -0.118813 | -0.0422596 / 0.0486622 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | -0.00865124 / 0.0102297 | 0 / 0 | -0.0800028 / 0.0964769 | -0.0402744 / 0.0418923 | 0 / 0 | -0.086537 / 0.0867553 | 0.0375854 / 0.00842989 | 0.0185058 / -0.00718077 | 0.0107706 / -0.0057952 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0.0370003 / -0.0370004 | 2.22045e-16 / 2.22045e-16 | -0.0584045 / 0.0950102 | -0.0910922 / 0.0910922 | 0 / 0 | 0.0184287 / -0.0170353 | 0.101229 / -0.096389 | -0.0330235 / 0.0504766 | -0.0126742 / 0.0165939 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0.0225032 / -0.0225031 | 0 / 0 | -0.171786 / 0.17342 | 0.0198094 / -0.0145076 | 0 / 0 | -0.0448408 / 0.0455702 | -0.0573939 / 0.0683912 | -0.00700005 / 0.0222362 | 0.0375041 / -0.0365482 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0.0328384 / -0.0328038 | 0 / 0 | 0.61335 / -0.53944 | 0 / 0 | 0 / 0 | -0.0353688 / 0.0357923 | 0.064635 / -0.0424467 | 0.0333682 / -0.0286345 | 0.011371 / -0.0113711 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.0328116 / -0.0328116 | 0 / 0 | -0.151836 / 0.203686 | 0.1596 / -0.1596 | 0 / 0 | 0.0528204 / -0.0526145 | 0.0736941 / -0.0644363 | -0.0717236 / 0.0984127 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0168579 / 0.0180688 | 0 / 0 | -0.254545 / 0.279172 | 0.255269 / -0.240114 | 0 / 0 | -0.0174329 / 0.0191223 | 0.09167 / -0.0847444 | 0.1837 / -0.136267 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run2 | 0 / 0 | -0.0395997 / 0.0395997 | 0 / 0 | -0.0774802 / 0.0774802 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run2 | 0 / 0 | 0.0291383 / -0.0291383 | 0 / 0 | 0.0575549 / -0.0575549 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run2 | 0 / 0 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.046254 / 0.046254 | -0.0240302 / 0.0240302 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | -0.0108435 / 0.0108434 | 0.407936 / -0.316226 | -0.0234613 / 0.0234613 | 0 / 0 | -0.0214992 / 0.0233529 | -0.0538341 / 0.0647306 | -0.0193446 / 0.0262543 | -0.0374898 / 0.0467621 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedExp | 0 / 0 | 0 / 0 | -0.0130341 / 0.014895 | 0.0590114 / 0.0649662 | -0.00616827 / -0.0484182 | 0 / 0 | -0.057899 / 0.0189846 | -0.15344 / -0.0339992 | -0.0333069 / -0.11328 | -0.143669 / -0.0584225 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 0.0159541 / -0.0159541 | 0.213332 / -0.131245 | -0.0917082 / 0.0917083 | 0 / 0 | -4.44089e-16 / -2.22045e-16 | -0.0169784 / 0.0252481 | 0.0802478 / -0.0528339 | 0.0382098 / -0.0267215 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run2 | 0 / 0 | 0 / 0 | 0.0194969 / -0.0194969 | 0 / 0 | 0.0359784 / -0.0359784 | 0 / 0 | 0.036541 / -0.036541 | 0.0348627 / -0.0348627 | 0.0281411 / -0.0281411 | 0.0229336 / -0.0229337 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition | 0 / 0 | 0 / 0 | 0 / 0 | -0.107332 / 0.127671 | 0.035159 / -0.016172 | 0 / 0 | 4.44089e-16 / 0 | -0.00159875 / 0.0102748 | 0.0202317 / 0.00895182 | 0.0532636 / -0.0529083 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.24344 / 0.266151 | -0.123058 / 0.123058 | 0 / 0 | 0.0756964 / -0.0725042 | -0.0320805 / 0.0446361 | 0.0935004 / -0.071976 | 0.0134916 / -0.0104419 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_Modelling | 0 / 0 | 0 / 0 | 0 / 0 | 0.0581608 / -0.0263276 | 0.0364524 / -0.0164644 | 0 / 0 | 0.0269029 / -0.0236294 | -0.0404281 / 0.0536941 | 0.154493 / -0.0970924 | 0.0384568 / -0.0293417 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.011005 / 0.0315277 | 0.0328791 / -0.0328791 | 0 / 0 | -0.0116245 / 0.0138966 | 0.030948 / -0.00904266 | -0.0591142 / 0.0876927 | 0.0173005 / -0.0154994 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.112245 / -0.0522324 | -0.0171876 / 0.0171876 | 0 / 0 | -0.0227325 / 0.0254859 | 0 / 0 | -0.0320928 / 0.0565707 | -0.0403566 / 0.0436616 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | -0.243189 / 0.243189 | 0.0190851 / -0.0190851 | 0 / 0 | 0 / 0 | -0.105941 / 0.114668 | 0.147155 / -0.122456 | 0.0267934 / -0.0168445 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.13177 / 0.14392 | 0.142445 / -0.142445 | 0 / 0 | -0.00836051 / 0.0101033 | -0.0401915 / 0.0446824 | 0.00323918 / 0.021065 | 0.0296128 / -0.0129892 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | -0.157299 / 0.168324 | 0.118642 / -0.118642 | 0 / 0 | -0.0158206 / 0.0161517 | 0.0416958 / -0.0323117 | 0.0157124 / 0.00982821 | 0.0432568 / -0.0417284 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0 / 6.66134e-16 | 0.252409 / -0.134178 | 0.0300875 / -0.0300875 | 0 / 0 | 0 / 8.88178e-16 | 0.131924 / -0.117756 | 0.0615733 / 0.00875503 | -0.0388065 / 0.0495592 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.0608452 / -0.0343945 | -0.0458435 / 0.0458435 | 0 / 0 | -0.0127768 / 0.0156519 | 0.0448387 / -0.0166472 | -0.13653 / 0.160206 | 0.0180389 / -0.0163121 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.22997 / -0.113997 | 0.0751778 / -0.0432522 | 0 / 0 | 0.0204511 / -0.0204512 | 0.0731646 / -0.0629685 | -0.0256283 / 0.0282872 | 0.049792 / -0.0470667 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | 0 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.046 / -0.067 | 0.046 / -0.067 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.032 / -0.032 | 0.032 / -0.032 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.0639199 / 0.0298745 | 0 / 0 | 0 / 0 | -0.0144203 / 0.0144422 | 0.0741539 / -0.0612997 | 0.0236662 / -0.00288235 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | -0.104449 / 0.132717 | -0.0855769 / 0.0855769 | 0 / 0 | 4.44089e-16 / 6.66134e-16 | 0.0199749 / 0.0130345 | 0 / 0 | 0.0108238 / -0.00531644 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | 0 / 0 | 0.232302 / -0.147825 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0690848 / -0.0681505 | 0.119572 / -0.0959487 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.202151 / -0.0791925 | 0.0496258 / -0.0413857 | 0 / 0 | 0.030516 / -0.03031 | -0.0712062 / 0.0841362 | 0.062818 / -0.0253394 | -0.0177014 / 0.0182427 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | -0.155275 / 0.202666 | 0 / 0 | 0 / 0 | 4.44089e-16 / 0 | 0.032491 / -0.0312003 | 0.119927 / -0.0770255 | 0.0361057 / -0.0213508 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.258625 / -0.143725 | 0.0503603 / -0.0503603 | 0 / 0 | 0.0198975 / -0.0178015 | 0.042325 / -0.0359664 | 0.0223318 / -0.0223318 | 0.0214493 / -0.0129814 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0166903 / 0.112246 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0404811 / -0.0187786 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.174509 / -0.00584118 | 0.0189323 / -0.0189323 | 0 / 0 | -0.0140378 / 0.014907 | -0.02835 / 0.0389132 | 0.054443 / -0.0242162 | -0.028158 / 0.0288159 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0880146 / 0.0880145 | 0.0793202 / -0.0793202 | 0 / 0 | -0.0188413 / 0.0188414 | -0.0499007 / 0.051101 | -0.017375 / 0.017375 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.146715 / -0.123142 | 0.0267966 / -0.0267966 | 0 / 0 | 0.070981 / -0.0697886 | 0.0649914 / -0.0638282 | 0.0471357 / -0.0402348 | -0.0220732 / 0.0225253 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0374506 / 0.118496 | 0.102509 / -0.102509 | 0 / 0 | 4.44089e-16 / 6.66134e-16 | 0.0309941 / -0.027375 | 0.108249 / -0.0606999 | -0.00337782 / 0.0125415 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.152507 / -0.0471621 | -0.0810512 / 0.0831357 | 0 / 0 | -0.0317486 / 0.0318612 | 0.0725326 / -0.0584788 | 0.0433465 / -0.0424132 | 0.0193145 / -0.0193145 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.230527 / -0.181466 | 0.0317185 / -0.0317185 | 0 / 0 | 6.66134e-16 / -4.44089e-16 | -0.014611 / 0.0255451 | 0.146805 / -0.129014 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0.166377 / -0.102369 | 0 / 0 | 0 / 0 | 0.0434506 / -0.0434506 | -0.0518118 / 0.0593269 | -0.0264521 / 0.0512415 | -0.0593603 / 0.0732426 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0281452 / 0.00993074 | 0.143093 / -0.143093 | 0 / 0 | 0.020042 / -0.0193421 | 0.0744052 / -0.0673417 | 0.0639529 / -0.0521217 | -0.074436 / 0.0787257 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |
 | gamma_stat_CCSR2_bin_0 | 0 / 0 | 6.257e-07 / -6.257e-07 | 0.000399707 / -0.000399707 | 1.39925e-05 / -1.39925e-05 | 4.06684e-07 / -4.06684e-07 | 1.93059e-06 / -1.93059e-06 | 0.0033387 / -0.0033387 | 0.000882869 / -0.000882869 | 0.000158172 / -0.000158172 | 0.00206181 / -0.00206181 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_1 | 0 / 0 | 5.44433e-07 / -5.44433e-07 | 0.000240712 / -0.000240712 | 1.21752e-05 / -1.21752e-05 | 3.53863e-07 / -3.53863e-07 | 1.67984e-06 / -1.67984e-06 | 0.00206025 / -0.00206025 | 0.00310475 / -0.00310475 | 0.00532214 / -0.00532214 | 0.00808098 / -0.00808098 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_2 | 0 / 0 | 0.00371342 / -0.00371342 | 0.000692365 / -0.000692365 | 1.9345e-05 / -1.9345e-05 | 5.6225e-07 / -5.6225e-07 | 2.66909e-06 / -2.66909e-06 | 0.00111508 / -0.00111508 | 0.000547551 / -0.000547551 | 0.0204138 / -0.0204138 | 0.00860906 / -0.00860906 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_3 | 0 / 0 | 5.16647e-07 / -5.16647e-07 | 0.000399642 / -0.000399642 | 1.15538e-05 / -1.15538e-05 | 3.35803e-07 / -3.35803e-07 | 1.59411e-06 / -1.59411e-06 | 0.00663007 / -0.00663007 | 0.0130255 / -0.0130255 | 0.0158531 / -0.0158531 | 0.0115524 / -0.0115524 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_4 | 0 / 0 | 0.00660753 / -0.00660753 | 0.000567346 / -0.000567346 | 1.11399e-05 / -1.11399e-05 | 3.23775e-07 / -3.23775e-07 | 1.53701e-06 / -1.53701e-06 | 0.00587188 / -0.00587188 | 0.000522404 / -0.000522404 | 0.013084 / -0.013084 | 0.0231469 / -0.0231469 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_5 | 0 / 0 | 2.39521e-07 / -2.39521e-07 | 0.000328914 / -0.000328914 | 5.35641e-06 / -5.35641e-06 | 1.55681e-07 / -1.55681e-07 | 7.39039e-07 / -7.39039e-07 | 0.00941135 / -0.00941135 | 0.00578416 / -0.00578416 | 0.00581011 / -0.00581011 | 0.0282909 / -0.0282909 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_6 | 0 / 0 | 2.22187e-07 / -2.22187e-07 | 0.000486663 / -0.000486663 | 4.96877e-06 / -4.96877e-06 | 1.44414e-07 / -1.44414e-07 | 6.85555e-07 / -6.85555e-07 | 0.0123614 / -0.0123614 | 0.0155705 / -0.0155705 | 0.00832945 / -0.00832945 | 0.0265141 / -0.0265141 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_7 | 0 / 0 | 0.0020016 / -0.0020016 | 0.000727067 / -0.000727067 | 0.0243377 / -0.0243377 | 0.0071984 / -0.0071984 | 6.22976e-07 / -6.22976e-07 | 0.0236663 / -0.0236663 | 0.0184286 / -0.0184286 | 0.0092331 / -0.0092331 | 0.0274675 / -0.0274675 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_8 | 0 / 0 | 0.00660042 / -0.00660042 | 0.00141635 / -0.00141635 | 5.12737e-06 / -5.12737e-06 | 1.49024e-07 / -1.49024e-07 | 7.07438e-07 / -7.07438e-07 | 0.0272085 / -0.0272085 | 0.0231308 / -0.0231308 | 0.00630151 / -0.00630151 | 0.0123937 / -0.0123937 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_9 | 0 / 0 | 0.00378289 / -0.00378289 | 0.00302432 / -0.00302432 | 0.00861679 / -0.00861679 | 0.0077789 / -0.0077789 | 7.98811e-07 / -7.98811e-07 | 0.0260646 / -0.0260646 | 0.0173932 / -0.0173932 | 0.0140252 / -0.0140252 | 0.00518741 / -0.00518741 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_10 | 0 / 0 | 0.0130218 / -0.0130218 | 0.0048612 / -0.0048612 | 0.00836749 / -0.00836749 | 1.88348e-07 / -1.88348e-07 | 8.94116e-07 / -8.94116e-07 | 0.0166026 / -0.0166026 | 0.0175801 / -0.0175801 | 0.0157408 / -0.0157408 | 0.00162782 / -0.00162782 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_11 | 0 / 0 | 0.0158329 / -0.0158329 | 0.00780441 / -0.00780441 | 5.561e-06 / -5.561e-06 | 0.00497026 / -0.00497026 | 7.67267e-07 / -7.67267e-07 | 0.00692293 / -0.00692293 | 0.00432513 / -0.00432513 | 0.00631524 / -0.00631524 | 0.000274617 / -0.000274617 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_15 | 0 / 0 | 0.00725253 / -0.00725253 | 0.0114716 / -0.0114716 | 0.0109121 / -0.0109121 | 0.0110192 / -0.0110192 | 3.32827e-07 / -3.32827e-07 | 6.0022e-05 / -6.0022e-05 | 0.00132273 / -0.00132273 | 0.00260045 / -0.00260045 | 0.000505857 / -0.000505857 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_17 | 0 / 0 | 0.000347688 / -0.000347688 | 0.00405356 / -0.00405356 | 2.1454e-06 / -2.1454e-06 | 0.00299631 / -0.00299631 | 2.96008e-07 / -2.96008e-07 | 0.000276475 / -0.000276475 | 1.94069e-05 / -1.94069e-05 | 0.000924701 / -0.000924701 | 1.25776e-08 / -1.25776e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_18 | 0 / 0 | 0.00129387 / -0.00129387 | 0.00522505 / -0.00522505 | 5.86417e-06 / -5.86417e-06 | 1.70438e-07 / -1.70438e-07 | 8.09095e-07 / -8.09095e-07 | 1.84852e-08 / -1.84853e-08 | 0.00235594 / -0.00235594 | 0.00266969 / -0.00266969 | 0.000373692 / -0.000373692 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_19 | 0 / 0 | 7.23829e-07 / -7.23829e-07 | 0.00451779 / -0.00451779 | 1.6187e-05 / -1.6187e-05 | 0.0152878 / -0.0152878 | 2.23337e-06 / -2.23337e-06 | 0.000158721 / -0.000158721 | 0.00964891 / -0.00964891 | 0.0192078 / -0.0192078 | 0.00074271 / -0.00074271 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_20 | 0 / 0 | 9.13874e-07 / -9.13874e-07 | 0.00207451 / -0.00207451 | 0.0388628 / -0.0388628 | 5.93988e-07 / -5.93988e-07 | 2.81975e-06 / -2.81975e-06 | 0.000945775 / -0.000945775 | 0.000135372 / -0.000135372 | 0.0173801 / -0.0173801 | 0.0110343 / -0.0110343 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_21 | 0 / 0 | 8.17447e-07 / -8.17447e-07 | 0.00110388 / -0.00110388 | 1.82806e-05 / -1.82806e-05 | 5.31313e-07 / -5.31313e-07 | 2.52222e-06 / -2.52222e-06 | 9.8828e-05 / -9.8828e-05 | 0.0104448 / -0.0104448 | 0.0268066 / -0.0268066 | 0.000252914 / -0.000252914 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_22 | 0 / 0 | 9.0438e-07 / -9.0438e-07 | 0.000521947 / -0.000521947 | 2.02247e-05 / -2.02247e-05 | 5.87817e-07 / -5.87817e-07 | 2.79045e-06 / -2.79045e-06 | 3.24585e-05 / -3.24585e-05 | 0.0109925 / -0.0109925 | 0.00862194 / -0.00862194 | 0.000793509 / -0.000793509 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_23 | 0 / 0 | 8.83365e-07 / -8.83365e-07 | 0.000395954 / -0.000395954 | 1.97547e-05 / -1.97547e-05 | 5.74158e-07 / -5.74158e-07 | 2.72561e-06 / -2.72561e-06 | 6.45214e-05 / -6.45214e-05 | 0.00905107 / -0.00905107 | 0.0243936 / -0.0243936 | 8.24029e-05 / -8.24029e-05 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_24 | 0 / 0 | 7.88529e-07 / -7.88529e-07 | 0.000249191 / -0.000249191 | 1.76339e-05 / -1.76339e-05 | 5.12518e-07 / -5.12518e-07 | 0.455855 / -0.455855 | 0.000102076 / -0.000102076 | 0.007716 / -0.007716 | 0.0170242 / -0.0170242 | 1.0338e-07 / -1.0338e-07 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_bin_25 | 0 / 0 | 1.20533e-06 / -1.20533e-06 | 0.000216878 / -0.000216878 | 2.69549e-05 / -2.69549e-05 | 7.83426e-07 / -7.83426e-07 | 3.71904e-06 / -3.71904e-06 | 8.6502e-05 / -8.6502e-05 | 7.452e-08 / -7.452e-08 | 0.00144895 / -0.00144895 | 5.56997e-05 / -5.56997e-05 | 0 / 0 | 0 / 0 |
