 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_Flavor_Composition | 0 / 0 | 0.0418794 / -0.0418794 | 0.055528 / -0.055528 | -0.0989092 / 0.0989091 | 0.110319 / -0.0774466 | 0 / 0 | 0 / 0 | -0.0190852 / 0.0288864 | 0.153749 / -0.142119 | 0.470109 / -0.0933386 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_Modelling | 0 / 0 | 0.0289197 / -0.0289197 | 0.0428541 / -0.0428541 | -0.0398033 / 0.0398033 | 0.123758 / -0.0812917 | 0 / 0 | 0.0128342 / -0.0120699 | -0.0279428 / 0.0301891 | 0.0704997 / -0.0552959 | 0.430556 / -0.0589552 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0.0169768 / -0.0169768 | -0.0102672 / 0.0102672 | -0.0506342 / 0.0506342 | 0.0867901 / -0.0594687 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0.0304865 / -0.0234779 | 0.0712615 / -0.0559106 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec_run3 | 0 / 0 | -0.0853063 / 0.0853063 | -0.0921178 / 0.0921178 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0.0339846 / -0.0339847 | 0.0234743 / -0.0208 | -0.039558 / 0.0480383 | 0.0757568 / -0.0111518 | 0 / 0 | 0.027687 / -0.0262079 | 0.0184741 / 0.00736381 | 0.144393 / -0.0521353 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_0p2_PreRec | 0 / 0 | 0.0832904 / -0.0832905 | 0.0678417 / -0.0597563 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_FCal_MC23_NonClosure_PreRec | 0 / 0 | 0.027434 / -0.027434 | 0.0347754 / -0.0347754 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0161458 / 0.0161457 | -0.101937 / 0.118794 | -0.131286 / 0.134991 | -0.195626 / 0.218709 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0.0118659 / 0.0113183 | -0.33381 / 0.402894 | 0.0185793 / -0.0185794 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -0.0134309 / 0.0134309 | -0.171593 / 0.18102 | -0.199889 / 0.211756 | -0.118254 / 0.158196 | 0 / 0 | -0.0395553 / 0.0412818 | 0.0725996 / -0.0446196 | -0.45814 / 0.532534 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run3 | 0 / 0 | 0.0178403 / -0.0178403 | 0 / 0 | 0.0418236 / -0.0418236 | 0 / 0 | 0 / 0 | 0.0391528 / -0.0391528 | 0.0487401 / -0.0487401 | 0.0216299 / -0.0216299 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run3 | 0 / 0 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0303268 / 0.0303268 | -0.0293485 / 0.0293485 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 2.22045e-16 / 0 | -0.0710065 / 0.0710064 | 0.0283234 / -0.00145179 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0.0539264 / -0.037674 | 0.043047 / -0.00654935 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 2.22045e-16 / -2.22045e-16 | -0.0498289 / 0.0498289 | 0.034988 / -0.00766759 | 0 / 0 | -1.11022e-16 / 0 | 0.0123222 / -0.00531952 | 0.0124229 / -0.00837951 | 0.0127812 / -0.0127813 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | -3.33067e-16 / -4.44089e-16 | 0.0731975 / -0.0731974 | 0.0400278 / -0.0400277 | 0 / 0 | 0 / 0 | -0.0166893 / 0.0166892 | 0 / 0 | 0.221002 / -0.221002 | -0.0271596 / 0.0271595 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 4.44089e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0.0200013 / -0.0200013 | 0.0449224 / -0.0449224 | 0.0263347 / -0.0263347 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | -0.0149431 / 0.0149431 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0.0157744 / -0.0157744 | 0.0102599 / -0.0102599 | 0.0120758 / 0.0147978 | 0 / 0 | 0 / 0 | 0.0103447 / -0.0103446 | 0.0322202 / -0.0205567 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0.0124008 / -0.0124008 | 0.0103001 / -0.0103001 | -0.0124367 / 0.0124367 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0244991 / 0.0361629 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | -0.0157744 / 0.0157744 | -0.0103001 / 0.0103001 | -0.023563 / 0.0235631 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | -0.0124008 / 0.0124008 | 0.0183224 / -0.0183224 | 0.0124367 / -0.0124367 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0.0113849 / -0.0113849 | 0.0103001 / -0.0103001 | 0.0114774 / -0.0114774 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0143674 / -0.00270434 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0.0113849 / -0.0113849 | 0 / 0 | 0.0235631 / -0.023563 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0145612 / -0.00289768 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0.0569712 / -0.0545044 | 0.0925138 / -0.0925138 | 0.0609487 / -0.0435217 | 0 / 0 | 0.0186089 / -0.018609 | -0.0907572 / 0.100082 | 0.238233 / -0.197672 | 0.0181857 / -0.0164835 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0.0195157 / -0.0195156 | 0.164537 / -0.164497 | 0.19874 / -0.197338 | 0 / 0 | 0.0172216 / -0.0168037 | 0 / 0 | 0.190066 / -0.190066 | -0.0198704 / 0.0198704 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -0.153967 / 0.154872 | -0.0149892 / 0.0185726 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0.0469501 / -0.0405399 | -0.130019 / 0.13002 | 0.0165641 / -0.0165641 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0.101889 / -0.101889 | 0.0243879 / -0.0243879 | -0.043789 / 0.0815993 | 0 / 0 | -0.0266632 / 0.0266749 | -0.0274374 / 0.0274374 | 0.227253 / -0.178133 | -0.0192254 / 0.0192255 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0.137274 / -0.135714 | 0.12728 / -0.12728 | 0.144962 / -0.142648 | 0 / 0 | 0.014318 / -0.014318 | 0.0479731 / -0.0479731 | 0.211483 / -0.211483 | 0.0115198 / -0.0115198 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0.0720691 / -0.0720691 | 0 / 0 | 0.0157146 / 0.0260896 | 0 / 0 | 0 / 2.22045e-16 | -0.049253 / 0.0492529 | 0.0791847 / -0.0343369 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0.109721 / -0.106271 | 0.139738 / -0.138809 | 0.0639034 / -0.0421303 | 0 / 0 | 0.015534 / -0.0155326 | 0.014239 / -0.014239 | 0.176086 / -0.140131 | -0.0336967 / 0.0336966 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | -0.118082 / 0.118082 | -0.065161 / 0.0651609 | -0.0496469 / 0.0914917 | 0 / 0 | -0.036737 / 0.0376619 | -0.049636 / 0.0687118 | -0.0957306 / 0.139947 | -0.0416159 / 0.0416159 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0110941 / 0.0110941 | -0.0579766 / 0.0579766 | 0.0549025 / -0.0320819 | 0 / 0 | 0.0152187 / -0.0152187 | 0.0423586 / -0.0423586 | -0.0480512 / 0.0480511 | 0.0207623 / -0.0207623 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0153255 / -0.0153256 | 0.058162 / -0.0536101 | 0.0109261 / 0.0113847 | 0 / 0 | 0.0198322 / -0.0198228 | 0.127239 / -0.127239 | 0.083007 / -0.0478228 | 0.0209414 / -0.0209414 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0838845 / 0.0873189 | -0.122662 / 0.122662 | -0.018768 / 0.0649137 | 0 / 0 | -0.0148047 / 0.0157434 | -0.0859494 / 0.104991 | -0.153028 / 0.188515 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_0_run3 | 0 / 0 | 0 / 0 | -0.032312 / 0.032312 | 0 / 0 | -0.0805547 / 0.0805547 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0382635 / 0.0382636 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0594092 / 0.0594092 | 0 / 0 | -0.127605 / 0.127605 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0656901 / 0.0656901 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0.0160525 / -0.0160525 | 0 / 0 | 0.0346044 / -0.0346044 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0174142 / -0.0174142 | 0 / 0 | 0 / 0 |
 | PDF90408_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0165017 / 0.0165017 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90409_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0148698 / 0.0148698 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90410_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0151283 / -0.0151283 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0208151 / 0.0208151 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0282658 / -0.0282658 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90418_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0140084 / 0.0140084 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90421_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0139719 / 0.0139719 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90422_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0120974 / -0.0120974 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90423_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.011438 / -0.011438 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0124004 / -0.0124004 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.046 / -0.067 | 0.046 / -0.067 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.032 / -0.032 | 0.032 / -0.032 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | -0.0114769 / 0.0114769 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0195154 / 0.0195154 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0103001 / 0.0103001 | 0.0124367 / -0.0124367 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0146041 / -0.00294119 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0331697 / -0.0331697 | -0.0531158 / 0.0531159 | 0 / 0 | 0 / 0 | 0.0102442 / -0.0102442 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0331697 / -0.0331697 | -0.0151158 / 0.0151158 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0415115 / 0.0415116 | 4.44089e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0235631 / -0.023563 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.010518 / 0.010518 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0124367 / -0.0124367 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0143845 / -0.00272141 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0124367 / -0.0124367 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0532847 / -0.0416227 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0419894 / -0.0151158 | 0 / 0 | -1.11022e-16 / -3.33067e-16 | 0 / 0 | 0.0362005 / -0.0362005 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0114774 / -0.0114774 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0143597 / -0.00269662 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_ttBBSR3_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zBBSR3_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wBBSR3_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 |
 | dmu_biasBBSR3_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_0 | 0 / 0 | 0.00045043 / -0.00045043 | 0 / 0 | 0.0222726 / -0.0222726 | 4.88942e-05 / -4.88942e-05 | 4.94464e-07 / -4.94464e-07 | 0.00109178 / -0.00109178 | 0.014127 / -0.014127 | 0.000564933 / -0.000564933 | 0.0111026 / -0.0111026 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_1 | 0 / 0 | 0.000417414 / -0.000417414 | 0.0057069 / -0.0057069 | 2.36736e-07 / -2.36736e-07 | 4.01639e-05 / -4.01639e-05 | 4.06174e-07 / -4.06174e-07 | 0.00648123 / -0.00648123 | 3.9853e-05 / -3.9853e-05 | 0.0431418 / -0.0431418 | 0.0132517 / -0.0132517 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_2 | 0 / 0 | 0.000726857 / -0.000726857 | 0 / 0 | 0.0159454 / -0.0159454 | 2.83677e-05 / -2.83677e-05 | 2.8688e-07 / -2.8688e-07 | 0.00746245 / -0.00746245 | 0.00620975 / -0.00620975 | 0.0699444 / -0.0699444 | 0.0136514 / -0.0136514 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_3 | 0 / 0 | 0.000867821 / -0.000867821 | 0 / 0 | 0.0111369 / -0.0111369 | 0.000546566 / -0.000546566 | 2.07927e-07 / -2.07927e-07 | 0.00979278 / -0.00979278 | 0.0322204 / -0.0322204 | 0.000596786 / -0.000596786 | 0.0139511 / -0.0139511 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_4 | 0 / 0 | 0.00094811 / -0.00094811 | 0 / 0 | 3.53875e-05 / -3.53875e-05 | 1.65596e-05 / -1.65596e-05 | 1.67466e-07 / -1.67466e-07 | 0.0171749 / -0.0171749 | 0.00776824 / -0.00776824 | 0.0222043 / -0.0222043 | 0.0334642 / -0.0334642 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_5 | 0 / 0 | 0.00122915 / -0.00122915 | 0 / 0 | 1.13068e-07 / -1.13068e-07 | 1.32328e-05 / -1.32328e-05 | 1.33822e-07 / -1.33822e-07 | 0.0179663 / -0.0179663 | 0.0281351 / -0.0281351 | 0.000825481 / -0.000825481 | 0.0310016 / -0.0310016 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_6 | 0 / 0 | 0.00154074 / -0.00154074 | 0 / 0 | 0.00815619 / -0.00815619 | 0.000278077 / -0.000278077 | 0.00255448 / -0.00255448 | 0.0198064 / -0.0198064 | 0.0106326 / -0.0106326 | 0.00220784 / -0.00220784 | 0.030812 / -0.030812 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_7 | 0 / 0 | 0.00224575 / -0.00224575 | 0.0032752 / -0.0032752 | 0.00507112 / -0.00507112 | 9.34053e-06 / -9.34053e-06 | 9.44601e-08 / -9.44601e-08 | 0.0282597 / -0.0282597 | 0.0251907 / -0.0251907 | 0.023623 / -0.023623 | 0.0269554 / -0.0269554 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_8 | 0 / 0 | 0.00307177 / -0.00307177 | 0.0028237 / -0.0028237 | 1.37091e-05 / -1.37091e-05 | 0.00603729 / -0.00603729 | 0.000477527 / -0.000477527 | 0.0235648 / -0.0235648 | 0.0114086 / -0.0114086 | 0.000434913 / -0.000434913 | 0.00938815 / -0.00938815 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_9 | 0 / 0 | 0.00513343 / -0.00513343 | 0.00325008 / -0.00325008 | 0.0197513 / -0.0197513 | 0.00363471 / -0.00363471 | 9.1736e-08 / -9.1736e-08 | 0.0212593 / -0.0212593 | 0.00838242 / -0.00838242 | 0.0231811 / -0.0231811 | 0.00652627 / -0.00652627 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_10 | 0 / 0 | 0.00875466 / -0.00875466 | 0.00519595 / -0.00519595 | 0.00672299 / -0.00672299 | 0.00417868 / -0.00417868 | 0.0116508 / -0.0116508 | 0.00951649 / -0.00951649 | 0.00686674 / -0.00686674 | 0.0115363 / -0.0115363 | 0.0024284 / -0.0024284 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_11 | 0 / 0 | 0.0135809 / -0.0135809 | 0.016457 / -0.016457 | 0.00477544 / -0.00477544 | 1.04303e-05 / -1.04303e-05 | 0.00814054 / -0.00814054 | 0.00346765 / -0.00346765 | 0.00637572 / -0.00637572 | 0.0274925 / -0.0274925 | 0.00229756 / -0.00229756 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_12 | 0 / 0 | 0.0107123 / -0.0107123 | 0.00772185 / -0.00772185 | 0.00804751 / -0.00804751 | 0.00793996 / -0.00793996 | 0.00984582 / -0.00984582 | 0.000978533 / -0.000978533 | 0.00344515 / -0.00344515 | 6.07853e-05 / -6.07853e-05 | 0.00057178 / -0.00057178 | 0 / 0 | 0 / 0 |
 | gamma_stat_BBSR3_run3_bin_13 | 0 / 0 | 0.00987026 / -0.00987026 | 0.00907852 / -0.00907852 | 0.00937909 / -0.00937909 | 0.0125398 / -0.0125398 | 0.00170076 / -0.00170076 | 0.000624976 / -0.000624976 | 0.00148439 / -0.00148439 | 0.000185579 / -0.000185579 | 0.000166425 / -0.000166425 | 0 / 0 | 0 / 0 |
