 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 0.0121699 / -0.0121686 | 0.0195819 / 0.00316698 | 0.012796 / -0.00794938 | 0 / 0 | 0.0310235 / -0.0310162 | 0 / 0 | 0.0201393 / -0.020136 | 0.0458775 / -0.0419008 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | -0.0122346 / 0.0122361 | 0.0146215 / 0.0505458 | 0.0601482 / -0.0538126 | 0 / 0 | -5.60812e-06 / 5.62672e-06 | -0.0542915 / 0.05431 | -0.0557811 / 0.0558003 | -0.0226975 / 0.025719 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition | 0 / 0 | 0 / 0 | 0.0208021 / -0.0207618 | 0.140017 / -0.116941 | -0.0630353 / 0.0666686 | 0 / 0 | 0.0169498 / -0.0166321 | 0.0469262 / -0.0467289 | 0 / 0 | 1.08506e-05 / -9.32861e-06 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0.0109063 / -0.0109042 | -0.0665969 / 0.0839967 | -0.0902238 / 0.0957365 | 0 / 0 | -0.041943 / 0.0424247 | 0 / 0 | 0.0293474 / -0.0293307 | 0.0778254 / -0.076209 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run2 | 0 / 0 | 0 / 0 | 0.0186167 / -0.0186186 | 0 / 0 | 0.0371948 / -0.0372021 | 0 / 0 | 0.034783 / -0.0347893 | 0.0335692 / -0.0335751 | 0.0282182 / -0.0282225 | 0.0223614 / -0.0223642 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 9.72534e-06 / -9.8892e-06 | 0.0377771 / -0.0170338 | -0.038397 / 0.0438131 | 0 / 0 | 1.31302e-05 / -1.2937e-05 | -0.0276486 / 0.0276451 | 0 / 0 | 0.0560244 / -0.0512954 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | 7.49861e-06 / -7.56076e-06 | 0.0245498 / 0.00890614 | 0.0469645 / -0.0397719 | 0 / 0 | 0.0229795 / -0.0227682 | 0.0313582 / -0.031377 | -0.0266129 / 0.0266002 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -5.10613e-07 / 5.18332e-07 | 0.0586805 / -0.00493034 | -0.0652303 / 0.083798 | 0 / 0 | 0.0149826 / -0.0148115 | 0.0391525 / -0.0391628 | -0.0383032 / 0.0382988 | 0.0246966 / -0.0208293 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -2.06844e-07 / 2.06122e-07 | 0.0653025 / -0.0197865 | 0.0166312 / -0.0163528 | 0 / 0 | 0.015073 / -0.0148608 | 0.0862197 / -0.0846787 | -0.0533821 / 0.0575711 | 0.0154566 / -0.0131855 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | 5.57934e-06 / -5.57933e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | 3.33248e-06 / -3.33248e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453909 / -0.0662117 | 0.0453909 / -0.0662117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317785 / -0.0317854 | 0.0317785 / -0.0317854 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.0582804 / -0.0253072 | 0.0986454 / -0.0986937 | 0 / 0 | 0.0134003 / -0.0128412 | -0.0301049 / 0.0300992 | -0.0878473 / 0.0877932 | -0.0412138 / 0.0452934 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | 0 / 0 | 0.0402838 / 0.0144919 | 0 / 0 | 0 / 0 | 3.76612e-06 / -3.48313e-06 | 0 / 0 | 0.0173287 / -0.0173293 | -0.0307189 / 0.0334278 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0.00817445 / 0.0103996 | 0.121232 / -0.121326 | 0 / 0 | -0.0152936 / 0.0159604 | 0 / 0 | 0.0261596 / -0.0261644 | -0.00753133 / 0.0122524 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0757986 / -0.0588681 | 0.0275686 / -0.0229689 | 0 / 0 | -0.0230617 / 0.024075 | -0.0120829 / 0.0120818 | 1.66625e-07 / -1.71714e-07 | -0.0210906 / 0.0210868 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0.104005 / -0.0946039 | -0.0683264 / 0.0682676 | 0 / 0 | -1.40343e-05 / 1.47909e-05 | -0.0279044 / 0.0295828 | -1.49053e-07 / 1.49615e-07 | 0.0289209 / -0.0243281 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0992685 / -0.0705516 | 0.051859 / -0.0518837 | 0 / 0 | -2.64577e-06 / 3.11168e-06 | 0 / 0 | 1.55602e-07 / -1.54276e-07 | -0.0170945 / 0.0215749 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.131139 / -0.0580948 | 0.0840605 / -0.0789632 | 0 / 0 | -2.21596e-05 / 2.21728e-05 | -0.0195227 / 0.0207583 | -3.11814e-07 / 3.08361e-07 | -0.019012 / 0.0206544 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0681889 / 0.107027 | 0 / 0 | 0 / 0 | -0.0122624 / 0.0124304 | 0 / 0 | 0 / 0 | 7.87161e-06 / -6.11863e-06 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0481392 / -0.046049 | 0.0564456 / -0.0565262 | 0 / 0 | -0.0141441 / 0.0160738 | 0.0379636 / -0.0379934 | 0 / 0 | -0.00972817 / 0.0108858 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0812754 / -0.0813711 | -0.0597857 / 0.0655938 | 0 / 0 | 0.0290413 / -0.0289869 | 0.0127742 / -0.0127763 | -0.0321844 / 0.0321708 | 0.0251845 / -0.0247583 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0846511 / 0.0856398 | -0.0245531 / 0.0317297 | 0 / 0 | -1.48598e-05 / 1.55925e-05 | -0.0102635 / 0.0157631 | 0.0292561 / -0.0292509 | -4.24894e-06 / 4.98552e-06 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0450929 / 0.0551371 | -0.0208729 / 0.0318236 | 0 / 0 | -1.08462e-05 / 1.11967e-05 | -0.0278077 / 0.0277995 | 6.67038e-08 / -6.76592e-08 | -2.41702e-06 / 3.24586e-06 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.091201 / 0.113423 | -0.0377311 / 0.0377319 | 0 / 0 | -0.0150633 / 0.015754 | -0.0693123 / 0.0693224 | -0.0287208 / 0.028721 | -0.0184266 / 0.0269921 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.121565 / -0.0945459 | 0.0499179 / -0.0499506 | 0 / 0 | 0.0145582 / -0.0126111 | -0.0315631 / 0.0315486 | 1.55017e-07 / -1.57929e-07 | -0.0266725 / 0.0380565 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0740911 / 0.105476 | 0.103266 / -0.0917879 | 0 / 0 | 1.21785e-05 / -1.19032e-05 | 0.0373338 / -0.0373527 | 5.97381e-08 / -6.05913e-08 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0324797 / -0.0310779 | -0.0584001 / 0.0584565 | 0 / 0 | -0.0346422 / 0.0351647 | -0.0511147 / 0.0511595 | 0.0470004 / -0.0436021 | 0.0381325 / -0.022625 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.498162 / -0.498838 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.487349 / -0.492788 | 0.487349 / -0.492788 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.538619 / -0.512889 | 0.538619 / -0.512889 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.41094 / -1 | 0 / 0 |
 | gamma_stat_CCSR5_bin_0 | 0 / 0 | 0.00141808 / -0.00141808 | 0.000429175 / -0.000429175 | 2.61989e-06 / -2.61989e-06 | 1.36636e-07 / -1.36636e-07 | 5.46446e-08 / -5.46446e-08 | 0.0013078 / -0.0013078 | 0.00472029 / -0.00472029 | 0.00608258 / -0.00608258 | 0.00165874 / -0.00165874 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_1 | 0 / 0 | 2.13142e-07 / -2.13142e-07 | 0.000690842 / -0.000690842 | 2.11213e-06 / -2.11213e-06 | 1.10155e-07 / -1.10155e-07 | 4.4054e-08 / -4.4054e-08 | 0.00148211 / -0.00148211 | 0.0059654 / -0.0059654 | 0.006552 / -0.006552 | 0.00282247 / -0.00282247 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_2 | 0 / 0 | 1.9199e-07 / -1.9199e-07 | 0.000206183 / -0.000206183 | 1.90253e-06 / -1.90253e-06 | 0.000489213 / -0.000489213 | 3.96823e-08 / -3.96823e-08 | 0.00163753 / -0.00163753 | 0.00522225 / -0.00522225 | 0.00416665 / -0.00416665 | 0.00741645 / -0.00741645 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_3 | 0 / 0 | 1.46291e-07 / -1.46291e-07 | 0.000594261 / -0.000594261 | 0.000657619 / -0.000657619 | 7.56053e-08 / -7.56053e-08 | 3.02367e-08 / -3.02367e-08 | 0.00372558 / -0.00372558 | 0.00346516 / -0.00346516 | 0.00516094 / -0.00516094 | 0.00801058 / -0.00801058 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_4 | 0 / 0 | 0.000943733 / -0.000943733 | 0.000466014 / -0.000466014 | 0.00209531 / -0.00209531 | 6.35429e-08 / -6.35429e-08 | 2.54126e-08 / -2.54126e-08 | 0.0051373 / -0.0051373 | 0.00395482 / -0.00395482 | 0.00675139 / -0.00675139 | 0.0111179 / -0.0111179 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_5 | 0 / 0 | 0.00126309 / -0.00126309 | 0.000397012 / -0.000397012 | 9.03716e-07 / -9.03716e-07 | 4.71319e-08 / -4.71319e-08 | 0.00154814 / -0.00154814 | 0.00700115 / -0.00700115 | 0.00652745 / -0.00652745 | 0.00622284 / -0.00622284 | 0.0159151 / -0.0159151 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_6 | 0 / 0 | 0.00197763 / -0.00197763 | 0.0007211 / -0.0007211 | 8.39356e-07 / -8.39356e-07 | 0.000110492 / -0.000110492 | 0.00760863 / -0.00760863 | 0.0104375 / -0.0104375 | 0.00815846 / -0.00815846 | 0.00753686 / -0.00753686 | 0.016419 / -0.016419 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_7 | 0 / 0 | 0.00282224 / -0.00282224 | 0.00108754 / -0.00108754 | 0.0025891 / -0.0025891 | 0.00187435 / -0.00187435 | 0.0028496 / -0.0028496 | 0.0138793 / -0.0138793 | 0.00783962 / -0.00783962 | 0.00495534 / -0.00495534 | 0.0153218 / -0.0153218 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_8 | 0 / 0 | 0.00398203 / -0.00398203 | 0.00152883 / -0.00152883 | 8.49921e-07 / -8.49921e-07 | 4.43263e-08 / -4.43263e-08 | 0.00374999 / -0.00374999 | 0.0162834 / -0.0162834 | 0.0116155 / -0.0116155 | 0.00544676 / -0.00544676 | 0.00758566 / -0.00758566 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_9 | 0 / 0 | 0.00598878 / -0.00598878 | 0.00276741 / -0.00276741 | 9.45615e-07 / -9.45615e-07 | 0.00370866 / -0.00370866 | 0.00705568 / -0.00705568 | 0.0173306 / -0.0173306 | 0.0107035 / -0.0107035 | 0.0049274 / -0.0049274 | 0.00467966 / -0.00467966 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_10 | 0 / 0 | 0.0126502 / -0.0126502 | 0.0051783 / -0.0051783 | 0.00971624 / -0.00971624 | 0.00452507 / -0.00452507 | 2.18578e-08 / -2.18578e-08 | 0.0101822 / -0.0101822 | 0.0101633 / -0.0101633 | 0.00232356 / -0.00232356 | 0.00184349 / -0.00184349 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_11 | 0 / 0 | 0.0144443 / -0.0144443 | 0.00913124 / -0.00913124 | 0.0105793 / -0.0105793 | 0.00534444 / -0.00534444 | 2.52044e-08 / -2.52044e-08 | 0.00530159 / -0.00530159 | 0.00406006 / -0.00406006 | 0.0053838 / -0.0053838 | 0.00156624 / -0.00156624 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_12 | 0 / 0 | 0.0144407 / -0.0144407 | 0.0118324 / -0.0118324 | 0.00766148 / -0.00766148 | 0.0165731 / -0.0165731 | 0.00393006 / -0.00393006 | 0.0018342 / -0.0018342 | 0.00274344 / -0.00274344 | 0.00540997 / -0.00540997 | 0.00114935 / -0.00114935 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_13 | 0 / 0 | 0.0141633 / -0.0141633 | 0.0119105 / -0.0119105 | 0.0209338 / -0.0209338 | 0.00789356 / -0.00789356 | 0.00356758 / -0.00356758 | 0.000237116 / -0.000237116 | 0.000987162 / -0.000987162 | 0.00246266 / -0.00246266 | 0.000397719 / -0.000397719 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_14 | 0 / 0 | 0.00985276 / -0.00985276 | 0.0124265 / -0.0124265 | 0.0110147 / -0.0110147 | 0.0145036 / -0.0145036 | 1.61508e-08 / -1.61508e-08 | 0.000608047 / -0.000608047 | 0.00174891 / -0.00174891 | 0.00193253 / -0.00193253 | 0.000250971 / -0.000250971 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_15 | 0 / 0 | 0.00902668 / -0.00902668 | 0.0168499 / -0.0168499 | 0.0168892 / -0.0168892 | 0.020132 / -0.020132 | 0.00617385 / -0.00617385 | 0.000904029 / -0.000904029 | 0.00130474 / -0.00130474 | 0.00749665 / -0.00749665 | 0.000257319 / -0.000257319 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_16 | 0 / 0 | 0.00536557 / -0.00536557 | 0.0134174 / -0.0134174 | 0.0105162 / -0.0105162 | 0.0138661 / -0.0138661 | 0.0116141 / -0.0116141 | 0.000616636 / -0.000616636 | 0.00182155 / -0.00182155 | 0.00184096 / -0.00184096 | 0.000442549 / -0.000442549 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_17 | 0 / 0 | 0.00485891 / -0.00485891 | 0.00914453 / -0.00914453 | 0.00407769 / -0.00407769 | 0.00750551 / -0.00750551 | 0.00509799 / -0.00509799 | 7.61809e-05 / -7.61809e-05 | 0.00140336 / -0.00140336 | 0.00311442 / -0.00311442 | 0.00107714 / -0.00107714 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_18 | 0 / 0 | 0.000867199 / -0.000867199 | 0.00692775 / -0.00692775 | 0.00276114 / -0.00276114 | 0.00811879 / -0.00811879 | 0.0211428 / -0.0211428 | 0.000243903 / -0.000243903 | 0.00544032 / -0.00544032 | 0.00541783 / -0.00541783 | 0.00215194 / -0.00215194 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_19 | 0 / 0 | 2.19468e-07 / -2.19468e-07 | 0.0033825 / -0.0033825 | 0.00237394 / -0.00237394 | 0.00660937 / -0.00660937 | 0.00383179 / -0.00383179 | 0.000114091 / -0.000114091 | 0.0043155 / -0.0043155 | 0.00490703 / -0.00490703 | 0.000279742 / -0.000279742 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR5_bin_20 | 0 / 0 | 0.00121734 / -0.00121734 | 0.00139512 / -0.00139512 | 2.27417e-06 / -2.27417e-06 | 1.18606e-07 / -1.18606e-07 | 0.0111794 / -0.0111794 | 0.00128637 / -0.00128637 | 0.00359226 / -0.00359226 | 0.00380977 / -0.00380977 | 2.25844e-08 / -2.25844e-08 | 0 / 0 | 0 / 0 |
