 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_BJES_Response | 0 / 0 | 0.0242581 / -0.0242692 | -4.92458e-06 / 4.98044e-06 | -0.102597 / 0.267818 | -0.201048 / 0.200461 | 0 / 0 | -0.0128467 / 0.014664 | 0.0120823 / 0.00713933 | -0.126412 / 0.126156 | -2.89556e-05 / 2.54024e-05 | 0 / 0 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec_run3 | 0 / 0 | -0.0602216 / 0.063616 | -0.0797175 / 0.080401 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0.0358559 / -0.0357666 | 0.0271767 / -0.0271243 | 0.0644961 / -0.0136769 | -0.0801589 / 0.0917185 | 0 / 0 | 0.0285286 / -0.0278434 | 0.0965153 / -0.0774759 | 0.127825 / -0.116263 | -1.81515e-05 / 1.79455e-05 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0.0321973 / -0.0322039 | -9.49072e-06 / 9.57248e-06 | 0.270014 / -0.165016 | -0.053285 / 0.0532787 | 0 / 0 | 0.0159814 / -0.0159827 | -0.0325609 / 0.0447261 | -0.0419205 / 0.0489696 | 0.0139143 / -0.0106882 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_0p2_PreRec | 0 / 0 | 0.03311 / -0.0292445 | 0.0702682 / -0.0701724 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_FCal_MC23_NonClosure_PreRec | 0 / 0 | -0.0224025 / 0.0240239 | 0.0271495 / -0.0271549 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0179665 / 0.020748 | 1.95746e-06 / -1.93581e-06 | -0.36722 / 0.412483 | 0.311249 / -0.294639 | 0 / 0 | -1.84088e-05 / 1.39876e-05 | -0.128868 / 0.132953 | 0.0586893 / -0.0488606 | -0.104599 / 0.106618 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -0.0106023 / 0.0166811 | -0.0138165 / 0.0139156 | -0.23314 / 0.248411 | 0.270757 / -0.26231 | 0 / 0 | -4.64232e-06 / 4.67802e-06 | 0.0694051 / -0.0352814 | 0.0500568 / -0.0497875 | -0.0713783 / 0.0808767 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | -0.0103167 / 0.0103155 | 0 / 0 | 0.10776 / -0.0927517 | 0.0848229 / -0.0848926 | 0 / 0 | 0.0108413 / -0.0108427 | 0.108557 / -0.0771574 | 0 / 0 | 0.0204035 / -0.0183563 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0.0433952 / -0.0433801 | 0 / 0 | -0.225119 / 0.319653 | -0.159255 / 0.159307 | 0 / 0 | 0.0420138 / -0.0419674 | -0.0336853 / 0.0722096 | 0.0559477 / -0.0557359 | -0.0485809 / 0.0540578 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0.0239486 / -0.0239392 | 0 / 0 | 0.372183 / -0.345191 | -0.150033 / 0.150194 | 0 / 0 | 0.0338303 / -0.0336417 | 0.0932548 / -0.0576412 | -0.0373704 / 0.0373887 | -0.0859145 / 0.0863651 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.014598 / -0.0145933 | 0 / 0 | 0.358004 / -0.309511 | 0.543325 / -0.502162 | 0 / 0 | -0.0180987 / 0.0185615 | 0.0668082 / -0.0487712 | -0.0155847 / 0.028755 | 0.0299414 / -0.0215094 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0351779 / 0.0351917 | 0 / 0 | 0.220828 / -0.125024 | -0.155865 / 0.156007 | 0 / 0 | 0.046783 / -0.0446325 | 0.00309435 / 0.0352924 | 0.0054413 / 0.0108482 | 4.1012e-06 / -5.35328e-06 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | -0.0357593 / 0.0357792 | 0 / 0 | 0.0336562 / -0.0202065 | -0.130941 / 0.131109 | 0 / 0 | -0.0109215 / 0.0114194 | 0.0185805 / 0.000900548 | 0.159767 / -0.13981 | 0.0728674 / -0.0658071 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run3 | 0 / 0 | 0.0404843 / -0.0404831 | 0 / 0 | 0.0582025 / -0.0582029 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run3 | 0 / 0 | 0.0247904 / -0.0247916 | 0.0247904 / -0.0247916 | 0.0247904 / -0.0247916 | 0.0247904 / -0.0247916 | 0.0247904 / -0.0247916 | 0.0247904 / -0.0247916 | 0.0247904 / -0.0247916 | 0.0247904 / -0.0247916 | 0.0247904 / -0.0247916 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0309516 / 0.0309457 | -0.0304925 / 0.0304868 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | 0 / 0 | 0 / 0 | 0.0101865 / -0.0101883 | 0.0301475 / 0.0200213 | -0.22342 / 0.228256 | 0 / 0 | 0.0444715 / -0.0423953 | 0.0758788 / -0.0426549 | 0 / 0 | -3.07462e-05 / 3.01901e-05 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0.013729 / -0.0137299 | 0.040296 / 0.0483387 | 0.0539563 / -0.0350337 | 0 / 0 | 0.0532021 / -0.0502993 | 0.038023 / -0.0355735 | 0.0834677 / -0.06691 | -0.00913763 / 0.0132097 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | 0.0315018 / -0.0315042 | 0.233739 / -0.196644 | 0.0314607 / -0.0070262 | 0 / 0 | -9.45004e-06 / 8.93231e-06 | 0.0482287 / -0.0387973 | 0.153526 / -0.122407 | 0.0464826 / -0.0411511 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_Modelling | 0 / 0 | 0 / 0 | 0.0287933 / -0.0287785 | 0.368281 / -0.245682 | 0.0408647 / -0.0324885 | 0 / 0 | 0.0386258 / -0.0370158 | -0.0252075 / 0.0346215 | 0.0708612 / -0.0531701 | 0.0659551 / -0.0585544 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0392363 / 0.0392342 | -0.0514575 / 0.0514546 | -0.123818 / 0.123823 | 0 / 0 | -0.119216 / 0.11922 | -0.118935 / 0.118938 | -0.0985512 / 0.0985494 | -0.0700787 / 0.070075 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0106211 / -0.0106218 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0284868 / -0.0284924 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90421_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0132598 / -0.013261 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90427_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0151301 / -0.0151316 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90428_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0133877 / 0.0133866 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0181875 / -0.0181897 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 5.34371e-07 / -5.21714e-07 | 0.328201 / -0.111692 | 0.0741876 / -0.074045 | 0 / 0 | 0 / 0 | 0.110903 / -0.0626957 | -0.0406662 / 0.0661521 | 0.0657591 / -0.0544969 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 3.16857e-06 / -3.19867e-06 | -0.0974918 / 0.118097 | 0.189057 / -0.188318 | 0 / 0 | 0.0260892 / -0.0235797 | 0.161468 / -0.134886 | 0.086176 / -0.084238 | -0.0789819 / 0.0790462 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | -7.70975e-06 / 7.70975e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | -1.74569e-06 / 1.74569e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90402_vbfhcc_2223 | 0 / 0 | 0 / 0 | -1.95785e-06 / 1.97194e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90406_vbfhcc_2223 | 0 / 0 | 0 / 0 | -9.26636e-07 / 9.36931e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90408_vbfhcc_2223 | 0 / 0 | 0 / 0 | 1.54259e-08 / -1.5391e-08 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90411_vbfhcc_2223 | 0 / 0 | 0 / 0 | -2.22491e-07 / 2.21682e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90413_vbfhcc_2223 | 0 / 0 | 0 / 0 | 1.83029e-07 / -1.85682e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90418_vbfhcc_2223 | 0 / 0 | 0 / 0 | 1.91797e-06 / -1.95249e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90423_vbfhcc_2223 | 0 / 0 | 0 / 0 | -1.21483e-06 / 1.21539e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90426_vbfhcc_2223 | 0 / 0 | 0 / 0 | -1.18042e-06 / 1.19275e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453909 / -0.0662117 | 0.0453909 / -0.0662117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317785 / -0.0317854 | 0.0317785 / -0.0317854 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0.16428 / -0.11561 | -0.16921 / 0.168706 | 0 / 0 | 0.0306046 / -0.0304759 | 0.0633724 / -0.0119721 | -0.0057854 / 0.0116491 | -1.11665e-05 / 9.66509e-06 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.00341656 / 0.028629 | -0.0224032 / 0.0224 | 0 / 0 | 0 / 0 | 0.029729 / -0.0271643 | -0.0375303 / 0.0375212 | -0.00334318 / 0.01591 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0.157559 / -0.14692 | 0 / 0 | 0 / 0 | 0.0244806 / -0.0233173 | 0.07426 / -0.0603548 | -0.0461142 / 0.0502703 | 2.06334e-05 / -2.09624e-05 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0251776 / 0.0567031 | 0.0143663 / -0.00882458 | 0 / 0 | 0.0176013 / -0.01663 | 0.097419 / -0.0819961 | 0.0383883 / -0.0288534 | 0.0375495 / -0.0375601 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0643785 / 0.0130204 | -0.15346 / 0.153134 | 0 / 0 | 2.3786e-05 / -2.45794e-05 | 0.0315121 / -0.00827317 | -0.0559303 / 0.0607179 | 0.107624 / -0.0934741 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.19977 / -0.133736 | 0 / 0 | 0 / 0 | -5.65935e-06 / 5.55482e-06 | 0.0376901 / -0.020963 | 0.0333811 / -0.0144366 | 0.0159849 / -0.0158644 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.19719 / -0.165635 | -0.103805 / 0.103725 | 0 / 0 | -1.60022e-05 / 1.5944e-05 | 0.0597654 / -0.0440072 | 0.0391991 / -0.0286043 | -0.0395737 / 0.0412426 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0518996 / 0.00332138 | 0.0247561 / -0.024768 | 0 / 0 | 0.0456541 / -0.0431431 | 0.0809513 / -0.0437469 | -0.0223354 / 0.0259268 | 0.0461827 / -0.0321005 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0498725 / 0.0589911 | 0.214596 / -0.215865 | 0 / 0 | -0.0197783 / 0.0210598 | 0.0590152 / -0.0337725 | 0.0792973 / -0.071172 | 0.03398 / -0.030951 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.114107 / 0.144877 | 0.225544 / -0.22082 | 0 / 0 | -0.0212863 / 0.0224055 | -0.0233248 / 0.0464701 | 0.0250782 / -0.0250869 | 0.0526535 / -0.0431631 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.358673 / -0.221192 | 0.019705 / -0.00732856 | 0 / 0 | 0.0253862 / -0.0252532 | 0.0857801 / -0.0508559 | 0.0219822 / -0.0182051 | -5.74623e-06 / 2.3374e-06 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0522241 / 0.113671 | -0.0282412 / 0.0336959 | 0 / 0 | -0.0259205 / 0.0271677 | 0.0158659 / -0.00291583 | 0.0203952 / -0.0203962 | -0.0473824 / 0.0556124 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0188788 / 0.0733893 | 0.0876475 / -0.0848182 | 0 / 0 | 9.62378e-06 / -1.06044e-05 | 0.042104 / -0.00140042 | 0.0365622 / -0.0318798 | -0.0156856 / 0.0192552 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0499346 / 0.0191422 | 0.156168 / -0.156545 | 0 / 0 | -1.5996e-05 / 1.4479e-05 | 0.0140239 / 0.00762507 | 0 / 0 | -0.0219722 / 0.0219661 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0.297893 / -0.206853 | 0.116456 / -0.116383 | 0 / 0 | 0.0347571 / -0.0346659 | -0.0232782 / 0.0496407 | 0.0137957 / -0.00599259 | 0.0455971 / -0.0324412 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / 0 | -0.038597 / 0.0386026 | 0.288855 / -0.287399 | 0 / 0 | 0.0107213 / -0.00946956 | 0.070991 / -0.0611153 | 0.0509519 / -0.0328887 | 0.111964 / -0.103539 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | -0.117876 / 0.117901 | -0.0270897 / 0.0270913 | 0 / 0 | -0.0228226 / 0.024191 | 0.0801331 / -0.06808 | 0.0292174 / -0.0221317 | 0.0259176 / -0.0160058 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.285814 / -0.122894 | -0.0309253 / 0.0414046 | 0 / 0 | 0.037339 / -0.0371541 | -0.0394327 / 0.0504819 | -0.0309068 / 0.0618984 | 0.0536705 / -0.0498838 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0100702 / 0.0100695 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0167571 / 0.0167553 | 0 / 0 | -0.0177786 / 0.0177766 | -0.0183145 / 0.0183124 | -0.0149295 / 0.0149281 | -0.0102926 / 0.0102918 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.499208 / -0.499384 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.565593 / -0.513355 | 0.565593 / -0.513355 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.526232 / -0.510207 | 0.526232 / -0.510207 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.752161 / -0.96828 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_0 | 0 / 0 | 3.00671e-07 / -3.00671e-07 | 2.89797e-05 / -2.89797e-05 | 3.43121e-06 / -3.43121e-06 | 3.07186e-07 / -3.07186e-07 | 2.96737e-07 / -2.96737e-07 | 0.000447104 / -0.000447104 | 0.00123715 / -0.00123715 | 0.00252413 / -0.00252413 | 0.00428769 / -0.00428769 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_1 | 0 / 0 | 4.44211e-07 / -4.44211e-07 | 0.000317791 / -0.000317791 | 0.135461 / -0.135461 | 4.53835e-07 / -4.53835e-07 | 4.38399e-07 / -4.38399e-07 | 0.0013623 / -0.0013623 | 0.000365607 / -0.000365607 | 0.0171161 / -0.0171161 | 0.00522605 / -0.00522605 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_2 | 0 / 0 | 0.00266693 / -0.00266693 | 0.000618882 / -0.000618882 | 4.38844e-06 / -4.38844e-06 | 3.92884e-07 / -3.92884e-07 | 3.79521e-07 / -3.79521e-07 | 0.00441414 / -0.00441414 | 0.000690465 / -0.000690465 | 0.0109653 / -0.0109653 | 0.00940056 / -0.00940056 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_3 | 0 / 0 | 0.00283409 / -0.00283409 | 0.00019512 / -0.00019512 | 2.56296e-06 / -2.56296e-06 | 2.29454e-07 / -2.29454e-07 | 2.2165e-07 / -2.2165e-07 | 0.00303298 / -0.00303298 | 0.00351146 / -0.00351146 | 0.00336092 / -0.00336092 | 0.0117931 / -0.0117931 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_4 | 0 / 0 | 0.00332273 / -0.00332273 | 0.000307956 / -0.000307956 | 1.97602e-06 / -1.97602e-06 | 1.76907e-07 / -1.76907e-07 | 1.7089e-07 / -1.7089e-07 | 0.00671439 / -0.00671439 | 0.000839622 / -0.000839622 | 0.00935912 / -0.00935912 | 0.0185698 / -0.0185698 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_5 | 0 / 0 | 0.000290235 / -0.000290235 | 0.000405471 / -0.000405471 | 1.71097e-06 / -1.71097e-06 | 1.53178e-07 / -1.53178e-07 | 1.47968e-07 / -1.47968e-07 | 0.0108779 / -0.0108779 | 0.00740248 / -0.00740248 | 0.00778311 / -0.00778311 | 0.0238083 / -0.0238083 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_6 | 0 / 0 | 0.00224965 / -0.00224965 | 0.000391913 / -0.000391913 | 1.55536e-06 / -1.55536e-06 | 1.39247e-07 / -1.39247e-07 | 1.34511e-07 / -1.34511e-07 | 0.0155644 / -0.0155644 | 0.0150255 / -0.0150255 | 0.0082221 / -0.0082221 | 0.0254842 / -0.0254842 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_7 | 0 / 0 | 0.00224051 / -0.00224051 | 0.00115082 / -0.00115082 | 1.59954e-06 / -1.59954e-06 | 1.43202e-07 / -1.43202e-07 | 0.00291034 / -0.00291034 | 0.0210986 / -0.0210986 | 0.0224153 / -0.0224153 | 0.00936795 / -0.00936795 | 0.0180068 / -0.0180068 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR3_run3_bin_8 | 0 / 0 | 0.00582098 / -0.00582098 | 0.00185132 / -0.00185132 | 1.79683e-06 / -1.79683e-06 | 0.000456246 / -0.000456246 | 1.55394e-07 / -1.55394e-07 | 0.0245408 / -0.0245408 | 0.0197408 / -0.0197408 | 0.0111945 / -0.0111945 | 0.00982788 / -0.00982788 | 0 / 0 | 0 / 0 |
