 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_InSitu_NonClosure_PreRec_run3 | 0 / 0 | -0.0404314 / 0.0404314 | -0.0919542 / 0.0919542 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0.0210155 / -0.0171866 | 0.0252505 / -0.0251871 | 0.245113 / -0.15574 | -0.0553441 / 0.0553441 | 0 / 0 | 0.0477368 / -0.0457064 | -0.0382248 / 0.0580853 | -0.0215678 / 0.0278818 | 0.0492533 / -0.0492533 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_0p2_PreRec | 0 / 0 | 0.0398445 / -0.0389777 | 0.0972936 / -0.0972726 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_FCal_MC23_NonClosure_PreRec | 0 / 0 | 0.0404694 / -0.0404694 | 0.0330515 / -0.0330515 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0.0127594 / -0.0127594 | 0 / 0 | -0.0174201 / 0.025135 | 0.148454 / -0.0835949 | 0 / 0 | -0.0221427 / 0.0233098 | 0.0189465 / -0.0115598 | -0.0953836 / 0.0984192 | -0.0182098 / 0.0200146 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.0447641 / -0.0438978 | -0.013142 / 0.0131421 | 0.467837 / -0.212305 | -0.276109 / 0.298292 | 0 / 0 | -0.0200177 / 0.0208635 | -0.0714563 / 0.0816004 | -0.142587 / 0.154743 | 0.0631884 / -0.0628953 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0.0343414 / -0.0323869 | -0.0151426 / 0.0151426 | 0.682673 / -0.259968 | -0.0885261 / 0.0885261 | 0 / 0 | -0.0304356 / 0.0311862 | -0.0458154 / 0.0794868 | 0.127716 / -0.0969636 | 0.0251173 / -0.0217201 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | -0.0169138 / 0.0169138 | 0 / -2.22045e-16 | 0.0216134 / 0.0251191 | 0.112428 / -0.112428 | 0 / 0 | -5.55112e-16 / -2.22045e-16 | 0.0223623 / -0.0117123 | -0.0877518 / 0.0877518 | -0.0164468 / 0.0184904 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | -0.0145199 / 0.0145199 | 0 / 0 | 0.0477105 / 0.154994 | 0.0235955 / 0.0245788 | 0 / 0 | -0.012735 / 0.0132977 | 0.0434472 / -0.0304463 | 0.0409929 / -0.0324046 | -0.0110932 / 0.0189109 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | -0.0172893 / 0.0172893 | 0 / 0 | 0.494378 / -0.438014 | 0.000260382 / 0.0558237 | 0 / 0 | 0.0383108 / -0.0374505 | 0.0180463 / -0.0080205 | -0.100846 / 0.111554 | 0.031234 / -0.0285206 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | -0.0125026 / 0.0125026 | 0 / 0 | 0.363506 / -0.307865 | -0.079728 / 0.120251 | 0 / 0 | 0.0460951 / -0.043441 | 0.0804263 / -0.0647165 | 0.0918752 / -0.0812932 | -0.053206 / 0.0577999 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.0310873 / -0.0310873 | 0 / 0 | 0.0410507 / -0.0410507 | -0.222352 / 0.222352 | 0 / 0 | -0.0156271 / 0.015627 | -0.157443 / 0.164854 | 0.109394 / -0.0637844 | -0.0643499 / 0.0687304 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0.0155475 / -0.0155475 | 0 / 0 | -0.044242 / 0.0673785 | 0 / 0 | 0 / 0 | 0.0158851 / -0.0158851 | 0.199528 / -0.168368 | 0.0337085 / -0.0282098 | -0.013301 / 0.013301 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run3 | 0 / 0 | 0.038791 / -0.0387909 | 0 / 0 | 0.0919176 / -0.0919176 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run3 | 0 / 0 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0.025 / -0.025 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0328195 / 0.0328195 | -0.0295615 / 0.0295615 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90403_vbfhcc_2223 | 0 / 0 | -0.0104213 / 0.0104213 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90425_vbfhcc_2223 | 0 / 0 | 0.019374 / -0.019374 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0.012 / -0.012 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | 0 / 0 | 0 / 0 | 0.011421 / -0.0113773 | 0.0319483 / 0.0363772 | 0.145099 / -0.107807 | 0 / 0 | 0.021025 / -0.0192596 | -0.00315657 / 0.0115695 | 0.037652 / -0.0340958 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 0.016635 / -0.0166349 | 0.172931 / -0.0852904 | 0.120098 / -0.102606 | 0 / 0 | -0.0300502 / 0.0308748 | 0.18394 / -0.162616 | 0.126254 / -0.105712 | 0.020187 / -0.019905 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0.0154919 / -0.0154919 | 0.0782371 / -0.0556621 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0593711 / 0.0709093 | -0.042874 / 0.0572107 | -0.0158414 / 0.0227529 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | -0.0282465 / 0.0282466 | -0.0548618 / 0.0890006 | -0.207515 / 0.225006 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | -0.168211 / 0.168211 | 0.0182809 / -0.0182809 | -0.0159382 / 0.0159382 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0.0180545 / -0.0180546 | 0.155342 / -0.120304 | -0.110968 / 0.12846 | 0 / 0 | 0.030778 / -0.0304182 | 0.0161582 / -0.00884592 | 0.0506502 / -0.0460985 | 0.0170296 / -0.0155268 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0209386 / 0.0209386 | 0 / 0 | -0.127034 / 0.127034 | 0 / 0 | -0.12002 / 0.12002 | -0.117088 / 0.117088 | -0.1026 / 0.1026 | -0.0844393 / 0.0844393 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0195698 / 0.0195698 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0252271 / -0.0252271 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90427_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0125076 / -0.0125076 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90428_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0193378 / 0.0193378 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0120439 / -0.0120439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0.251433 / -0.125318 | 0.150672 / -0.150672 | 0 / 0 | -0.0190267 / 0.0198925 | -0.0617117 / 0.0627127 | 2.02862e-05 / 0.0104515 | -0.0465501 / 0.049028 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.0177015 / 0.0059462 | -0.0151781 / 0.0151781 | 0 / 0 | 0.0349589 / -0.0343787 | -0.0356309 / 0.0479299 | -0.0617735 / 0.0746795 | -0.017417 / 0.0176525 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.0803865 / -0.0091633 | 0.0217634 / -0.0217635 | 0 / 0 | 0.0142352 / -0.0134492 | -0.0979626 / 0.101345 | -0.00782435 / 0.0151328 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0.112586 / -0.0573743 | 0.147877 / -0.122107 | 0 / 0 | 0.0238232 / -0.0225358 | 0.0442625 / -0.0355005 | -0.0280146 / 0.0280146 | 0.0189987 / -0.0189987 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0.0296331 / 0.0504739 | 0.145568 / -0.136693 | 0 / 0 | -0.0137461 / 0.0141716 | -0.124213 / 0.140987 | -0.0341614 / 0.0559213 | -0.0330452 / 0.0341245 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0.24259 / -0.0971533 | -0.141727 / 0.19457 | 0 / 0 | 0.0479703 / -0.0470634 | -0.0974696 / 0.0979512 | 0 / 0 | 0.0846332 / -0.0812196 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90415_vbfhcc_2223 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90420_vbfhcc_2223 | 0 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90426_vbfhcc_2223 | 0 / 0 | 0 / 0 | -3.33067e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.046 / -0.067 | 0.046 / -0.067 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.032 / -0.032 | 0.032 / -0.032 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.356859 / 0.0476813 | 0.0152699 / 0.0274942 | 0 / 0 | -0.0123191 / 0.0142534 | 0 / 0 | 0.0786891 / -0.0509897 | -0.0441426 / 0.0443777 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0.194833 / -0.102162 | -0.085397 / 0.136375 | 0 / 0 | 0 / 0 | -0.0101395 / 0.027062 | 0.12404 / -0.103239 | 0.056259 / -0.0458316 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.06775 / 0.126631 | 0.111646 / -0.109788 | 0 / 0 | 0.0160124 / -0.0149564 | 0.0718485 / -0.0686898 | 0.0618862 / -0.0479534 | -0.0296141 / 0.0316487 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | -0.291551 / 0.291551 | 0.0281101 / 0.000187016 | 0 / 0 | 0.0114914 / -0.0111614 | 0.0370531 / -0.01741 | 0.0517131 / -0.0347188 | -0.0318626 / 0.0334292 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00840605 / 0.0504867 | -0.0355063 / 0.0355063 | 0 / 0 | -0.0085473 / 0.0100295 | -0.0791832 / 0.0966888 | 0.018712 / -0.00810025 | -0.0444967 / 0.044676 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0386604 / 0.143509 | 0.122712 / -0.100433 | 0 / 0 | 0.014271 / -0.0133539 | 0 / 0 | -0.0317876 / 0.0373576 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.19406 / 0.0514631 | 0.0103698 / 0.0406077 | 0 / 0 | -0.0302461 / 0.0317239 | 0.0775748 / -0.0764412 | -0.0257589 / 0.0365204 | 0.0289042 / -0.0262622 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0311072 / -0.0311072 | -0.0176494 / 0.0236781 | 0 / 0 | -5.55112e-16 / -1.11022e-16 | -0.0993317 / 0.103291 | -0.0486217 / 0.051793 | -0.0344746 / 0.0354085 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.045885 / 0.136076 | 0.100321 / -0.0712283 | 0 / 0 | 0.0115659 / -0.0114992 | 0.0458171 / -0.0455927 | 0.0213699 / -0.0132083 | -0.0557257 / 0.0590943 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0578432 / -0.0240067 | -0.160269 / 0.165618 | 0 / 0 | 0.0255705 / -0.0250895 | -0.0443633 / 0.0540015 | -0.0545569 / 0.0670082 | 0.0360672 / -0.0293424 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0465744 / 0.0465744 | -0.122067 / 0.147837 | 0 / 0 | 0.0106802 / -0.0101554 | 0 / 0 | 0 / 0 | 0.0344784 / -0.0263905 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.650777 / -0.248955 | 0.207999 / -0.188642 | 0 / 0 | -6.66134e-16 / -3.33067e-16 | 0.0243972 / -0.0243972 | 0.0515913 / -0.0229377 | 0.0371201 / -0.0318867 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.38491 / 0.00282078 | -0.158933 / 0.158933 | 0 / 0 | -2.22045e-16 / -6.66134e-16 | 0.0552587 / -0.0401967 | 0 / 0 | 0.014907 / -0.0136404 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0.13715 / -0.0949435 | -0.0352561 / 0.0352562 | 0 / 0 | -5.55112e-16 / -2.22045e-16 | -0.043526 / 0.04777 | -0.0102759 / 0.0303055 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.127589 / 0.174476 | -0.0444856 / 0.0444857 | 0 / 0 | 0 / -5.55112e-16 | 0.0621818 / -0.0547529 | 0.0109168 / 0.0137842 | -0.0389624 / 0.0391673 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.078194 / -9.22342e-05 | -0.0601008 / 0.0601007 | 0 / 0 | 0.0117245 / -0.00986654 | -0.0236222 / 0.0356345 | 0.111602 / -0.111434 | -0.0433325 / 0.0530347 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0194338 / 0.0194338 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0187188 / 0.0187188 | 0 / 0 | -0.0175587 / 0.0175586 | -0.0175534 / 0.0175535 | -0.0158938 / 0.0158938 | -0.0127144 / 0.0127144 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0.5 / -0.5 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_0 | 0 / 0 | 2.84e-07 / -2.84e-07 | 0.000103789 / -0.000103789 | 6.42332e-06 / -6.42332e-06 | 2.71032e-07 / -2.71032e-07 | 4.32455e-07 / -4.32455e-07 | 0.000606547 / -0.000606547 | 0.000111775 / -0.000111775 | 0.000813082 / -0.000813082 | 0.00220732 / -0.00220732 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_1 | 0 / 0 | 4.24105e-07 / -4.24105e-07 | 0.000288362 / -0.000288362 | 0.005171 / -0.005171 | 4.0474e-07 / -4.0474e-07 | 6.45798e-07 / -6.45798e-07 | 0.00129803 / -0.00129803 | 0.002688 / -0.002688 | 0.00740025 / -0.00740025 | 0.00275156 / -0.00275156 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_2 | 0 / 0 | 4.04019e-07 / -4.04019e-07 | 0.000426243 / -0.000426243 | 9.13784e-06 / -9.13784e-06 | 0.00091259 / -0.00091259 | 6.15212e-07 / -6.15212e-07 | 0.00230936 / -0.00230936 | 0.00184607 / -0.00184607 | 0.0161885 / -0.0161885 | 0.00944627 / -0.00944627 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_3 | 0 / 0 | 3.01376e-07 / -3.01376e-07 | 0.000524693 / -0.000524693 | 6.81634e-06 / -6.81634e-06 | 2.87615e-07 / -2.87615e-07 | 4.58916e-07 / -4.58916e-07 | 0.00637409 / -0.00637409 | 0.000777217 / -0.000777217 | 0.0262448 / -0.0262448 | 0.0151453 / -0.0151453 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_4 | 0 / 0 | 1.53271e-07 / -1.53271e-07 | 0.00027609 / -0.00027609 | 3.46658e-06 / -3.46658e-06 | 0.00203396 / -0.00203396 | 2.3339e-07 / -2.3339e-07 | 0.00568114 / -0.00568114 | 0.00577276 / -0.00577276 | 0.00318488 / -0.00318488 | 0.0179764 / -0.0179764 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_5 | 0 / 0 | 0.00171599 / -0.00171599 | 0.000407535 / -0.000407535 | 2.97611e-06 / -2.97611e-06 | 1.25577e-07 / -1.25577e-07 | 2.00369e-07 / -2.00369e-07 | 0.00914532 / -0.00914532 | 0.00513011 / -0.00513011 | 0.00896772 / -0.00896772 | 0.0241717 / -0.0241717 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_6 | 0 / 0 | 0.00028994 / -0.00028994 | 0.000564055 / -0.000564055 | 2.70676e-06 / -2.70676e-06 | 1.14212e-07 / -1.14212e-07 | 1.82235e-07 / -1.82235e-07 | 0.0152072 / -0.0152072 | 0.0115378 / -0.0115378 | 0.01292 / -0.01292 | 0.0229907 / -0.0229907 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_7 | 0 / 0 | 0.00165845 / -0.00165845 | 0.000753829 / -0.000753829 | 2.82458e-06 / -2.82458e-06 | 1.19183e-07 / -1.19183e-07 | 0.0124155 / -0.0124155 | 0.0190954 / -0.0190954 | 0.0228125 / -0.0228125 | 0.00524494 / -0.00524494 | 0.0212618 / -0.0212618 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_8 | 0 / 0 | 0.00382022 / -0.00382022 | 0.0013104 / -0.0013104 | 0.00574147 / -0.00574147 | 1.08194e-07 / -1.08194e-07 | 1.72633e-07 / -1.72633e-07 | 0.0222871 / -0.0222871 | 0.0151428 / -0.0151428 | 0.00324175 / -0.00324175 | 0.00446832 / -0.00446832 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_9 | 0 / 0 | 0.00721426 / -0.00721426 | 0.00211398 / -0.00211398 | 0.00500602 / -0.00500602 | 0.000304665 / -0.000304665 | 0.0234996 / -0.0234996 | 0.0172839 / -0.0172839 | 0.00617291 / -0.00617291 | 0.00195126 / -0.00195126 | 0.0022572 / -0.0022572 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_10 | 0 / 0 | 0.015158 / -0.015158 | 0.00519215 / -0.00519215 | 0.00539618 / -0.00539618 | 0.000453118 / -0.000453118 | 2.52499e-07 / -2.52499e-07 | 0.0107518 / -0.0107518 | 0.00470309 / -0.00470309 | 0.0094753 / -0.0094753 | 0.000999092 / -0.000999092 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_11 | 0 / 0 | 0.00949152 / -0.00949152 | 0.00580758 / -0.00580758 | 2.2066e-06 / -2.2066e-06 | 0.00629992 / -0.00629992 | 1.48561e-07 / -1.48561e-07 | 0.00301776 / -0.00301776 | 0.00276624 / -0.00276624 | 0.00319952 / -0.00319952 | 0.000290278 / -0.000290278 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR2_run3_bin_12 | 0 / 0 | 0.0137044 / -0.0137044 | 0.0107671 / -0.0107671 | 0.00357893 / -0.00357893 | 0.0037572 / -0.0037572 | 1.77238e-07 / -1.77238e-07 | 0.00178454 / -0.00178454 | 0.00770372 / -0.00770372 | 0.00449132 / -0.00449132 | 0.000393334 / -0.000393334 | 0 / 0 | 0 / 0 |
