 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_2223      | bias_2223 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 0.0155677 / -0.0155658 | 0.0750554 / -0.0505934 | -0.0575745 / 0.0622687 | 0 / 0 | 0.0278919 / -0.0272719 | -0.0323254 / 0.032338 | -0.0157619 / 0.0157646 | 0.0268294 / -0.0247949 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0.0165282 / -0.0165294 | 0.134478 / -0.0569063 | -0.145479 / 0.145364 | 0 / 0 | -2.01668e-05 / 2.12497e-05 | 0.0318186 / -0.0283083 | 0 / 0 | 0.0233256 / -0.0148259 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0.0143546 / -0.0143541 | 0.247868 / -0.0783282 | 0.140493 / -0.140625 | 0 / 0 | -0.025189 / 0.0251921 | -0.0220023 / 0.0220045 | 0.0162707 / -0.0153074 | 0.0264856 / -0.0206878 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1_run3 | 0 / 0 | 0 / 0 | -0.0500476 / 0.0500447 | -0.0183142 / 0.0183136 | -0.122637 / 0.122641 | 0 / 0 | -0.116608 / 0.11661 | -0.115279 / 0.115281 | -0.0931474 / 0.0931449 | -0.0701017 / 0.0700981 | 0 / 0 | 0 / 0 |
 | PDF90414_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0280208 / -0.0280262 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90427_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0120086 / -0.0120096 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90428_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0129485 / 0.0129475 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90429_vbfhcc_2223 | 0 / 0 | 0 / 0 | 0.0141994 / -0.0142007 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | -1.32748e-06 / 1.33449e-06 | 0.163996 / -0.00477124 | -0.0206805 / 0.0248726 | 0 / 0 | 0.0112604 / -0.00928945 | 0.0246631 / -0.0210294 | 0.0119836 / -0.0119846 | -0.00860131 / 0.0143997 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 1.77659e-06 / -1.76475e-06 | 0.0164585 / 0.0234983 | -0.0682729 / 0.0683075 | 0 / 0 | 0 / 0 | 0.0393104 / -0.0393014 | 0.0421456 / -0.0421354 | 8.42635e-06 / -1.04568e-05 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | -4.50759e-06 / 4.56144e-06 | 0.0474641 / 0.0147547 | 0.0896573 / -0.0855434 | 0 / 0 | -2.63954e-06 / 3.53021e-06 | 0.0628737 / -0.0610039 | 0.0514877 / -0.0515143 | 0.0532563 / -0.0492137 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | -8.19499e-07 / 8.22462e-07 | 0.052865 / 0.0657444 | 0.0101601 / 0.00347732 | 0 / 0 | -1.06549e-05 / 1.0626e-05 | -0.0209848 / 0.0225871 | 0 / 0 | -0.00531267 / 0.014594 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | -7.72306e-06 / 7.85458e-06 | -0.0249051 / 0.0772276 | 0 / 0 | 0 / 0 | -0.0188706 / 0.018864 | 0.0145024 / -0.0145063 | 0 / 0 | 0.0243402 / -0.0236981 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -1.70228e-05 / 1.73859e-05 | 0.158998 / -0.128475 | 0.0259494 / -0.0259535 | 0 / 0 | -2.1666e-05 / 2.14691e-05 | 0.029807 / -0.0291695 | 0 / 0 | -2.21086e-05 / 1.91796e-05 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 1.24005e-05 / -1.23877e-05 | -0.00216738 / 0.0314773 | 0.0541183 / -0.054073 | 0 / 0 | -0.0199891 / 0.0204747 | 0.0873835 / -0.0872557 | -0.0206593 / 0.0206647 | 0.0302924 / -0.0262583 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 9.19721e-06 / -9.31041e-06 | -0.10805 / 0.112863 | -0.076235 / 0.0816469 | 0 / 0 | -0.0473158 / 0.0473873 | -0.0317488 / 0.0317547 | 0.0472838 / -0.0448472 | 0.0181447 / -0.0117599 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | -4.81366e-06 / 4.81365e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | 1.41945e-06 / -1.41945e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90401_vbfhcc_2223 | 0 / 0 | 0 / 0 | -8.01149e-08 / 7.94739e-08 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | 1.86042e-06 / -1.89683e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90412_vbfhcc_2223 | 0 / 0 | 0 / 0 | 1.07764e-06 / -1.05731e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90416_vbfhcc_2223 | 0 / 0 | 0 / 0 | -6.18387e-07 / 6.19817e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90419_vbfhcc_2223 | 0 / 0 | 0 / 0 | 9.6174e-07 / -9.59708e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90420_vbfhcc_2223 | 0 / 0 | 0 / 0 | 1.49462e-06 / -1.50153e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF90426_vbfhcc_2223 | 0 / 0 | 0 / 0 | 1.86528e-06 / -1.887e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453909 / -0.0662117 | 0.0453909 / -0.0662117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317785 / -0.0317854 | 0.0317785 / -0.0317854 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.0219068 / 0.00521599 | 0.0973973 / -0.0859073 | 0 / 0 | -0.01149 / 0.0114892 | 0 / 0 | -0.0517511 / 0.0517333 | -2.03891e-05 / 1.48263e-05 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0.210405 / -0.132672 | 0.0490684 / -0.0490782 | 0 / 0 | 0.0128535 / -0.0118429 | 0 / 0 | -0.0148989 / 0.0200293 | 0.0178351 / -0.0117425 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.11315 / -0.103791 | -0.122126 / 0.121981 | 0 / 0 | -0.012339 / 0.0124677 | -0.0222309 / 0.0222268 | -0.0467325 / 0.0467135 | 0.0116242 / -0.00926713 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 0.200784 / -0.182049 | -0.0298436 / 0.0406079 | 0 / 0 | 5.43558e-06 / -5.58264e-06 | -0.0648732 / 0.0654844 | -0.0453244 / 0.0452992 | -0.0129245 / 0.0159747 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.177301 / -0.0540597 | -0.0602938 / 0.0668965 | 0 / 0 | -0.0103059 / 0.0105565 | -0.0318842 / 0.0332676 | 0 / 0 | 0.0251938 / -0.0244798 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.130908 / 0.133282 | -0.020268 / 0.0244539 | 0 / 0 | 0.0143689 / -0.0143699 | 0.0424489 / -0.0392555 | 0 / 0 | -0.0108089 / 0.0128354 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.116499 / 0.0321896 | 0.0369821 / -0.0269238 | 0 / 0 | 7.02105e-06 / -6.09349e-06 | -0.0363032 / 0.0384199 | 0 / 0 | -0.0129217 / 0.0218882 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.125212 / -0.110631 | 0.0294062 / -0.0294277 | 0 / 0 | -1.21302e-05 / 1.26265e-05 | 0.0468868 / -0.045999 | 0 / 0 | 0.0205262 / -0.018825 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.223639 / -0.0768584 | -0.0362965 / 0.0379165 | 0 / 0 | -5.79024e-06 / 5.69794e-06 | 0.0140009 / -0.0104943 | -0.0299565 / 0.0299447 | 0.0359236 / -0.0300358 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.179693 / 0.190743 | 0 / 0 | 0 / 0 | -1.40719e-05 / 1.42992e-05 | 0 / 0 | 0.0105773 / -0.0105785 | -5.76291e-06 / 3.52299e-06 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0875116 / 0.0945242 | 0.0457284 / -0.0457357 | 0 / 0 | 0.0203336 / -0.0194974 | -0.0571678 / 0.0608554 | 0 / 0 | 0.0229151 / -0.0149076 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.111558 / -0.102938 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0221856 / -0.0209375 | 0.0182263 / -0.00271597 | 3.92077e-06 / -4.53071e-06 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0353277 / 0.0430418 | 0.0504403 / -0.0469301 | 0 / 0 | -1.09397e-05 / 1.03715e-05 | -0.0111943 / 0.0113686 | -0.085268 / 0.0851553 | -0.00472177 / 0.0104145 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0623992 / -0.055677 | 0 / 0 | 0 / 0 | -0.0322648 / 0.0322934 | 0.0254669 / -0.0254497 | 0.0446126 / -0.0445603 | 0.0146975 / -0.0113851 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0727031 / 0.102364 | 0.10963 / -0.104833 | 0 / 0 | 0.0194081 / -0.0181133 | 0 / 0 | -0.0119447 / 0.011945 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run3 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0137721 / 0.0137708 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.017426 / 0.0174241 | 0 / 0 | -0.0178171 / 0.0178151 | -0.0184395 / 0.0184373 | -0.015182 / 0.0151806 | -0.0101906 / 0.01019 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.490858 / -0.49484 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.590455 / -0.508161 | 0.590455 / -0.508161 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.506852 / -0.502689 | 0.506852 / -0.502689 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.678176 / -0.912343 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_0 | 0 / 0 | 0.00115466 / -0.00115466 | 0.000265982 / -0.000265982 | 2.46643e-06 / -2.46643e-06 | 0.00043249 / -0.00043249 | 1.27098e-07 / -1.27098e-07 | 0.00118631 / -0.00118631 | 0.0035236 / -0.0035236 | 0.00618093 / -0.00618093 | 0.00383361 / -0.00383361 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_1 | 0 / 0 | 0.00213183 / -0.00213183 | 0.000303654 / -0.000303654 | 0.00140294 / -0.00140294 | 0.000262309 / -0.000262309 | 0.0177427 / -0.0177427 | 0.00135803 / -0.00135803 | 0.0006379 / -0.0006379 | 0.00457879 / -0.00457879 | 0.00396362 / -0.00396362 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_2 | 0 / 0 | 0.000631872 / -0.000631872 | 0.000441907 / -0.000441907 | 1.80025e-06 / -1.80025e-06 | 8.51043e-08 / -8.51043e-08 | 9.27692e-08 / -9.27692e-08 | 0.00357396 / -0.00357396 | 0.00545837 / -0.00545837 | 0.00841646 / -0.00841646 | 0.00512634 / -0.00512634 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_3 | 0 / 0 | 0.000301557 / -0.000301557 | 0.000365008 / -0.000365008 | 1.22082e-06 / -1.22082e-06 | 2.50753e-05 / -2.50753e-05 | 6.29104e-08 / -6.29104e-08 | 0.0032031 / -0.0032031 | 0.00498623 / -0.00498623 | 0.0033168 / -0.0033168 | 0.00859585 / -0.00859585 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_4 | 0 / 0 | 0.000577774 / -0.000577774 | 0.000432205 / -0.000432205 | 1.11424e-06 / -1.11424e-06 | 5.26742e-08 / -5.26742e-08 | 5.74183e-08 / -5.74183e-08 | 0.00595779 / -0.00595779 | 0.00566705 / -0.00566705 | 0.00798829 / -0.00798829 | 0.0127712 / -0.0127712 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_5 | 0 / 0 | 0.000699941 / -0.000699941 | 0.000310321 / -0.000310321 | 7.76693e-07 / -7.76693e-07 | 3.6717e-08 / -3.6717e-08 | 0.0020829 / -0.0020829 | 0.0064996 / -0.0064996 | 0.00504143 / -0.00504143 | 0.00705984 / -0.00705984 | 0.0161222 / -0.0161222 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_6 | 0 / 0 | 0.00218774 / -0.00218774 | 0.000424834 / -0.000424834 | 0.000971342 / -0.000971342 | 7.69844e-05 / -7.69844e-05 | 0.00964764 / -0.00964764 | 0.00997371 / -0.00997371 | 0.00997604 / -0.00997604 | 0.00698583 / -0.00698583 | 0.0180668 / -0.0180668 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_7 | 0 / 0 | 0.002049 / -0.002049 | 0.000805132 / -0.000805132 | 0.0091436 / -0.0091436 | 9.18988e-05 / -9.18988e-05 | 3.4756e-08 / -3.4756e-08 | 0.0139871 / -0.0139871 | 0.00735796 / -0.00735796 | 0.00380631 / -0.00380631 | 0.0110814 / -0.0110814 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_8 | 0 / 0 | 0.00590352 / -0.00590352 | 0.00145912 / -0.00145912 | 0.00834843 / -0.00834843 | 3.87317e-08 / -3.87317e-08 | 0.00349961 / -0.00349961 | 0.0174051 / -0.0174051 | 0.0126092 / -0.0126092 | 0.00491042 / -0.00491042 | 0.00727252 / -0.00727252 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_9 | 0 / 0 | 0.00505346 / -0.00505346 | 0.00247185 / -0.00247185 | 0.00202802 / -0.00202802 | 0.002871 / -0.002871 | 4.48818e-08 / -4.48818e-08 | 0.0139622 / -0.0139622 | 0.0117241 / -0.0117241 | 0.00431776 / -0.00431776 | 0.00359358 / -0.00359358 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR4_run3_bin_10 | 0 / 0 | 0.00869 / -0.00869 | 0.00473408 / -0.00473408 | 0.00848201 / -0.00848201 | 0.00360177 / -0.00360177 | 5.06548e-08 / -5.06548e-08 | 0.00966796 / -0.00966796 | 0.00580902 / -0.00580902 | 0.00545377 / -0.00545377 | 0.00207974 / -0.00207974 | 0 / 0 | 0 / 0 |
