 |       | multijet      | vbfhbb      | vbfhcc      | ggfhbb      | ggfhcc      | ttbar      | vbfz      | qcdz      | qcdw      | vbfw      | bias_18      | bias_18 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0.0846793 / -0.0693864 | 0.0125321 / -0.0125317 | 0.011159 / 0.273674 | 0.943059 / -0.115691 | 0 / 0 | 0 / 0 | -0.183495 / 0.184028 | -0.0143664 / 0.140077 | 0.047193 / -0.0471934 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0.070706 / -0.055202 | 6.65618e-05 / -6.78251e-05 | 0.924814 / 0.0836151 | 0.538311 / 0.352391 | 0 / 0 | 0.0330828 / -0.0296945 | -0.0191241 / 0.0191176 | 0.140292 / -0.0339758 | 0.0143242 / -0.014328 | 0 / 0 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec_run2 | 0 / 0 | 0.0992676 / -0.0835721 | 0.000140632 / -0.000143656 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0 / 0 | 0.0815702 / -0.0554116 | 0.0170619 / -0.017045 | 0.306728 / 0.175987 | 2.44391 / -0.464676 | 0 / 0 | 0.0808581 / -0.0729916 | -0.272721 / 0.281546 | 0.242262 / -0.0334586 | 0.0358667 / -0.0357773 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0.0712148 / -0.0557238 | 2.46248e-05 / -2.49192e-05 | 0.00715387 / 0.282464 | 0.193662 / 0.125585 | 0 / 0 | 0.0706574 / -0.0627367 | 0.0746351 / 0.0390215 | 0.0105646 / 0.00357617 | 0.102683 / -0.102787 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0.0820197 / -0.081995 | 0.0110159 / -0.0110159 | 0.69641 / -0.296545 | 0.429681 / -0.00034033 | 0 / 0 | 0.0306931 / -0.0301683 | 0.493039 / -0.374648 | 0.216422 / -0.130586 | -0.0161166 / 0.0161163 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.177799 / 0.194952 | -0.0370101 / 0.0371697 | -0.73063 / 0.857986 | 0.269641 / -0.060595 | 0 / 0 | 0.0551315 / -0.0339345 | -0.520094 / 0.570143 | 0.18419 / -0.162193 | 0.0615043 / -0.0611033 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | -0.204736 / 0.223069 | -0.0464434 / 0.0467008 | 0.254424 / 0.160517 | 0.777824 / -0.409764 | 0 / 0 | -0.0660843 / 0.0670737 | 0.32844 / 0.0769576 | -0.152078 / 0.296224 | 0.0529961 / -0.0507696 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0.13267 / -0.120021 | 8.70587e-06 / -8.60707e-06 | 0.315448 / -0.316011 | 0.33285 / -0.189145 | 0 / 0 | -0.0239277 / 0.0239211 | 0.0593445 / 0.187253 | 0.208489 / -0.201902 | 0.120586 / -0.120718 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | -0.0842957 / 0.100347 | -6.86871e-06 / 6.74309e-06 | 0.616496 / -0.609176 | 0.998344 / -0.490671 | 0 / 0 | -0.0111378 / 0.0215294 | -0.0273335 / 0.062832 | 0.262382 / -0.245242 | -0.163801 / 0.167111 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0.12697 / -0.126675 | 0.0126777 / -0.0126753 | 0.966074 / -0.503249 | 0.223666 / -0.222563 | 0 / 0 | 0.0214346 / -0.0181878 | 0.163957 / -0.163427 | -0.0284546 / 0.0723354 | -0.0682695 / 0.0683196 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0.0633752 / -0.0633427 | -5.80763e-06 / 5.71806e-06 | 0.518483 / -0.390808 | 0.843189 / -0.511298 | 0 / 0 | 0.0887033 / -0.0768938 | 0.308513 / -0.0403949 | 0.47857 / -0.320883 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0.0500119 / -0.048583 | 0 / 0 | 0.525148 / -0.195427 | 0.158748 / 0.0158984 | 0 / 0 | -0.043891 / 0.0522661 | 0.000644377 / 0.0173222 | 0.283699 / -0.217657 | 0.164208 / -0.163895 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0.071328 / -0.0713144 | 0 / 0 | -0.242406 / 0.24248 | -0.211206 / 0.213394 | 0 / 0 | -0.0242637 / 0.02704 | 0.12922 / 0.126105 | 0.0840054 / -0.0174627 | -0.0250386 / 0.0250399 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0.00655901 / 0.020522 | 7.41503e-06 / -7.50275e-06 | -0.0777867 / 0.0778532 | -0.0193131 / 0.0193184 | 0 / 0 | -0.107913 / 0.110608 | -0.210277 / 0.210449 | 0.0350491 / -0.0175148 | -0.0769629 / 0.0770282 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0166643 / 0.0166677 | 9.38415e-06 / -9.35916e-06 | 0.988595 / 0.0214805 | 1.10481 / -0.915028 | 0 / 0 | -0.00525126 / 0.0122912 | 0.0791362 / -0.0790357 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | -0.0699238 / 0.0976796 | 0 / 0 | 0.402966 / -0.200008 | 0.545994 / -0.192053 | 0 / 0 | 0.100827 / -0.0965522 | -0.232712 / 0.234778 | -0.0785659 / 0.116201 | 0.0166807 / -0.0166188 | 0 / 0 | 0 / 0 |
 | JET_JERMC_DataVsMC_MC16 | 0 / 0 | 0.167205 / -0.166435 | 0.0141091 / -0.0141053 | 0.23802 / -0.236224 | 0.149569 / 0.17498 | 0 / 0 | -0.0301649 / 0.03869 | 0.300801 / -0.297591 | 0.0483865 / 0.028216 | 0.0275909 / -0.0275763 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0_run2 | 0 / 0 | -0.0346707 / 0.0346627 | 0 / 0 | -0.116319 / 0.11623 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1_run2 | 0 / 0 | 0.0209241 / -0.0209271 | 0 / 0 | 0.0768071 / -0.0768463 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | passHLT_run2 | 0 / 0 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0.02485 / -0.0248532 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_norm | 0 / 0 | -0.0417805 / 0.04177 | -0.0256811 / 0.0256771 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | hcc_BR | 0 / 0 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0.0119199 / -0.0119208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_2_run2 | 0 / 0 | 0 / 0 | 0.0195189 / -0.019521 | 0 / 0 | 0.0352687 / -0.0352753 | 0 / 0 | 0.0367945 / -0.0368017 | 0.0309139 / -0.030919 | 0.0274539 / -0.027458 | 0.0253739 / -0.0253774 | 0 / 0 | 0 / 0 |
 | PDF90404_vbfhcc_2223 | 0 / 0 | 0 / 0 | -0.0102078 / 0.0102071 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | -1.56172e-05 / 1.55185e-05 | 0.182733 / -0.0019526 | -0.935609 / 0.962918 | 0 / 0 | -0.0418836 / 0.0466593 | -0.135689 / 0.135845 | 0.154316 / 0.0535088 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | -3.12621e-05 / 3.10571e-05 | 0.467308 / -0.231402 | 1.07523 / -0.689808 | 0 / 0 | 0.0822807 / -0.067948 | 0.0246328 / 0.0423762 | -0.00866356 / 0.0126928 | 0.104507 / -0.104512 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 4.52613e-05 / -4.56414e-05 | 0.119516 / -0.119661 | -0.124255 / 0.25366 | 0 / 0 | -0.0233328 / 0.0348239 | 0.108901 / -0.109021 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -1.55132e-05 / 1.55357e-05 | -0.329807 / 0.329089 | 0.570081 / -0.165449 | 0 / 0 | 0.0411683 / -0.0410402 | -0.120217 / 0.120383 | 0.241459 / -0.0994231 | 0.0452068 / -0.0451561 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_mBB | 0 / 0 | 0 / 0 | 1.98441e-05 / -1.98441e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ps_uncertainty_pT_balance | 0 / 0 | 0 / 0 | -2.60142e-06 / 2.60142e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_xs | 0 / 0 | 0 / 0 | 0 / 0 | 0.0453909 / -0.0662117 | 0.0453909 / -0.0662117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ggf_PDF_aS | 0 / 0 | 0 / 0 | 0 / 0 | 0.0317785 / -0.0317854 | 0.0317785 / -0.0317854 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0.895718 / 0.0051062 | 0.0232577 / 0.34737 | 0 / 0 | -0.0456218 / 0.0566801 | 0.125916 / -0.12599 | -0.0913652 / 0.0935853 | 0.0325001 / -0.0325061 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedME | 0 / 0 | 0 / 0 | 0 / 0 | 0.161497 / 0.125887 | 0.288194 / -0.2879 | 0 / 0 | 0.0170881 / -0.0170895 | -0.189689 / 0.189267 | 0.119649 / -0.0197398 | 0.082247 / -0.0822675 | 0 / 0 | 0 / 0 |
 | JET_QG_nchargedExp | 0 / 0 | 0 / 0 | 0 / 0 | -0.420541 / 0.591371 | 1.7239 / 3.39028 | 0 / 0 | 0.0800857 / 0.170837 | 0.162521 / 0.306975 | -0.011306 / -0.192381 | -0.166804 / -0.143185 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical6 | 0 / 0 | 0 / 0 | 0 / 0 | 0.373739 / -0.196109 | -0.287977 / 0.286965 | 0 / 0 | -0.0238149 / 0.0310273 | -0.198825 / 0.360565 | 0.343659 / -0.0300312 | 0.0191332 / -0.0191361 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical5 | 0 / 0 | 0 / 0 | 0 / 0 | 1.12044 / 0.206002 | 0.72931 / -0.373644 | 0 / 0 | -0.0150461 / 0.019307 | 0.116595 / -0.11673 | -0.0567381 / 0.13278 | 0.105129 / -0.10524 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.363552 / -0.190253 | 0.742923 / 0.0856377 | 0 / 0 | -0.0807152 / 0.0904839 | 0.324116 / -0.025818 | 0.0175022 / 0.0382202 | 0.0211185 / -0.0211231 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.45638 / -0.00729309 | 0.530349 / 0.351546 | 0 / 0 | 0.0306809 / -0.0220386 | -0.35649 / 0.355012 | -0.0756083 / 0.0755092 | -0.0426525 / 0.0426198 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | -0.232622 / 0.437445 | 0.0951581 / 0.77136 | 0 / 0 | 0.028205 / -0.0244365 | 0.549724 / -0.402951 | 0.392598 / -0.0685169 | 0.028134 / -0.0281537 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0.508223 / -0.197956 | 0.959915 / -0.614784 | 0 / 0 | 0.0459309 / -0.042142 | -0.0706768 / 0.162816 | 0.0543451 / 0.104029 | -0.0161316 / 0.0161282 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.646712 / -0.195602 | -0.106018 / 0.374461 | 0 / 0 | 0.027128 / -0.0192364 | -0.0617678 / 0.0617266 | 0.138914 / -0.0572772 | -0.0376546 / 0.0376394 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0.217186 / -0.00865776 | -0.133853 / 0.362976 | 0 / 0 | 0.0899779 / -0.0873284 | 0.118823 / -0.118924 | 0.0177052 / 0.0664979 | -0.0353856 / 0.0353862 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector2 | 0 / 0 | 0 / 0 | 0 / 0 | 0.696336 / 0.204761 | 0.408786 / 0.0885155 | 0 / 0 | -0.0300222 / 0.0354155 | -0.0148656 / 0.0148624 | 0.219728 / -0.211894 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0.439669 / -0.195957 | -0.0335934 / 0.180533 | 0 / 0 | 0.0241679 / -0.0228934 | 0.12439 / -0.00464406 | 0.0664021 / 0.00886664 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.504327 / -0.370629 | 0 / 0 | -0.0184619 / 0.0221334 | -0.11052 / 0.110429 | 0.264979 / -0.159105 | -0.100717 / 0.100642 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.220535 / 0.220056 | 0 / 0 | -0.0775979 / 0.085368 | 0.105749 / -0.105786 | 0.183131 / -0.0176197 | 0.0660826 / -0.0661003 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_0_run2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0105731 / 0.0105723 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_ttCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.486501 / -0.492211 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_zCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.460449 / -0.47025 | 0.460449 / -0.47025 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | dmu_wCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.495282 / -0.497294 | 0.495282 / -0.497294 | 0 / 0 | 0 / 0 |
 | dmu_biasCCSR1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.39619 / -1 | 0 / 0 |
 | gamma_stat_CCSR1_bin_0 | 0 / 0 | 3.59507e-06 / -3.59507e-06 | 0 / 0 | 0.000167555 / -0.000167555 | 1.09275e-05 / -1.09275e-05 | 3.40857e-06 / -3.40857e-06 | 3.12914e-07 / -3.12914e-07 | 1.25144e-06 / -1.25144e-06 | 0.0101862 / -0.0101862 | 0.0110297 / -0.0110297 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_1 | 0 / 0 | 2.13959e-06 / -2.13959e-06 | 0.000696922 / -0.000696922 | 9.97193e-05 / -9.97193e-05 | 6.50346e-06 / -6.50346e-06 | 2.0286e-06 / -2.0286e-06 | 0.000260818 / -0.000260818 | 7.44786e-07 / -7.44786e-07 | 0.000828384 / -0.000828384 | 0.00330075 / -0.00330075 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_2 | 0 / 0 | 3.34089e-06 / -3.34089e-06 | 0.000280748 / -0.000280748 | 0.000155708 / -0.000155708 | 1.01549e-05 / -1.01549e-05 | 3.16758e-06 / -3.16758e-06 | 2.90791e-07 / -2.90791e-07 | 0.0055204 / -0.0055204 | 0.00582247 / -0.00582247 | 0.0118717 / -0.0118717 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_3 | 0 / 0 | 2.5541e-06 / -2.5541e-06 | 0.000401478 / -0.000401478 | 0.000119039 / -0.000119039 | 7.76343e-06 / -7.76343e-06 | 2.42161e-06 / -2.42161e-06 | 0.0141151 / -0.0141151 | 8.89078e-07 / -8.89078e-07 | 0.00151812 / -0.00151812 | 0.0355106 / -0.0355106 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_4 | 0 / 0 | 1.33113e-06 / -1.33113e-06 | 0.00039791 / -0.00039791 | 6.20398e-05 / -6.20398e-05 | 4.04609e-06 / -4.04609e-06 | 1.26208e-06 / -1.26208e-06 | 0.00727417 / -0.00727417 | 0.00515238 / -0.00515238 | 0.00691323 / -0.00691323 | 0.0166977 / -0.0166977 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_5 | 0 / 0 | 1.0727e-06 / -1.0727e-06 | 0.000253829 / -0.000253829 | 4.99951e-05 / -4.99951e-05 | 3.26056e-06 / -3.26056e-06 | 1.01705e-06 / -1.01705e-06 | 0.011258 / -0.011258 | 0.00993253 / -0.00993253 | 0.00047876 / -0.00047876 | 0.0255517 / -0.0255517 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_6 | 0 / 0 | 1.84074e-06 / -1.84074e-06 | 0.000933452 / -0.000933452 | 8.5791e-05 / -8.5791e-05 | 5.59509e-06 / -5.59509e-06 | 1.74525e-06 / -1.74525e-06 | 0.0336338 / -0.0336338 | 6.40758e-07 / -6.40758e-07 | 0.0871248 / -0.0871248 | 0.0694389 / -0.0694389 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_7 | 0 / 0 | 1.51741e-06 / -1.51741e-06 | 0.00105752 / -0.00105752 | 7.07218e-05 / -7.07218e-05 | 4.61231e-06 / -4.61231e-06 | 1.4387e-06 / -1.4387e-06 | 0.0403015 / -0.0403015 | 0.145458 / -0.145458 | 0.0514082 / -0.0514082 | 0.0557883 / -0.0557883 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_8 | 0 / 0 | 7.70038e-07 / -7.70038e-07 | 0.0015741 / -0.0015741 | 3.5889e-05 / -3.5889e-05 | 2.3406e-06 / -2.3406e-06 | 7.30092e-07 / -7.30092e-07 | 0.0378751 / -0.0378751 | 2.68049e-07 / -2.68049e-07 | 0.00204572 / -0.00204572 | 0.0101771 / -0.0101771 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_9 | 0 / 0 | 0.00470233 / -0.00470233 | 0.00335181 / -0.00335181 | 6.58032e-05 / -6.58032e-05 | 4.29153e-06 / -4.29153e-06 | 1.33864e-06 / -1.33864e-06 | 0.0302643 / -0.0302643 | 0.0557125 / -0.0557125 | 1.83563e-07 / -1.83563e-07 | 0.014353 / -0.014353 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_10 | 0 / 0 | 0.0193509 / -0.0193509 | 0.00420488 / -0.00420488 | 3.70913e-05 / -3.70913e-05 | 2.41901e-06 / -2.41901e-06 | 7.54552e-07 / -7.54552e-07 | 0.0150856 / -0.0150856 | 0.00385492 / -0.00385492 | 1.03469e-07 / -1.03469e-07 | 0.000817628 / -0.000817628 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_11 | 0 / 0 | 0.00955206 / -0.00955206 | 0.00596523 / -0.00596523 | 3.30486e-05 / -3.30486e-05 | 2.15535e-06 / -2.15535e-06 | 6.7231e-07 / -6.7231e-07 | 0.00621232 / -0.00621232 | 0.00239814 / -0.00239814 | 0.00580917 / -0.00580917 | 0.00194323 / -0.00194323 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_12 | 0 / 0 | 0.0113915 / -0.0113915 | 0.00626093 / -0.00626093 | 2.10119e-05 / -2.10119e-05 | 1.37035e-06 / -1.37035e-06 | 4.27447e-07 / -4.27447e-07 | 0.00137944 / -0.00137944 | 1.56934e-07 / -1.56934e-07 | 5.86142e-08 / -5.86142e-08 | 6.74636e-08 / -6.74636e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_13 | 0 / 0 | 0.00499322 / -0.00499322 | 0.0082822 / -0.0082822 | 1.57023e-05 / -1.57023e-05 | 1.02407e-06 / -1.02407e-06 | 3.19433e-07 / -3.19433e-07 | 0.000490702 / -0.000490702 | 1.17278e-07 / -1.17278e-07 | 4.38026e-08 / -4.38026e-08 | 0.00065795 / -0.00065795 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_14 | 0 / 0 | 0.0129597 / -0.0129597 | 0.00981824 / -0.00981824 | 0.0524423 / -0.0524423 | 0.0199694 / -0.0199694 | 2.90552e-07 / -2.90552e-07 | 2.66733e-08 / -2.66733e-08 | 0.00200497 / -0.00200497 | 0.000139751 / -0.000139751 | 4.58576e-08 / -4.58576e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_15 | 0 / 0 | 0.00966793 / -0.00966793 | 0.012325 / -0.012325 | 1.89959e-05 / -1.89959e-05 | 1.23887e-06 / -1.23887e-06 | 3.86435e-07 / -3.86435e-07 | 3.54756e-08 / -3.54756e-08 | 1.41877e-07 / -1.41877e-07 | 0.00240524 / -0.00240524 | 0.00386765 / -0.00386765 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_16 | 0 / 0 | 0.00733203 / -0.00733203 | 0.0100045 / -0.0100045 | 1.69641e-05 / -1.69641e-05 | 0.0390072 / -0.0390072 | 3.45101e-07 / -3.45101e-07 | 3.1681e-08 / -3.1681e-08 | 1.26702e-07 / -1.26702e-07 | 4.73224e-08 / -4.73224e-08 | 5.44671e-08 / -5.44671e-08 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_17 | 0 / 0 | 1.38411e-06 / -1.38411e-06 | 0.0208113 / -0.0208113 | 6.45088e-05 / -6.45088e-05 | 4.20711e-06 / -4.20711e-06 | 0.23471 / -0.23471 | 1.20472e-07 / -1.20472e-07 | 4.81804e-07 / -4.81804e-07 | 0.0233828 / -0.0233828 | 0.00114393 / -0.00114393 | 0 / 0 | 0 / 0 |
 | gamma_stat_CCSR1_bin_18 | 0 / 0 | 0.00378668 / -0.00378668 | 0.00397754 / -0.00397754 | 3.54855e-05 / -3.54855e-05 | 2.31428e-06 / -2.31428e-06 | 7.21884e-07 / -7.21884e-07 | 6.62704e-08 / -6.62704e-08 | 2.65035e-07 / -2.65035e-07 | 0.000152705 / -0.000152705 | 4.94921e-05 / -4.94921e-05 | 0 / 0 | 0 / 0 |
